1,23.099999999999998,15.6,18.3,9.0
2,20.7,18.9,16.5,5.3999999999999995
3,20.099999999999998,18.0,13.324264068711928,6.8999999999999995
4,23.824264068711926,15.021320343559642,15.424264068711928,8.224264068711928
5,15.6,19.5,21.848528137423855,6.8999999999999995
6,25.924264068711928,11.4,16.624264068711927,7.5
7,41.815432893255064,15.321320343559641,34.51248916810278,3.848528137423857
8,25.658073580374353,21.385281374238563,24.98528137423857,12.415432893255073
9,23.22426406871193,15.899999999999999,23.948528137423853,12.299999999999999
10,23.597056274847713,13.272792206135787,15.124264068711927,3.4242640687119286
