1,1,0.056877161740641426,0.24277713562703382,0.153621822651422,0.5467238799809028
1,2,0.2,0.2,0.2,0.4
2,1,0.08349604983970989,0.11924728037502347,0.18236302138076893,0.6148936484044977
2,2,0.2,0.2,0.2,0.4
3,1,0.08668043328749692,0.12931847694273604,0.268969532335523,0.5150315574342441
3,2,0.2,0.2,0.2,0.4
4,1,0.04182969364753728,0.23122330443244937,0.21746646254609825,0.509480539373915
4,2,0.2,0.2,0.2,0.4
5,1,0.2234204973129725,0.1126860500691152,0.06934296677086284,0.5945504858470494
5,2,0.2,0.2,0.2,0.4
6,1,0.022218350649506814,0.3341051924288551,0.160681655359684,0.48299480156195396
6,2,0.2,0.2,0.2,0.4
7,1,1.2867291545814866E-4,0.24924995324867566,0.002088844335937652,0.7485325294999285
7,2,0.2,0.2,0.2,0.4
8,1,0.05760908311599525,0.15738777274184665,0.06830906771435379,0.7166940764278045
8,2,0.2,0.2,0.2,0.4
9,1,0.0769543364712041,0.32246494116640234,0.06486994510671115,0.5357107772556824
9,2,0.2,0.2,0.2,0.4
10,1,0.035550920766431765,0.23846828295515274,0.18334223860864562,0.5426385576697699
10,2,0.2,0.2,0.2,0.4
