1,IMINT,MOVINT,SIGINT,0.8743010584420938
1,IMINT,MOVINT,SOCINT,0.6242359015904009
1,IMINT,SIGINT,MOVINT,0.7460727263626601
1,IMINT,SIGINT,SOCINT,0.6743432528600541
1,IMINT,SOCINT,MOVINT,0.5693308179606889
1,IMINT,SOCINT,SIGINT,0.6595568111374723
1,MOVINT,IMINT,SIGINT,0.8555258395727616
1,MOVINT,IMINT,SOCINT,0.6054606827210688
1,MOVINT,SIGINT,IMINT,0.7284238544410414
1,MOVINT,SIGINT,SOCINT,0.6340777704222211
1,MOVINT,SOCINT,IMINT,0.5639250613362001
1,MOVINT,SOCINT,SIGINT,0.635279145805265
1,SIGINT,IMINT,MOVINT,0.5470047228260949
1,SIGINT,IMINT,SOCINT,0.475275249323489
1,SIGINT,MOVINT,IMINT,0.5468482250067352
1,SIGINT,MOVINT,SOCINT,0.45250214098791514
1,SIGINT,SOCINT,IMINT,0.43620667597621454
1,SIGINT,SOCINT,MOVINT,0.421083372291044
1,SOCINT,IMINT,MOVINT,0.5238196795012544
1,SOCINT,IMINT,SIGINT,0.6140456726780379
1,SOCINT,MOVINT,IMINT,0.517756955428875
1,SOCINT,MOVINT,SIGINT,0.58911103989794
1,SOCINT,SIGINT,IMINT,0.48953106165764954
1,SOCINT,SIGINT,MOVINT,0.47440775797247886
2,IMINT,MOVINT,SIGINT,1.0048390725444825
2,IMINT,MOVINT,SOCINT,0.7011188235701614
2,IMINT,SIGINT,MOVINT,0.9223448036002858
2,IMINT,SIGINT,SOCINT,0.7436218409464099
2,IMINT,SOCINT,MOVINT,0.6801557104532359
2,IMINT,SOCINT,SIGINT,0.7445088807683038
2,MOVINT,IMINT,SIGINT,0.9619364345016117
2,MOVINT,IMINT,SOCINT,0.6582161855272909
2,MOVINT,SIGINT,IMINT,0.7467832506880846
2,MOVINT,SIGINT,SOCINT,0.6630124484951696
2,MOVINT,SOCINT,IMINT,0.6637541053599941
2,MOVINT,SOCINT,SIGINT,0.7023374101427973
2,SIGINT,IMINT,MOVINT,0.74762091056714
2,SIGINT,IMINT,SOCINT,0.5674750855358842
2,SIGINT,MOVINT,IMINT,0.5597489773096247
2,SIGINT,MOVINT,SOCINT,0.4759781751167097
2,SIGINT,SOCINT,IMINT,0.5803872462943779
2,SIGINT,SOCINT,MOVINT,0.4808691342757806
2,SOCINT,IMINT,MOVINT,0.6652625574287238
2,SOCINT,IMINT,SIGINT,0.7296157277437918
2,SOCINT,MOVINT,IMINT,0.6419056786708275
2,SOCINT,MOVINT,SIGINT,0.6804889834536306
2,SOCINT,SIGINT,IMINT,0.5205387513933619
2,SOCINT,SIGINT,MOVINT,0.49016965443103927
3,IMINT,MOVINT,SIGINT,0.6477258447947685
3,IMINT,MOVINT,SOCINT,0.4699915667415485
3,IMINT,SIGINT,MOVINT,0.6095385010270284
3,IMINT,SIGINT,SOCINT,0.593232209157841
3,IMINT,SOCINT,MOVINT,0.4289032519429674
3,IMINT,SOCINT,SIGINT,0.5282577344842112
3,MOVINT,IMINT,SIGINT,0.6740557352763619
3,MOVINT,IMINT,SOCINT,0.4963214572231419
3,MOVINT,SIGINT,IMINT,0.6163226742846913
3,MOVINT,SIGINT,SOCINT,0.5334705347154859
3,MOVINT,SOCINT,IMINT,0.4511972866041164
3,MOVINT,SOCINT,SIGINT,0.49999985284333787
3,SIGINT,IMINT,MOVINT,0.5033288619505851
3,SIGINT,IMINT,SOCINT,0.4870225700813977
3,SIGINT,MOVINT,IMINT,0.5062279042036606
3,SIGINT,MOVINT,SOCINT,0.42337576463445514
3,SIGINT,SOCINT,IMINT,0.4485943141853699
3,SIGINT,SOCINT,MOVINT,0.40791200736968164
3,SOCINT,IMINT,MOVINT,0.39233346890085347
3,SOCINT,IMINT,SIGINT,0.4916879514420972
3,SOCINT,MOVINT,IMINT,0.409687397265329
3,SOCINT,MOVINT,SIGINT,0.4584899635045502
3,SOCINT,SIGINT,IMINT,0.4451549257442926
3,SOCINT,SIGINT,MOVINT,0.4044726189286043
4,IMINT,MOVINT,SIGINT,0.772375837630333
4,IMINT,MOVINT,SOCINT,0.5107981306355627
4,IMINT,SIGINT,MOVINT,0.669199214833551
4,IMINT,SIGINT,SOCINT,0.6356263556292319
4,IMINT,SOCINT,MOVINT,0.4954613223324803
4,IMINT,SOCINT,SIGINT,0.686727792194995
4,MOVINT,IMINT,SIGINT,0.8973158771389986
4,MOVINT,IMINT,SOCINT,0.6357381701442284
4,MOVINT,SIGINT,IMINT,0.7575441362815811
4,MOVINT,SIGINT,SOCINT,0.6718406151003599
4,MOVINT,SOCINT,IMINT,0.5889357008113265
4,MOVINT,SOCINT,SIGINT,0.6732414487877079
4,SIGINT,IMINT,MOVINT,0.5358223540010446
4,SIGINT,IMINT,SOCINT,0.4859479114122478
4,SIGINT,MOVINT,IMINT,0.5544706149019949
4,SIGINT,MOVINT,SOCINT,0.4687670937207739
4,SIGINT,SOCINT,IMINT,0.42219902180454716
4,SIGINT,SOCINT,MOVINT,0.4293809225974093
4,SOCINT,IMINT,MOVINT,0.45351572529218076
4,SOCINT,IMINT,SIGINT,0.6447821951546955
4,SOCINT,MOVINT,IMINT,0.545083307874503
4,SOCINT,MOVINT,SIGINT,0.6293890558508842
4,SOCINT,SIGINT,IMINT,0.4867629489877182
4,SOCINT,SIGINT,MOVINT,0.49394484978058034
5,IMINT,MOVINT,SIGINT,0.6267919980901169
