1,Bayesian-Selection,Bayesian-Updating,SIGINT,0.34091848154758075,IMINT,0.11468740825676646,MOVINT,0.09139883302174764,
2,Bayesian-Selection,Bayesian-Updating,SIGINT,0.3523178307982797,IMINT,0.1586564710095099,MOVINT,0.2366466087593504,
3,Bayesian-Selection,Bayesian-Updating,SIGINT,0.36364074601118856,IMINT,0.11512750483174368,MOVINT,0.024560611107652893,
4,Bayesian-Selection,Bayesian-Updating,SIGINT,0.330894895470473,MOVINT,0.1155742215723195,IMINT,0.10800149785920238,
5,Bayesian-Selection,Bayesian-Updating,SIGINT,0.36067617387712647,IMINT,0.31557850205251,MOVINT,0.2653035324742558,
6,Bayesian-Selection,Bayesian-Updating,SIGINT,0.3549918700755294,IMINT,0.14951798775772485,MOVINT,0.03537769999609733,
7,Bayesian-Selection,Bayesian-Updating,SIGINT,0.36361594732043545,MOVINT,0.0986877767975245,IMINT,0.041754980050066635,
8,Bayesian-Selection,Bayesian-Updating,SIGINT,0.3350543503749758,MOVINT,0.321827936496674,IMINT,0.28703164185789803,
9,Bayesian-Selection,Bayesian-Updating,SIGINT,0.33025397950065,MOVINT,0.12884088078859396,IMINT,0.10219221458841166,
10,Bayesian-Selection,Bayesian-Updating,SIGINT,0.35523430573785353,MOVINT,0.09389978036997021,IMINT,0.016075044527943925,
