1,1,0.3179727880306846,0.8191067670465055,0.18089323295349444
2,1,0.27912534543001466,0.8005260958344368,0.1994739041655631
3,1,0.1264525763453308,0.7062253488384908,0.2937746511615093
4,1,0.3334829332931595,0.17388577945157635,0.8261142205484237
5,1,0.2359048855269521,0.777838295359728,0.22216170464027205
6,1,0.374309150724516,0.1564261697349924,0.8435738302650075
7,1,0.1570090785825765,0.7289334410456122,0.2710665589543878
8,1,0.02366247345135941,0.5903097673212044,0.4096902326787956
9,1,0.015701474373788438,0.5736338644511636,0.4263661355488364
10,1,0.115881372489399,0.6976715129823073,0.3023284870176927
