site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_most_likely_time,red_tactics_most_likely_tactic,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,probs_Ppc_time,probs_Ppc_1,probs_Ppc_normative_1,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,010,Human_Single,Sample-Exam-1,2,3,54585.0,1,0.4,0.15371121314168168,4,0,7238.0,Passive,Aggressive,0.5,0.8,20764.0,0.35,0.7325688073394495,2527.0,0.4,0.2930275229357798,6302.0,0.4,0.17166505428356443,5569.0,Do_Not_Divert,-1.1081241179466186,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,010,Human_Single,Sample-Exam-1,2,4,45271.0,1,0.4,0.12182914271120526,4,1,3526.0,Passive,Aggressive,0.5,0.8,17643.0,0.5,0.7528255528255529,2590.0,0.4,0.30113022113022114,7457.0,0.4,0.5638226093357049,5647.0,Do_Not_Divert,-1.2101467433241433,Divert,-0.6,Divert,-0.43617739066429506
PSU,010,Human_Single,Sample-Exam-1,2,5,41450.0,1,0.4,0.30841114769090794,4,1,2637.0,Aggressive,Aggressive,0.3,0.6,21107.0,0.3,0.5683153305125683,2449.0,0.4,0.22732613220502734,5211.0,0.6,0.46882572096477193,4040.0,Do_Not_Divert,-0.9196264910836418,Divert,-0.4,Divert,-0.5311742790352281
PSU,010,Human_Single,Sample-Exam-1,2,6,34288.0,1,0.4,0.28473653096329843,4,0,2840.0,Aggressive,Aggressive,0.3,0.6,9781.0,0.6,0.5827715775895911,6271.0,0.4,0.23310863103583646,5039.0,0.4,0.13193150135341705,5444.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.22720026125245474
PSU,010,Human_Single,Sample-Exam-1,2,7,34055.0,1,0.7,0.27719619931674233,3,1,3151.0,Passive,Aggressive,0.2,0.5,8705.0,0.2,0.47071286344268193,2574.0,0.7,0.32949900440987734,5834.0,0.6,0.595839782793271,6380.0,Do_Not_Divert,-0.8020936824597276,Divert,-0.4,Divert,-0.404160217206729
PSU,010,Human_Single,Sample-Exam-1,2,8,40092.0,1,0.9,0.38297693791265164,3,1,3853.0,Passive,Aggressive,0.2,0.5,7909.0,0.2,0.45713738595506287,2855.0,0.9,0.4114236473595566,5398.0,0.6,0.6771115417371597,12839.0,Do_Not_Divert,-0.42128302351445407,Divert,-0.4,Divert,-0.3228884582628403
PSU,010,Human_Single,Sample-Exam-1,2,9,38392.0,1,0.4,0.15054125592547885,4,0,4539.0,Aggressive,Aggressive,0.5,0.8,16349.0,0.8,0.7794495786430884,3120.0,0.4,0.31177983145723537,4805.0,0.4,0.1846796035651896,4680.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.516303218544573
PSU,010,Human_Single,Sample-Exam-1,2,10,38064.0,1,0.4,0.22613476845200842,4,1,2730.0,Aggressive,Aggressive,0.5,0.8,9002.0,0.8,0.7861693836556776,4166.0,0.4,0.31446775346227107,10327.0,0.6,0.5791532300551139,7332.0,Do_Not_Divert,-1.3145531114303595,Divert,-0.4,Divert,-0.4208467699448861
PSU,011,Human_Single,Sample-Exam-1,2,1,92118.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,20748.0,0.7,0.35,9328.0,0.8,0.35,34975.0,0.45,0.21212121212121207,14726.0,Do_Not_Divert,-0.37596903298825596,Do_Not_Divert,-0.37596903298825596,Do_Not_Divert,-0.17722445999446404
PSU,011,Human_Single,Sample-Exam-1,2,2,79919.0,1,0.4,0.1810844041417523,4,1,12668.0,Aggressive,Aggressive,0.5,0.8,18002.0,0.5,0.7142857142857144,13526.0,0.3,0.28571428571428575,18408.0,0.6,0.5454545454545453,4805.0,Do_Not_Divert,-1.5307948601195889,Divert,-0.4,Divert,-0.4545454545454547
PSU,011,Human_Single,Sample-Exam-1,2,3,66472.0,1,0.4,0.15371121314168168,4,0,4087.0,Aggressive,Aggressive,0.5,0.8,16130.0,0.6,0.7325688073394495,7347.0,0.55,0.2930275229357798,24570.0,0.4,0.17166505428356443,5148.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,011,Human_Single,Sample-Exam-1,2,4,106579.0,1,0.4,0.12182914271120526,4,1,5148.0,Aggressive,Aggressive,0.5,0.8,15459.0,0.6,0.7528255528255529,52166.0,0.5,0.30113022113022114,16754.0,0.75,0.5638226093357049,3214.0,Divert,-0.25,Divert,-0.25,Divert,-0.43617739066429506
PSU,011,Human_Single,Sample-Exam-1,2,5,79295.0,1,0.4,0.30841114769090794,4,1,13806.0,Passive,Aggressive,0.3,0.6,21512.0,0.3,0.5683153305125683,10171.0,0.4,0.22732613220502734,20530.0,0.7,0.46882572096477193,4711.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.5311742790352281
PSU,011,Human_Single,Sample-Exam-1,2,6,66456.0,1,0.4,0.28473653096329843,4,0,4321.0,Passive,Aggressive,0.3,0.6,11045.0,0.45,0.5827715775895911,27066.0,0.65,0.23310863103583646,12855.0,0.55,0.13193150135341705,3135.0,Do_Not_Divert,-0.947159263761487,Divert,-0.44999999999999996,Do_Not_Divert,-0.22720026125245474
PSU,011,Human_Single,Sample-Exam-1,2,7,115721.0,1,0.7,0.27719619931674233,3,1,5320.0,Passive,Aggressive,0.2,0.5,15912.0,0.25,0.47071286344268193,22261.0,0.8,0.32949900440987734,54350.0,0.8,0.595839782793271,3448.0,Do_Not_Divert,-1.069458243279637,Divert,-0.19999999999999996,Divert,-0.404160217206729
PSU,011,Human_Single,Sample-Exam-1,2,8,68843.0,1,0.9,0.38297693791265164,3,1,2012.0,Passive,Aggressive,0.2,0.5,14071.0,0.35,0.45713738595506287,29406.0,0.3,0.4114236473595566,12215.0,0.87,0.6771115417371597,2901.0,Do_Not_Divert,-0.6108603840959584,Divert,-0.13,Divert,-0.3228884582628403
PSU,011,Human_Single,Sample-Exam-1,2,9,42573.0,1,0.4,0.15054125592547885,4,0,6271.0,Passive,Aggressive,0.5,0.8,7504.0,0.35,0.7794495786430884,6942.0,0.55,0.31177983145723537,8299.0,0.4,0.1846796035651896,4820.0,Do_Not_Divert,-1.1182679810384677,Divert,-0.6,Do_Not_Divert,-0.516303218544573
PSU,011,Human_Single,Sample-Exam-1,2,10,89918.0,1,0.4,0.22613476845200842,4,1,3448.0,Aggressive,Aggressive,0.5,0.8,23883.0,0.65,0.7861693836556776,13977.0,0.4,0.31446775346227107,32011.0,0.6,0.5791532300551139,3245.0,Do_Not_Divert,-1.3145531114303595,Divert,-0.4,Divert,-0.4208467699448861
PSU,012,Human_Single,Sample-Exam-1,2,1,96580.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,20873.0,0.5,0.35,10749.0,0.75,0.35,32120.0,0.4,0.21212121212121207,20733.0,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.17722445999446404
PSU,012,Human_Single,Sample-Exam-1,2,2,86502.0,1,0.4,0.1810844041417523,4,1,24710.0,Aggressive,Aggressive,0.5,0.8,29484.0,0.8,0.7142857142857144,7254.0,0.6,0.28571428571428575,9906.0,0.6,0.5454545454545453,3682.0,Divert,-0.4,Divert,-0.4,Divert,-0.4545454545454547
PSU,012,Human_Single,Sample-Exam-1,2,3,98374.0,1,0.4,0.15371121314168168,4,0,20717.0,Aggressive,Aggressive,0.5,0.8,35958.0,0.8,0.7325688073394495,4711.0,0.6,0.2930275229357798,11528.0,0.4,0.17166505428356443,3604.0,Do_Not_Divert,-1.1081241179466186,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,012,Human_Single,Sample-Exam-1,2,4,128669.0,1,0.4,0.12182914271120526,4,1,13821.0,Aggressive,Aggressive,0.5,0.8,59530.0,0.8,0.7528255528255529,3994.0,0.6,0.30113022113022114,11856.0,0.6,0.5638226093357049,13151.0,Divert,-0.4,Divert,-0.4,Divert,-0.43617739066429506
PSU,012,Human_Single,Sample-Exam-1,2,5,54897.0,1,0.4,0.30841114769090794,4,1,11482.0,Aggressive,Aggressive,0.3,0.6,7503.0,0.8,0.5683153305125683,2964.0,0.6,0.22732613220502734,16567.0,0.6,0.46882572096477193,7675.0,Divert,-0.4,Divert,-0.4,Divert,-0.5311742790352281
PSU,012,Human_Single,Sample-Exam-1,2,6,108841.0,1,0.4,0.28473653096329843,4,0,63196.0,Aggressive,Aggressive,0.3,0.6,5772.0,0.6,0.5827715775895911,4633.0,0.5,0.23310863103583646,9063.0,0.4,0.13193150135341705,20936.0,Do_Not_Divert,-0.688843100917445,Divert,-0.6,Do_Not_Divert,-0.22720026125245474
PSU,012,Human_Single,Sample-Exam-1,2,7,52681.0,1,0.7,0.27719619931674233,3,1,15319.0,Aggressive,Aggressive,0.2,0.5,8252.0,0.5,0.47071286344268193,4930.0,0.6,0.32949900440987734,5414.0,0.6,0.595839782793271,3728.0,Divert,-0.4,Divert,-0.4,Divert,-0.404160217206729
PSU,012,Human_Single,Sample-Exam-1,2,8,76207.0,1,0.9,0.38297693791265164,3,1,36582.0,Aggressive,Aggressive,0.2,0.5,4727.0,0.5,0.45713738595506287,9907.0,0.7,0.4114236473595566,5382.0,0.6,0.6771115417371597,3448.0,Divert,-0.4,Divert,-0.4,Divert,-0.3228884582628403
PSU,012,Human_Single,Sample-Exam-1,2,9,47673.0,1,0.4,0.15054125592547885,4,0,6677.0,Aggressive,Aggressive,0.5,0.8,7753.0,0.8,0.7794495786430884,3323.0,0.6,0.31177983145723537,11669.0,0.4,0.1846796035651896,3354.0,Do_Not_Divert,-1.1182679810384677,Divert,-0.6,Do_Not_Divert,-0.516303218544573
PSU,012,Human_Single,Sample-Exam-1,2,10,75785.0,1,0.4,0.22613476845200842,4,1,37409.0,Aggressive,Aggressive,0.5,0.8,4290.0,0.8,0.7861693836556776,6193.0,0.6,0.31446775346227107,5975.0,0.6,0.5791532300551139,4789.0,Divert,-0.4,Divert,-0.4,Divert,-0.4208467699448861
PSU,013,Human_Single,Sample-Exam-1,2,1,66721.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,19875.0,0.35,0.35,6302.0,0.2,0.35,6365.0,0.4,0.21212121212121207,17722.0,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.17722445999446404
PSU,013,Human_Single,Sample-Exam-1,2,2,54632.0,1,0.4,0.1810844041417523,4,1,7098.0,Aggressive,Aggressive,0.5,0.8,10093.0,0.8,0.7142857142857144,4477.0,0.6,0.28571428571428575,5179.0,0.6,0.5454545454545453,13479.0,Do_Not_Divert,-1.5307948601195889,Divert,-0.4,Divert,-0.4545454545454547
PSU,013,Human_Single,Sample-Exam-1,2,3,50201.0,1,0.4,0.15371121314168168,4,0,3947.0,Aggressive,Aggressive,0.5,0.8,11981.0,0.8,0.7325688073394495,3712.0,0.6,0.2930275229357798,4758.0,0.4,0.17166505428356443,13026.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,013,Human_Single,Sample-Exam-1,2,4,45021.0,1,0.4,0.12182914271120526,4,1,1529.0,Aggressive,Aggressive,0.5,0.8,7519.0,0.8,0.7528255528255529,11529.0,0.65,0.30113022113022114,6521.0,0.8,0.5638226093357049,2699.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43617739066429506
PSU,013,Human_Single,Sample-Exam-1,2,5,47752.0,1,0.4,0.30841114769090794,4,1,1872.0,Aggressive,Aggressive,0.3,0.6,8409.0,0.6,0.5683153305125683,6084.0,0.3,0.22732613220502734,5039.0,0.6,0.46882572096477193,9984.0,Do_Not_Divert,-0.9196264910836418,Divert,-0.4,Divert,-0.5311742790352281
PSU,013,Human_Single,Sample-Exam-1,2,6,64179.0,1,0.4,0.28473653096329843,4,0,2028.0,Aggressive,Aggressive,0.3,0.6,8221.0,0.6,0.5827715775895911,9781.0,0.5,0.23310863103583646,4774.0,0.4,0.13193150135341705,21544.0,Do_Not_Divert,-0.688843100917445,Divert,-0.6,Do_Not_Divert,-0.22720026125245474
PSU,013,Human_Single,Sample-Exam-1,2,7,50278.0,1,0.7,0.27719619931674233,3,1,2418.0,Aggressive,Aggressive,0.2,0.5,7940.0,0.5,0.47071286344268193,8066.0,0.55,0.32949900440987734,4821.0,0.6,0.595839782793271,15615.0,Divert,-0.4,Divert,-0.4,Divert,-0.404160217206729
PSU,013,Human_Single,Sample-Exam-1,2,8,39546.0,1,0.9,0.38297693791265164,3,1,1794.0,Aggressive,Aggressive,0.2,0.5,10094.0,0.5,0.45713738595506287,4009.0,0.6,0.4114236473595566,6272.0,0.6,0.6771115417371597,7176.0,Do_Not_Divert,-0.42128302351445407,Divert,-0.4,Divert,-0.3228884582628403
PSU,013,Human_Single,Sample-Exam-1,2,9,41855.0,1,0.4,0.15054125592547885,4,0,2028.0,Aggressive,Aggressive,0.5,0.8,7239.0,0.8,0.7794495786430884,3806.0,0.65,0.31177983145723537,5959.0,0.4,0.1846796035651896,11544.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.516303218544573
PSU,013,Human_Single,Sample-Exam-1,2,10,49281.0,1,0.4,0.22613476845200842,4,1,5538.0,Aggressive,Aggressive,0.5,0.8,9672.0,0.8,0.7861693836556776,4071.0,0.65,0.31446775346227107,5054.0,0.6,0.5791532300551139,11591.0,Do_Not_Divert,-1.3145531114303595,Divert,-0.4,Divert,-0.4208467699448861
PSU,014,Human_Single,Sample-Exam-1,2,1,64693.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,19953.0,0.45,0.35,9313.0,0.68,0.35,5928.0,0.49,0.21212121212121207,16692.0,Do_Not_Divert,-0.40938850258721204,Do_Not_Divert,-0.40938850258721204,Do_Not_Divert,-0.17722445999446404
PSU,014,Human_Single,Sample-Exam-1,2,2,74740.0,1,0.4,0.1810844041417523,4,1,11373.0,Aggressive,Aggressive,0.5,0.8,6427.0,0.8,0.7142857142857144,4836.0,0.48,0.28571428571428575,11669.0,0.62,0.5454545454545453,25584.0,Do_Not_Divert,-1.5818213554569085,Divert,-0.38,Divert,-0.4545454545454547
PSU,014,Human_Single,Sample-Exam-1,2,3,68983.0,1,0.4,0.15371121314168168,4,0,7971.0,Aggressive,Aggressive,0.5,0.8,8221.0,0.85,0.7325688073394495,5226.0,0.65,0.2930275229357798,18860.0,0.62,0.17166505428356443,7941.0,Divert,-0.38,Divert,-0.38,Do_Not_Divert,-0.4755654671505831
PSU,014,Human_Single,Sample-Exam-1,2,4,47814.0,1,0.4,0.12182914271120526,4,1,6802.0,Aggressive,Aggressive,0.5,0.8,6162.0,0.88,0.7528255528255529,7582.0,0.6,0.30113022113022114,8002.0,0.8,0.5638226093357049,3635.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43617739066429506
PSU,014,Human_Single,Sample-Exam-1,2,5,45584.0,1,0.4,0.30841114769090794,4,1,6692.0,Aggressive,Aggressive,0.3,0.6,4836.0,0.65,0.5683153305125683,6115.0,0.6,0.22732613220502734,8205.0,0.65,0.46882572096477193,10827.0,Divert,-0.35,Divert,-0.35,Divert,-0.5311742790352281
PSU,014,Human_Single,Sample-Exam-1,2,6,42759.0,1,0.4,0.28473653096329843,4,0,8191.0,Aggressive,Aggressive,0.3,0.6,7238.0,0.65,0.5827715775895911,3588.0,0.6,0.23310863103583646,5585.0,0.55,0.13193150135341705,7925.0,Do_Not_Divert,-0.947159263761487,Divert,-0.44999999999999996,Do_Not_Divert,-0.22720026125245474
PSU,014,Human_Single,Sample-Exam-1,2,7,43914.0,1,0.7,0.27719619931674233,3,1,4025.0,Aggressive,Aggressive,0.2,0.5,9142.0,0.55,0.47071286344268193,7426.0,0.68,0.32949900440987734,7129.0,0.75,0.595839782793271,5210.0,Divert,-0.25,Divert,-0.25,Divert,-0.404160217206729
PSU,014,Human_Single,Sample-Exam-1,2,8,43088.0,1,0.9,0.38297693791265164,3,1,4290.0,Aggressive,Aggressive,0.2,0.5,10733.0,0.52,0.45713738595506287,6489.0,0.68,0.4114236473595566,4883.0,0.7,0.6771115417371597,5834.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3228884582628403
PSU,014,Human_Single,Sample-Exam-1,2,9,62759.0,1,0.4,0.15054125592547885,4,0,4165.0,Aggressive,Aggressive,0.5,0.8,16084.0,0.85,0.7794495786430884,7348.0,0.67,0.31177983145723537,12402.0,0.62,0.1846796035651896,7597.0,Divert,-0.38,Divert,-0.38,Do_Not_Divert,-0.516303218544573
PSU,014,Human_Single,Sample-Exam-1,2,10,41683.0,1,0.4,0.22613476845200842,4,1,4633.0,Aggressive,Aggressive,0.5,0.8,14103.0,0.85,0.7861693836556776,2808.0,0.75,0.31446775346227107,5475.0,0.78,0.5791532300551139,3541.0,Divert,-0.21999999999999997,Divert,-0.21999999999999997,Divert,-0.4208467699448861
PSU,015,Human_Single,Sample-Exam-1,2,1,200429.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,81354.0,0.28,0.35,50575.0,0.57,0.35,33228.0,0.55,0.21212121212121207,21232.0,Do_Not_Divert,-0.4595177069856462,Divert,-0.44999999999999996,Do_Not_Divert,-0.17722445999446404
PSU,015,Human_Single,Sample-Exam-1,2,2,109996.0,1,0.4,0.1810844041417523,4,1,31887.0,Aggressive,Aggressive,0.5,0.8,21029.0,0.86,0.7142857142857144,11638.0,0.73,0.28571428571428575,24711.0,0.79,0.5454545454545453,7550.0,Divert,-0.20999999999999996,Divert,-0.20999999999999996,Divert,-0.4545454545454547
PSU,015,Human_Single,Sample-Exam-1,2,3,64802.0,1,0.4,0.15371121314168168,4,0,4946.0,Aggressive,Aggressive,0.5,0.8,15771.0,0.89,0.7325688073394495,11575.0,0.85,0.2930275229357798,14711.0,0.83,0.17166505428356443,10343.0,Divert,-0.17000000000000004,Divert,-0.17000000000000004,Do_Not_Divert,-0.4755654671505831
PSU,015,Human_Single,Sample-Exam-1,2,4,36146.0,1,0.4,0.12182914271120526,4,1,2932.0,Aggressive,Aggressive,0.5,0.8,10889.0,0.92,0.7528255528255529,6240.0,0.87,0.30113022113022114,6614.0,0.89,0.5638226093357049,2964.0,Divert,-0.10999999999999999,Divert,-0.10999999999999999,Divert,-0.43617739066429506
PSU,015,Human_Single,Sample-Exam-1,2,5,44397.0,1,0.4,0.30841114769090794,4,1,2308.0,Aggressive,Aggressive,0.3,0.6,17332.0,0.58,0.5683153305125683,8143.0,0.56,0.22732613220502734,6022.0,0.6,0.46882572096477193,3478.0,Do_Not_Divert,-0.9196264910836418,Divert,-0.4,Divert,-0.5311742790352281
PSU,015,Human_Single,Sample-Exam-1,2,6,71729.0,1,0.4,0.28473653096329843,4,0,2356.0,Aggressive,Aggressive,0.3,0.6,49920.0,0.58,0.5827715775895911,5960.0,0.55,0.23310863103583646,4633.0,0.54,0.13193150135341705,3729.0,Do_Not_Divert,-0.9299381862385508,Divert,-0.45999999999999996,Do_Not_Divert,-0.22720026125245474
PSU,015,Human_Single,Sample-Exam-1,2,7,89809.0,1,0.7,0.27719619931674233,3,1,51261.0,Passive,Aggressive,0.2,0.5,10655.0,0.3,0.47071286344268193,4571.0,0.52,0.32949900440987734,8050.0,0.6,0.595839782793271,8206.0,Do_Not_Divert,-0.8020936824597276,Divert,-0.4,Divert,-0.404160217206729
PSU,015,Human_Single,Sample-Exam-1,2,8,46879.0,1,0.9,0.38297693791265164,3,1,12870.0,Passive,Aggressive,0.2,0.5,11232.0,0.18,0.45713738595506287,5819.0,0.6,0.4114236473595566,5507.0,0.63,0.6771115417371597,5007.0,Do_Not_Divert,-0.4423471746901768,Divert,-0.37,Divert,-0.3228884582628403
PSU,015,Human_Single,Sample-Exam-1,2,9,43695.0,1,0.4,0.15054125592547885,4,0,2169.0,Aggressive,Aggressive,0.5,0.8,21075.0,0.86,0.7794495786430884,8362.0,0.81,0.31177983145723537,3744.0,0.8,0.1846796035651896,3681.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.516303218544573
PSU,015,Human_Single,Sample-Exam-1,2,10,35272.0,1,0.4,0.22613476845200842,4,1,3338.0,Aggressive,Aggressive,0.5,0.8,14181.0,0.81,0.7861693836556776,5787.0,0.78,0.31446775346227107,5912.0,0.8,0.5791532300551139,2091.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4208467699448861
PSU,016,Human_Single,Sample-Exam-1,2,1,168605.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,44819.0,0.2,0.35,18268.0,0.6,0.35,44195.0,0.5,0.21212121212121207,29078.0,Divert,-0.5,Do_Not_Divert,-0.41774336998695105,Do_Not_Divert,-0.17722445999446404
PSU,016,Human_Single,Sample-Exam-1,2,2,99497.0,1,0.4,0.1810844041417523,4,1,7816.0,Passive,Aggressive,0.5,0.8,16832.0,0.5,0.7142857142857144,7191.0,0.45,0.28571428571428575,25756.0,0.53,0.5454545454545453,13790.0,Do_Not_Divert,-1.3522021264389703,Divert,-0.47,Divert,-0.4545454545454547
PSU,016,Human_Single,Sample-Exam-1,2,3,133287.0,1,0.4,0.15371121314168168,4,0,9032.0,Aggressive,Aggressive,0.5,0.8,34788.0,0.8,0.7325688073394495,8159.0,0.6,0.2930275229357798,40295.0,0.5,0.17166505428356443,17347.0,Do_Not_Divert,-1.3851551474332733,Divert,-0.5,Do_Not_Divert,-0.4755654671505831
PSU,016,Human_Single,Sample-Exam-1,2,4,97500.0,1,0.4,0.12182914271120526,4,1,33135.0,Aggressive,Aggressive,0.5,0.8,16177.0,0.8,0.7528255528255529,4539.0,0.6,0.30113022113022114,13120.0,0.6,0.5638226093357049,8876.0,Divert,-0.4,Divert,-0.4,Divert,-0.43617739066429506
PSU,016,Human_Single,Sample-Exam-1,2,5,96361.0,1,0.4,0.30841114769090794,4,1,4493.0,Aggressive,Aggressive,0.3,0.6,14570.0,0.6,0.5683153305125683,3838.0,0.5,0.22732613220502734,28267.0,0.55,0.46882572096477193,18611.0,Do_Not_Divert,-0.8429909501600051,Divert,-0.44999999999999996,Divert,-0.5311742790352281
PSU,016,Human_Single,Sample-Exam-1,2,6,84459.0,1,0.4,0.28473653096329843,4,0,6505.0,Aggressive,Aggressive,0.3,0.6,24788.0,0.6,0.5827715775895911,4493.0,0.5,0.23310863103583646,10483.0,0.45,0.13193150135341705,18907.0,Do_Not_Divert,-0.7749484885321257,Divert,-0.55,Do_Not_Divert,-0.22720026125245474
PSU,016,Human_Single,Sample-Exam-1,2,7,113365.0,1,0.7,0.27719619931674233,3,1,44663.0,Passive,Aggressive,0.2,0.5,8533.0,0.2,0.47071286344268193,7410.0,0.45,0.32949900440987734,26364.0,0.33,0.595839782793271,14898.0,Do_Not_Divert,-0.4411515253528502,Do_Not_Divert,-0.4411515253528502,Divert,-0.404160217206729
PSU,016,Human_Single,Sample-Exam-1,2,8,77127.0,1,0.9,0.38297693791265164,3,1,5070.0,Passive,Aggressive,0.2,0.5,18985.0,0.2,0.45713738595506287,4977.0,0.55,0.4114236473595566,22042.0,0.43,0.6771115417371597,6038.0,Do_Not_Divert,-0.3019195001853588,Do_Not_Divert,-0.3019195001853588,Divert,-0.3228884582628403
PSU,016,Human_Single,Sample-Exam-1,2,9,60169.0,1,0.4,0.15054125592547885,4,0,8237.0,Aggressive,Aggressive,0.5,0.8,15397.0,0.8,0.7794495786430884,5585.0,0.6,0.31177983145723537,12761.0,0.5,0.1846796035651896,8830.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.516303218544573
PSU,016,Human_Single,Sample-Exam-1,2,10,56222.0,1,0.4,0.22613476845200842,4,1,4040.0,Aggressive,Aggressive,0.5,0.8,14805.0,0.8,0.7861693836556776,5663.0,0.6,0.31446775346227107,10670.0,0.6,0.5791532300551139,10686.0,Divert,-0.4,Divert,-0.4,Divert,-0.4208467699448861
PSU,017,Human_Single,Sample-Exam-1,2,1,95675.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,31934.0,0.2,0.35,9235.0,0.5,0.35,9064.0,0.8,0.21212121212121207,31200.0,Do_Not_Divert,-0.6683893919791217,Divert,-0.19999999999999996,Do_Not_Divert,-0.17722445999446404
PSU,017,Human_Single,Sample-Exam-1,2,2,84989.0,1,0.4,0.1810844041417523,4,1,14290.0,Aggressive,Aggressive,0.5,0.8,10311.0,0.8,0.7142857142857144,8845.0,0.7,0.28571428571428575,17082.0,0.6,0.5454545454545453,21310.0,Divert,-0.4,Divert,-0.4,Divert,-0.4545454545454547
PSU,017,Human_Single,Sample-Exam-1,2,3,84848.0,1,0.4,0.15371121314168168,4,0,6443.0,Aggressive,Aggressive,0.5,0.8,13588.0,0.8,0.7325688073394495,6801.0,0.65,0.2930275229357798,7129.0,0.4,0.17166505428356443,12449.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,017,Human_Single,Sample-Exam-1,2,4,42635.0,1,0.4,0.12182914271120526,4,1,6022.0,Aggressive,Aggressive,0.5,0.8,10499.0,0.8,0.7528255528255529,6053.0,0.65,0.30113022113022114,5819.0,0.6,0.5638226093357049,4633.0,Divert,-0.4,Divert,-0.4,Divert,-0.43617739066429506
PSU,017,Human_Single,Sample-Exam-1,2,5,63664.0,1,0.4,0.30841114769090794,4,1,23728.0,Passive,Aggressive,0.3,0.6,6692.0,0.3,0.5683153305125683,4851.0,0.35,0.22732613220502734,6958.0,0.4,0.46882572096477193,4415.0,Do_Not_Divert,-0.6130843273890947,Divert,-0.6,Divert,-0.5311742790352281
PSU,017,Human_Single,Sample-Exam-1,2,6,49670.0,1,0.4,0.28473653096329843,4,0,9048.0,Passive,Aggressive,0.3,0.6,7473.0,0.3,0.5827715775895911,4696.0,0.35,0.23310863103583646,6474.0,0.8,0.13193150135341705,4711.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.22720026125245474
PSU,017,Human_Single,Sample-Exam-1,2,7,62884.0,1,0.7,0.27719619931674233,3,1,4228.0,Passive,Aggressive,0.2,0.5,11045.0,0.2,0.47071286344268193,4805.0,0.4,0.32949900440987734,12027.0,0.4,0.595839782793271,17722.0,Do_Not_Divert,-0.5347291216398184,Do_Not_Divert,-0.5347291216398184,Divert,-0.404160217206729
PSU,017,Human_Single,Sample-Exam-1,2,8,52151.0,1,0.9,0.38297693791265164,3,1,5397.0,Passive,Aggressive,0.2,0.5,8534.0,0.2,0.45713738595506287,5351.0,0.6,0.4114236473595566,16973.0,0.7,0.6771115417371597,6365.0,Do_Not_Divert,-0.4914968607668631,Divert,-0.30000000000000004,Divert,-0.3228884582628403
PSU,017,Human_Single,Sample-Exam-1,2,9,47237.0,1,0.4,0.15054125592547885,4,0,5897.0,Aggressive,Aggressive,0.5,0.8,9781.0,0.8,0.7794495786430884,5055.0,0.7,0.31177983145723537,12745.0,0.7,0.1846796035651896,2886.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Do_Not_Divert,-0.516303218544573
