site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility
PSU,014,Human_Single,Sample-Exam-1,3,9,109965.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,38875.0,0.2,0.4,0.2,0.4,15912.0,0.37,0.62,0.18000000000000002,0.36000000000000004,10592.0,0.35,0.6,0.18000000000000002,0.21951219512195125,10686.0,2,2,2,7207.0,Do_Not_Divert,Divert,NaN
PSU,014,Human_Single,Sample-Exam-1,3,10,71120.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,15272.0,0.4,0.4,0.4,0.4,5990.0,0.5,0.5,0.4,0.4,7832.0,0.55,0.45,0.4,0.25,15741.0,2,1,1,15444.0,Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,1,174393.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,55474.0,0.37,0.45,0.3,0.4,27752.0,0.41,0.49,0.3,0.4,45116.0,0.35,0.62,0.3,0.6666666666666665,20514.0,2,2,2,9235.0,Do_Not_Divert,Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,2,107656.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,32012.0,0.52,0.08,0.4,0.1,20108.0,0.51,0.1,0.16000000000000003,0.04000000000000001,19624.0,0.49,0.18,0.08695652173913045,0.04000000000000001,11529.0,1,1,1,14306.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,3,198214.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,28735.0,0.07,0.18,0.1,0.2,86752.0,0.17,0.28,0.06999999999999999,0.13999999999999999,61152.0,0.2,0.26,0.06999999999999999,0.07526881720430106,7488.0,2,2,2,6615.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,4,100246.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,25974.0,0.32,0.18,0.3,0.2,25958.0,0.35,0.19,0.12,0.08000000000000002,16427.0,0.34,0.2,0.06382978723404253,0.08000000000000002,11950.0,1,1,1,13307.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,5,89200.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,37112.0,0.42,0.09,0.4,0.1,8486.0,0.45,0.13,0.27999999999999997,0.06999999999999999,9531.0,0.44,0.15,0.16279069767441856,0.06999999999999999,8409.0,1,1,1,18985.0,Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,6,84833.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,24368.0,0.42,0.41,0.4,0.4,8892.0,0.43,0.42,0.16000000000000003,0.16000000000000003,11778.0,0.42,0.43,0.08695652173913045,0.16000000000000003,9142.0,1,1,1,10998.0,Divert,Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,7,70778.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,23650.0,0.3,0.4,0.3,0.2,7800.0,0.32,0.42,0.12,0.08000000000000002,15210.0,0.35,0.51,0.12,0.20689655172413787,7145.0,2,2,1,8705.0,Do_Not_Divert,Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,8,170758.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,72681.0,0.18,0.07,0.2,0.1,8752.0,0.22,0.09,0.13999999999999999,0.06999999999999999,44928.0,0.2,0.12,0.07526881720430106,0.06999999999999999,6677.0,1,1,1,19515.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,9,63414.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,20202.0,0.17,0.48,0.2,0.4,6989.0,0.19,0.51,0.18000000000000002,0.36000000000000004,11279.0,0.21,0.5,0.18000000000000002,0.21951219512195125,5756.0,2,2,2,12090.0,Do_Not_Divert,Divert,NaN
PSU,015,Human_Single,Sample-Exam-1,3,10,76221.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,25600.0,0.46,0.46,0.4,0.4,9360.0,0.48,0.48,0.4,0.4,7972.0,0.48,0.48,0.4,0.25,7083.0,2,1,1,16224.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,1,287088.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,71245.0,0.3,0.4,0.3,0.4,78359.0,0.45,0.55,0.3,0.4,73882.0,0.35,0.65,0.3,0.6666666666666665,18798.0,2,2,2,13743.0,Do_Not_Divert,Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,2,206591.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,50123.0,0.4,0.1,0.4,0.1,36645.0,0.4,0.25,0.16000000000000003,0.04000000000000001,35942.0,0.4,0.25,0.08695652173913045,0.04000000000000001,12589.0,1,1,1,39343.0,Divert,Do_Not_Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,3,270161.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,75567.0,0.45,0.55,0.1,0.2,100449.0,0.4,0.6,0.06999999999999999,0.13999999999999999,51933.0,0.4,0.6,0.06999999999999999,0.07526881720430106,11138.0,2,2,2,10187.0,Do_Not_Divert,Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,4,138700.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,27019.0,0.3,0.2,0.3,0.2,36099.0,0.35,0.3,0.12,0.08000000000000002,35536.0,0.4,0.3,0.06382978723404253,0.08000000000000002,9656.0,1,1,1,9158.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,5,109855.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,20545.0,0.4,0.1,0.4,0.1,30123.0,0.55,0.4,0.27999999999999997,0.06999999999999999,24118.0,0.53,0.4,0.16279069767441856,0.06999999999999999,5507.0,1,1,1,12246.0,Divert,Do_Not_Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,6,164440.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,42058.0,0.4,0.4,0.4,0.4,17409.0,0.4,0.4,0.16000000000000003,0.16000000000000003,58859.0,0.4,0.4,0.08695652173913045,0.16000000000000003,8377.0,1,1,1,7660.0,Divert,Do_Not_Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,7,110308.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,42120.0,0.3,0.4,0.3,0.2,7442.0,0.35,0.4,0.12,0.08000000000000002,21637.0,0.35,0.6,0.12,0.20689655172413787,3400.0,2,2,1,6521.0,Do_Not_Divert,Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,8,85972.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,23665.0,0.2,0.3,0.2,0.1,8860.0,0.45,0.5,0.13999999999999999,0.06999999999999999,25693.0,0.45,0.45,0.13999999999999999,0.03626943005181346,6927.0,2,2,1,4088.0,Do_Not_Divert,Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,9,110510.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,29516.0,0.2,0.4,0.2,0.4,28126.0,0.45,0.55,0.18000000000000002,0.36000000000000004,28329.0,0.45,0.55,0.18000000000000002,0.21951219512195125,6724.0,2,2,2,5195.0,Do_Not_Divert,Divert,NaN
PSU,016,Human_Single,Sample-Exam-1,3,10,112695.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,43087.0,0.4,0.4,0.4,0.4,17628.0,0.5,0.5,0.4,0.4,24913.0,0.45,0.5,0.25,0.4,3760.0,1,1,1,4384.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,1,148746.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,33212.0,0.3,0.4,0.3,0.4,39203.0,0.35,0.6,0.3,0.4,21887.0,0.3,0.65,0.1764705882352941,0.4,21153.0,1,2,2,9391.0,Do_Not_Divert,Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,2,103475.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,37799.0,0.4,0.1,0.4,0.1,15210.0,0.35,0.15,0.16000000000000003,0.04000000000000001,20000.0,0.3,0.1,0.08695652173913045,0.04000000000000001,9002.0,1,1,1,8283.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,3,106735.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,31933.0,0.1,0.2,0.1,0.2,12090.0,0.3,0.4,0.06999999999999999,0.13999999999999999,25178.0,0.3,0.35,0.06999999999999999,0.07526881720430106,10998.0,2,2,2,8393.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,4,111041.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,25304.0,0.3,0.2,0.3,0.2,25179.0,0.3,0.2,0.12,0.08000000000000002,11356.0,0.25,0.3,0.06382978723404253,0.08000000000000002,10421.0,1,1,1,21404.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,5,86222.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,19656.0,0.4,0.1,0.4,0.1,19968.0,0.5,0.3,0.27999999999999997,0.06999999999999999,11388.0,0.45,0.3,0.16279069767441856,0.06999999999999999,9017.0,1,1,1,10467.0,Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,6,76658.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,11123.0,0.4,0.4,0.4,0.4,8439.0,0.4,0.4,0.16000000000000003,0.16000000000000003,19141.0,0.5,0.5,0.16000000000000003,0.3636363636363636,8627.0,2,1,1,5460.0,Divert,Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,7,85207.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,21715.0,0.3,0.4,0.3,0.2,6661.0,0.35,0.4,0.12,0.08000000000000002,10842.0,0.35,0.5,0.12,0.20689655172413787,5866.0,2,2,1,18299.0,Do_Not_Divert,Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,8,105176.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,18782.0,0.2,0.1,0.2,0.1,31419.0,0.5,0.35,0.13999999999999999,0.06999999999999999,17098.0,0.4,0.35,0.07526881720430106,0.06999999999999999,5085.0,1,1,1,14165.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,9,96611.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,18876.0,0.2,0.4,0.2,0.4,19359.0,0.3,0.6,0.18000000000000002,0.36000000000000004,20421.0,0.6,0.4,0.18000000000000002,0.21951219512195125,5585.0,2,2,2,11060.0,Do_Not_Divert,Divert,NaN
PSU,017,Human_Single,Sample-Exam-1,3,10,56129.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,19546.0,0.4,0.4,0.4,0.4,7441.0,0.5,0.5,0.4,0.4,7644.0,0.5,0.4,0.4,0.25,4274.0,2,1,1,5476.0,Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,1,189665.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,44132.0,0.3,0.4,0.3,0.4,42151.0,0.32,0.45,0.3,0.4,59545.0,0.32,0.55,0.3,0.6666666666666665,8970.0,2,2,2,16396.0,Do_Not_Divert,Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,2,101432.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,35116.0,0.4,0.1,0.4,0.1,18283.0,0.4,0.3,0.16000000000000003,0.04000000000000001,18533.0,0.4,0.3,0.08695652173913045,0.04000000000000001,8955.0,1,1,1,7847.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,3,78561.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,32199.0,0.1,0.2,0.1,0.2,13899.0,0.4,0.45,0.06999999999999999,0.13999999999999999,11606.0,0.4,0.43,0.06999999999999999,0.07526881720430106,3885.0,2,2,2,3775.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,4,71464.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,24399.0,0.3,0.2,0.3,0.2,12184.0,0.35,0.3,0.12,0.08000000000000002,11248.0,0.37,0.3,0.06382978723404253,0.08000000000000002,6599.0,1,1,1,4321.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,5,96923.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,39656.0,0.4,0.1,0.4,0.1,14071.0,0.55,0.4,0.27999999999999997,0.06999999999999999,23992.0,0.47,0.4,0.16279069767441856,0.06999999999999999,2558.0,1,1,1,4649.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,6,53711.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,25709.0,0.4,0.4,0.4,0.4,8034.0,0.4,0.4,0.16000000000000003,0.16000000000000003,4711.0,0.4,0.4,0.08695652173913045,0.16000000000000003,4337.0,1,1,1,2902.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,7,71261.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,38594.0,0.3,0.4,0.3,0.2,9874.0,0.35,0.4,0.12,0.08000000000000002,9360.0,0.35,0.5,0.12,0.20689655172413787,1950.0,2,2,1,4726.0,Do_Not_Divert,Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,8,61261.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,23930.0,0.2,0.1,0.2,0.1,11154.0,0.45,0.4,0.13999999999999999,0.06999999999999999,9033.0,0.45,0.4,0.13999999999999999,0.03626943005181346,6037.0,2,1,1,4305.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,9,85894.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,21091.0,0.2,0.4,0.2,0.4,39562.0,0.4,0.45,0.18000000000000002,0.36000000000000004,10031.0,0.35,0.4,0.18000000000000002,0.21951219512195125,3557.0,2,2,2,4571.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,018,Human_Single,Sample-Exam-1,3,10,60559.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,27409.0,0.4,0.4,0.4,0.4,11981.0,0.35,0.35,0.4,0.4,5928.0,0.35,0.35,0.25,0.4,2730.0,1,1,1,4259.0,Do_Not_Divert,Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,1,79513.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,17909.0,0.3,0.7,0.3,0.4,11029.0,0.4,0.6,0.3,0.4,8720.0,0.3,0.7,0.3,0.6666666666666665,5257.0,2,2,2,7348.0,Do_Not_Divert,Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,2,58204.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,8471.0,0.6,0.4,0.4,0.1,10593.0,0.7,0.3,0.16000000000000003,0.04000000000000001,9375.0,0.7,0.3,0.08695652173913045,0.04000000000000001,6099.0,1,1,1,7488.0,Divert,Do_Not_Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,3,74365.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,12573.0,0.4,0.6,0.1,0.2,20810.0,0.4,0.6,0.06999999999999999,0.13999999999999999,14008.0,0.3,0.7,0.06999999999999999,0.07526881720430106,5959.0,2,2,2,6147.0,Divert,Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,4,55100.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,15225.0,0.6,0.4,0.3,0.2,8938.0,0.7,0.3,0.12,0.08000000000000002,11622.0,0.7,0.3,0.06382978723404253,0.08000000000000002,3838.0,1,1,1,5678.0,Divert,Do_Not_Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,5,53617.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,7831.0,0.75,0.25,0.4,0.1,13760.0,0.65,0.35,0.27999999999999997,0.06999999999999999,11279.0,0.6,0.4,0.16279069767441856,0.06999999999999999,3432.0,1,1,1,6021.0,Divert,Do_Not_Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,6,59592.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,7816.0,0.6,0.4,0.4,0.4,9032.0,0.35,0.65,0.16000000000000003,0.16000000000000003,8362.0,0.6,0.4,0.08695652173913045,0.16000000000000003,4930.0,1,2,1,8939.0,Divert,Do_Not_Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,7,65239.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,17753.0,0.4,0.6,0.3,0.2,13291.0,0.35,0.65,0.12,0.08000000000000002,9625.0,0.35,0.65,0.06382978723404253,0.08000000000000002,3448.0,1,2,1,8736.0,Divert,Do_Not_Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,8,55271.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,9828.0,0.75,0.25,0.2,0.1,8299.0,0.65,0.35,0.13999999999999999,0.06999999999999999,10780.0,0.45,0.55,0.07526881720430106,0.06999999999999999,2870.0,1,1,1,7191.0,Divert,Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,9,97453.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,29172.0,0.2,0.4,0.2,0.4,12043.0,0.4,0.5,0.18000000000000002,0.36000000000000004,13385.0,0.2,0.8,0.18000000000000002,0.21951219512195125,4712.0,2,2,2,10561.0,Do_Not_Divert,Divert,NaN
PSU,019,Human_Single,Sample-Exam-1,3,10,86581.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,15584.0,0.4,0.55,0.4,0.4,9454.0,0.45,0.5,0.4,0.4,17613.0,0.35,0.55,0.25,0.4,9188.0,1,2,1,13322.0,Divert,Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,1,212847.0,2,1.0,0.13779094110231016,0.14276261550754787,2,4,0,1,0.3,0.4,28392.0,0.1,0.2,0.3,0.4,97126.0,0.1,0.2,0.3,0.4,31388.0,0.2,0.3,0.3,0.6666666666666665,13603.0,2,2,2,4446.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,2,145470.0,2,0.4,0.1798581993072339,0.40892038127797925,4,3,0,0,0.4,0.1,25288.0,0.2,0.3,0.4,0.1,21949.0,0.08,0.12,0.16000000000000003,0.04000000000000001,46925.0,0.1,0.15,0.08695652173913045,0.04000000000000001,6412.0,1,2,1,22215.0,Divert,Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,3,93382.0,2,0.7,0.41469923051438606,0.3980469086169788,2,5,0,0,0.1,0.2,16177.0,0.3,0.4,0.1,0.2,14212.0,0.21,0.28,0.06999999999999999,0.13999999999999999,45178.0,0.07,0.08,0.06999999999999999,0.07526881720430106,5288.0,2,2,2,3556.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,4,98311.0,2,0.4,0.19525549416785415,0.39499905078372155,2,5,0,0,0.3,0.2,18986.0,0.1,0.4,0.3,0.2,13197.0,0.04,0.16,0.12,0.08000000000000002,22978.0,0.04,0.05,0.12,0.04166666666666666,6708.0,2,2,1,3744.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,5,85473.0,2,0.7,0.2349269427177123,0.3947251072721275,4,2,0,0,0.4,0.1,36270.0,0.2,0.3,0.4,0.1,19703.0,0.14,0.21,0.27999999999999997,0.06999999999999999,15054.0,0.05,0.06,0.16279069767441856,0.06999999999999999,4149.0,1,2,1,3151.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,6,83132.0,2,0.4,0.12895354647636692,0.14059513952817182,4,4,0,1,0.4,0.4,35786.0,0.2,0.2,0.4,0.4,7441.0,0.08,0.08,0.16000000000000003,0.16000000000000003,16209.0,0.04,0.04,0.08695652173913045,0.16000000000000003,10514.0,1,1,1,2979.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,7,75224.0,2,0.4,0.24026455577008188,0.2556714483899978,2,4,0,1,0.3,0.2,13088.0,0.1,0.4,0.3,0.2,15693.0,0.04,0.16,0.12,0.08000000000000002,27237.0,0.15,0.2,0.12,0.20689655172413787,4930.0,2,2,1,6973.0,Do_Not_Divert,Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,8,67532.0,2,0.7,0.38540461729683206,0.44906666816252083,5,3,0,0,0.2,0.1,26660.0,0.4,0.3,0.2,0.1,10311.0,0.28,0.21,0.13999999999999999,0.06999999999999999,18392.0,0.09,0.08,0.07526881720430106,0.06999999999999999,3916.0,1,1,1,2886.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,9,63274.0,2,0.9,0.42505769594892573,0.12083956496245574,5,4,0,0,0.2,0.4,15616.0,0.4,0.3,0.2,0.4,18798.0,0.36,0.27,0.18000000000000002,0.36000000000000004,13322.0,0.12,0.1,0.09890109890109888,0.36000000000000004,4446.0,1,1,2,4758.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,020,Human_Single,Sample-Exam-1,3,10,70762.0,2,1.0,0.13697434962022692,0.1362437309659027,4,4,0,0,0.4,0.4,13962.0,0.2,0.2,0.4,0.4,18221.0,0.2,0.2,0.4,0.4,17269.0,0.08,0.08,0.4,0.25,9080.0,2,1,1,2528.0,Do_Not_Divert,Do_Not_Divert,NaN
