Site_id,Subject_id,Time_stamp,Phase_number,Trial_number,Trial_time,Ground_Truth,Surprise,Surprise_time,Probabilities_score,Allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Best_INT_1,Layer_Best_INT_2,Layer_Best_INT_3,Layer_Best_INT_4,Layer_Best_INT_5,Layer_Best_SIGINT_1,Layer_Best_SIGINT_2,Layer_Best_SIGINT_3,Layer_Best_SIGINT_4,Layer_Best_SIGINT_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Probs_Time_1,Probs_Time_2,Probs_Time_3,Probs_Time_4,Probs_Time_5,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Allocation_Time,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,Centers_Circles_Time,Distance_1,Distance_2,Distance_3,Distance_4,Subject_Distance_1,Subject_Distance_2,Subject_Distance_3,Subject_Distance_4
NaN,115,NaN,3,1,68780,C,0,3931,98.81657190944703,100.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,5.0,95.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,5.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2567119643827924,1.770480796820502,97.79966822516606,0.17313901363065287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19156,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,3931,52.0,45.0,35.0,79.0,19.0,63.0,29.0,80.0,NaN,NaN,NaN,NaN,51.0,45.0,27.0,74.0,18.0,63.0,28.0,83.0,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.47368421052631576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39094,32.23675323681471,27.094112549695424,5.824264068711929,37.666904755831204,NaN,NaN,NaN,NaN,
NaN,115,NaN,3,2,96315,C,2,8580,98.35126548040583,100.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,30.0,43.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,45.0,65.0,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.213162991298809,23.254557067899366,43.211882027160456,27.320397913641376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34460,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,4321,51.0,46.0,33.0,79.0,17.0,58.0,28.0,83.0,NaN,NaN,NaN,NaN,51.0,44.0,33.0,74.0,16.0,66.0,28.0,83.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.4615384615384615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44367,16.066904755831214,11.524264068711927,12.14558441227157,17.897056274847714,NaN,NaN,NaN,NaN,
NaN,115,NaN,3,3,98186,D,2,4617,85.59480595396192,0.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,53.0,0.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,56.0,1.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.682027580913389,35.46942898161618,2.51097801928836,60.33756541818207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34461,NaN,NaN,NaN,NaN,0,100,0,0,0,100,0,0,3307,56.0,46.0,35.0,79.0,24.0,62.0,29.0,83.0,NaN,NaN,NaN,NaN,62.0,43.0,34.0,70.0,32.0,69.0,28.0,82.0,0.1016949152542373,0.15254237288135594,0.3220338983050847,0.423728813559322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42447,23.566904755831207,5.172792206135785,26.566904755831207,11.172792206135785,NaN,NaN,NaN,NaN,
NaN,115,NaN,3,4,79575,C,3,6771,88.21380820480707,0.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,46.0,22.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,50.0,25.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5229024962544955,46.23016818965039,25.219488517346477,21.027440796748635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28439,NaN,NaN,NaN,NaN,0,100,0,0,0,100,0,0,2870,56.0,45.0,33.0,74.0,24.0,64.0,28.0,83.0,NaN,NaN,NaN,NaN,56.0,44.0,34.0,68.0,24.0,66.0,28.0,82.0,0.10126582278481014,0.16455696202531644,0.3037974683544304,0.43037974683544306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35568,16.842640687119285,4.2,16.169848480983497,19.1698484809835,NaN,NaN,NaN,NaN,
NaN,115,NaN,3,5,74490,B,4,8268,78.54125812138338,0.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.0,17.0,48.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,25.0,75.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.715745594046594,11.230831061783192,80.54894569343043,1.5044776507397848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23322,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,3791,59.0,43.0,35.0,73.0,28.0,70.0,29.0,83.0,NaN,NaN,NaN,NaN,59.0,44.0,38.0,67.0,28.0,66.0,29.0,82.0,0.10101010101010101,0.1919191919191919,0.31313131313131315,0.3939393939393939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35631,16.542640687119285,17.297056274847716,1.7485281374238568,29.069848480983502,NaN,NaN,NaN,NaN,
NaN,116,NaN,3,1,79951,C,2,5975,66.3461638596156,100.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,14.0,57.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,100.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2567119643827924,1.770480796820502,97.79966822516606,0.17313901363065287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8034,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,10249,54.0,45.0,32.0,79.0,22.0,65.0,28.0,87.0,NaN,NaN,NaN,NaN,51.0,45.0,27.0,74.0,18.0,63.0,28.0,83.0,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.47368421052631576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52526,32.23675323681471,27.094112549695424,5.824264068711929,37.666904755831204,NaN,NaN,NaN,NaN,
NaN,116,NaN,3,2,78608,C,2,4946,90.6627210617675,100.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,34.0,33.0,33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,33.0,33.0,33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.213162991298809,23.254557067899366,43.211882027160456,27.320397913641376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29578,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,17550,54.0,45.0,32.0,67.0,22.0,65.0,28.0,82.0,NaN,NaN,NaN,NaN,51.0,44.0,33.0,74.0,16.0,66.0,28.0,83.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.4615384615384615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23883,16.066904755831214,11.524264068711927,12.14558441227157,17.897056274847714,NaN,NaN,NaN,NaN,
NaN,116,NaN,3,3,56207,D,2,9718,95.01070245943038,0.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,50.0,0.0,50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,50.0,0.0,50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.682027580913389,35.46942898161618,2.51097801928836,60.33756541818207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18361,NaN,NaN,NaN,NaN,0,100,0,0,0,100,0,0,6381,62.0,41.0,44.0,67.0,32.0,73.0,31.0,82.0,NaN,NaN,NaN,NaN,62.0,43.0,34.0,70.0,32.0,69.0,28.0,82.0,0.1016949152542373,0.15254237288135594,0.3220338983050847,0.423728813559322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18814,23.566904755831207,5.172792206135785,26.566904755831207,11.172792206135785,NaN,NaN,NaN,NaN,
NaN,116,NaN,3,4,68718,C,2,6474,53.96037775086654,100.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.0,33.0,33.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.0,33.0,33.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5229024962544955,46.23016818965039,25.219488517346477,21.027440796748635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27440,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,8517,62.0,44.0,44.0,67.0,32.0,66.0,31.0,82.0,NaN,NaN,NaN,NaN,56.0,44.0,34.0,68.0,24.0,66.0,28.0,82.0,0.10126582278481014,0.16455696202531644,0.3037974683544304,0.43037974683544306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23509,16.842640687119285,4.2,16.169848480983497,19.1698484809835,NaN,NaN,NaN,NaN,
NaN,116,NaN,3,5,65551,B,5,6350,77.20808319518872,0.0,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.715745594046594,11.230831061783192,80.54894569343043,1.5044776507397848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35537,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0,3525,62.0,44.0,44.0,67.0,32.0,66.0,31.0,82.0,NaN,NaN,NaN,NaN,59.0,44.0,38.0,67.0,28.0,66.0,29.0,82.0,0.10101010101010101,0.1919191919191919,0.31313131313131315,0.3939393939393939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17753,16.542640687119285,17.297056274847716,1.7485281374238568,29.069848480983502,NaN,NaN,NaN,NaN,
