Site_id,Subject_id,Time_stamp,Phase_number,Trial_number,Trial_time,Ground_Truth,Surprise,Surprise_time,Probabilities_score,Allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Best_INT_1,Layer_Best_INT_2,Layer_Best_INT_3,Layer_Best_INT_4,Layer_Best_INT_5,Layer_Best_SIGINT_1,Layer_Best_SIGINT_2,Layer_Best_SIGINT_3,Layer_Best_SIGINT_4,Layer_Best_SIGINT_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Probs_Time_1,Probs_Time_2,Probs_Time_3,Probs_Time_4,Probs_Time_5,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Allocation_Time,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,Centers_Circles_Time,Distance_1,Distance_2,Distance_3,Distance_4,Subject_Distance_1,Subject_Distance_2,Subject_Distance_3,Subject_Distance_4
BED,101,NaN,6,1,218900,A,1,6115,94.19703186004749,78.0,4,4,4,MOVINT,IMINT,SIGINT-A,NaN,NaN,SIGINT-A,SIGINT-A,SIGINT-A,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-A,SIGINT-A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,49.0,5.0,46.0,0.0,77.0,16.0,7.0,0.0,77.0,16.0,7.0,0.0,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,89.0,8.0,85.0,1.0,100.0,20.0,10.0,0.0,77.0,16.0,7.0,0.0,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,49.78703482149978,7.851151775814843,41.867279591583106,0.4945338111022666,72.97087390200782,11.507120443555904,15.340801027068904,0.18120462736736137,94.9743664082193,2.139564958043424,2.8523765321509416,0.03369210158633891,NaN,NaN,NaN,NaN,34460,25928,3900,NaN,NaN,78.0,15.0,7.0,0.0,81.0,15.0,8.0,0.0,17191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,2,145205,B,4,8970,95.9222711858353,11.0,4,4,4,MOVINT,IMINT,SIGINT-D,NaN,NaN,SIGINT-B,SIGINT-B,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-B,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,0.0,49.0,6.0,45.0,0.0,13.0,19.0,68.0,0.0,6.0,7.0,87.0,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,1.0,88.0,10.0,81.0,0.0,16.0,25.0,90.0,0.0,5.0,7.0,86.0,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,0.9219818496223399,58.53157618587295,10.686863992152357,29.85957797235235,0.4159829695860486,26.408479609793734,19.286945489604722,53.888591931015505,0.09826410718206298,6.238249785741055,4.555990550985977,89.10749555609091,NaN,NaN,NaN,NaN,18064,18237,13353,NaN,NaN,5.0,11.0,10.0,74.0,5.0,11.0,11.0,80.0,12901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,3,140977,D,1,5647,96.74312947947908,68.0,4,4,4,IMINT,MOVINT,SOCINT,NaN,NaN,SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,3.0,9.0,16.0,72.0,0.0,26.0,3.0,71.0,0.0,12.0,3.0,85.0,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,3.0,11.0,20.0,90.0,1.0,36.0,4.0,100.0,0.0,13.0,3.0,96.0,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,3.506900626801751,12.196199516835332,8.062046647411373,76.23485320895155,0.9600236271326624,13.354971746734678,2.207007294534931,83.47799733159773,0.5232363777099782,7.278786525339269,1.20287300201246,90.9951040949383,NaN,NaN,NaN,NaN,22402,28579,25708,NaN,NaN,6.0,22.0,4.0,68.0,6.0,25.0,5.0,80.0,20280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,4,139184,D,1,4462,71.11539226841954,80.0,4,4,4,MOVINT,IMINT,SIGINT-D,NaN,NaN,SIGINT-B,SIGINT-D,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,7.0,9.0,3.0,81.0,2.0,2.0,10.0,86.0,2.0,2.0,7.0,89.0,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,8.0,10.0,4.0,99.0,2.0,2.0,12.0,100.0,2.0,2.0,7.0,94.0,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,10.927294905588692,50.049281001324864,0.4019617944205769,38.62146229866586,5.03398958818774,23.056718211942368,0.7407035338371089,71.16858866603279,0.9551953387281988,4.374993109659081,0.14054787967001345,94.52926367194272,NaN,NaN,NaN,NaN,23478,22994,21778,NaN,NaN,5.0,5.0,10.0,80.0,5.0,5.0,10.0,80.0,14757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,5,3563186,C,4,13198,83.27437912437252,37.0,4,4,4,MOVINT,IMINT,SIGINT-A,NaN,NaN,SIGINT-A,SIGINT-A,SIGINT-A,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-A,SIGINT-A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,51.0,2.0,46.0,1.0,79.0,9.0,12.0,0.0,21.0,35.0,42.0,2.0,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,100.0,3.0,92.0,3.0,86.0,9.0,13.0,1.0,21.0,36.0,44.0,3.0,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,64.96563759494524,2.3616288794382254,29.914493283577002,2.75824024203953,86.0523882155063,3.1281737958372857,9.906058358722301,0.9133796299341076,67.28350427339389,7.3376636950400265,23.23634475695393,2.1424872746121606,NaN,NaN,NaN,NaN,27565,17862,50700,NaN,NaN,41.0,15.0,37.0,7.0,52.0,19.0,48.0,9.0,67236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,6,203160,B,2,8721,94.86769737857429,67.0,4,4,4,IMINT,SOCINT,SIGINT-B,NaN,NaN,SIGINT-B,SIGINT-B,SIGINT-B,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-B,SIGINT-B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,16.0,75.0,4.0,5.0,8.0,85.0,3.0,4.0,5.0,89.0,3.0,3.0,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,20.0,99.0,6.0,7.0,8.0,90.0,4.0,5.0,5.0,90.0,3.0,4.0,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,7.036179993406594,72.20543198699542,9.01101223243426,11.747375787163735,4.085922210594351,83.85964502263577,5.232710796901431,6.82172196986845,0.677421685581971,97.32402480734773,0.8675524362673354,1.13100107080297,NaN,NaN,NaN,NaN,53071,27893,7800,NaN,NaN,11.0,67.0,13.0,9.0,13.0,80.0,16.0,11.0,22511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,7,134004,A,5,20077,95.59234400789057,4.0,4,4,4,MOVINT,IMINT,SIGINT-C,NaN,NaN,SIGINT-C,SIGINT-C,SIGINT-C,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-C,SIGINT-C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,34.0,2.0,59.0,5.0,7.0,2.0,76.0,15.0,3.0,2.0,88.0,7.0,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,53.0,3.0,92.0,8.0,9.0,2.0,98.0,20.0,3.0,2.0,93.0,8.0,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,17.125750650292172,1.7373420503124417,70.56969119600518,10.567216103390207,4.986958635312961,0.5059079229411847,82.19858809991094,12.30854534183491,0.8406995708598956,0.08528576329059204,96.9990448207987,2.0749698450508185,NaN,NaN,NaN,NaN,25303,20218,11872,NaN,NaN,4.0,5.0,85.0,6.0,4.0,5.0,85.0,7.0,16287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,8,238072,B,4,7972,53.771634430099446,13.0,4,4,4,MOVINT,SOCINT,IMINT,NaN,NaN,SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,4.0,4.0,28.0,64.0,8.0,2.0,14.0,76.0,22.0,12.0,15.0,51.0,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,6.0,6.0,41.0,98.0,9.0,2.0,16.0,90.0,14.0,8.0,10.0,34.0,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,9.225399444785602,33.25603797189887,3.99487066111702,53.523691922198516,16.892406879132764,30.447165348852845,3.6574557579315257,49.00297201408287,27.919174368967383,50.322001151031074,1.5112284735844048,20.247596006417147,NaN,NaN,NaN,NaN,24648,47986,12964,NaN,NaN,28.0,13.0,11.0,48.0,34.0,16.0,14.0,60.0,39405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,9,211645,C,4,9063,94.16502611064352,30.0,4,4,4,MOVINT,IMINT,SIGINT-A,NaN,NaN,SIGINT-C,SIGINT-C,SIGINT-A,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-C,SIGINT-A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,43.0,3.0,47.0,7.0,80.0,7.0,11.0,2.0,33.0,24.0,33.0,10.0,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,90.0,5.0,100.0,15.0,95.0,8.0,13.0,3.0,19.0,14.0,20.0,6.0,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,34.61142349376697,3.0109512206817772,52.07324674621866,10.30437853933259,65.03855141193036,5.657898057859198,24.462794316304173,4.840756213906264,38.275331042945005,9.989056481295128,43.189225330144495,8.546387145615373,NaN,NaN,NaN,NaN,34632,24024,29187,NaN,NaN,31.0,32.0,30.0,7.0,35.0,36.0,33.0,9.0,30576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,101,NaN,6,10,221224,D,4,11076,93.29212395172355,12.0,4,4,4,SOCINT,MOVINT,IMINT,NaN,NaN,SIGINT-C,SIGINT-C,SIGINT-C,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-C,SIGINT-C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,2.0,6.0,81.0,11.0,8.0,2.0,88.0,2.0,15.0,0.0,85.0,0.0,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,2.0,6.0,88.0,13.0,8.0,2.0,98.0,3.0,16.0,1.0,100.0,1.0,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,1.7483980357487727,7.5082047496174145,74.43396829069324,16.309428923940565,2.128642183943059,2.2852750101713335,90.62197599300919,4.964106812876421,7.518930621256693,8.072199443187197,80.02523338497981,4.383636550576309,NaN,NaN,NaN,NaN,22682,21824,54725,NaN,NaN,20.0,0.0,68.0,12.0,24.0,0.0,85.0,15.0,59467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
