site_id,response_generator_id,data_type,exam_id,task_number,trial_number,AA_measured,AA_magnitude,AA_exhibited,PDE_measured,PDE_magnitude,PDE_exhibited,RR_measured,RR_magnitude,RR_exhibited,AV_measured,AV_magnitude,AV_exhibited
PSU,115,Human_Single,Final-Exam-1,1,2,1,0.8901574585587574,1,0,NaN,NaN,1,0.39,1,1,0.15967246999553564,1
PSU,115,Human_Single,Final-Exam-1,1,3,1,0.10228281376831694,1,0,NaN,NaN,1,0.07999999999999996,1,1,0.052654760400179024,1
PSU,115,Human_Single,Final-Exam-1,1,4,1,-0.00920074098879875,0,0,NaN,NaN,1,0.32,1,1,0.052654760400179024,1
PSU,115,Human_Single,Final-Exam-1,1,5,1,-0.03156807799511907,0,0,NaN,NaN,1,0.42,1,1,0.052654760400179024,1
PSU,115,Human_Single,Final-Exam-1,1,6,1,0.44922687272513473,1,0,NaN,NaN,1,0.36,1,1,0.15967246999553564,1
PSU,115,Human_Single,Final-Exam-1,1,7,1,0.08045895423517713,1,0,NaN,NaN,1,0.32,1,1,0.052654760400179024,1
PSU,115,Human_Single,Final-Exam-1,1,8,1,0.1698635488668705,1,0,NaN,NaN,1,0.27999999999999997,1,1,0.15967246999553564,1
PSU,115,Human_Single,Final-Exam-1,1,9,1,-0.305275821466371,0,0,NaN,NaN,1,0.17999999999999994,1,1,0.052654760400179024,1
PSU,115,Human_Single,Final-Exam-1,1,10,1,0.9192068641040888,1,0,NaN,NaN,1,0.79,1,1,0.052654760400179024,1
PSU,116,Human_Single,Final-Exam-1,1,1,1,-0.2855590876423302,0,0,NaN,NaN,1,0.19999999999999996,1,1,-0.03700493482379685,0
PSU,116,Human_Single,Final-Exam-1,1,2,1,0.28961812064836545,1,0,NaN,NaN,1,0.20000000000000007,1,1,0.15967246999553564,1
PSU,116,Human_Single,Final-Exam-1,1,3,1,0.37927781587234133,1,0,NaN,NaN,1,0.2799999999999999,1,1,-0.19636773916712724,0
PSU,116,Human_Single,Final-Exam-1,1,4,1,-0.1381738909288156,0,0,NaN,NaN,1,0.21999999999999997,1,1,-0.19636773916712724,0
PSU,116,Human_Single,Final-Exam-1,1,5,1,0.17304993346214115,1,0,NaN,NaN,1,0.2700000000000001,1,1,-0.19636773916712724,0
PSU,116,Human_Single,Final-Exam-1,1,6,1,0.2203430220854523,1,0,NaN,NaN,1,0.20999999999999996,1,1,0.15967246999553564,1
PSU,116,Human_Single,Final-Exam-1,1,7,1,0.35259230825859256,1,0,NaN,NaN,1,0.21999999999999997,1,1,-0.19636773916712724,0
PSU,116,Human_Single,Final-Exam-1,1,8,1,0.11772626915092588,1,0,NaN,NaN,1,0.23000000000000004,1,1,0.15967246999553564,1
PSU,116,Human_Single,Final-Exam-1,1,9,1,-0.0074987348139503585,0,0,NaN,NaN,1,0.1299999999999999,1,1,-0.19636773916712724,0
PSU,116,Human_Single,Final-Exam-1,1,10,1,0.14742351736537185,1,0,NaN,NaN,1,0.39999999999999997,1,1,-0.19636773916712724,0
PSU,117,Human_Single,Final-Exam-1,1,1,1,0.13025531630503484,1,0,NaN,NaN,1,0.0,0,1,-0.19636773916712724,0
PSU,117,Human_Single,Final-Exam-1,1,2,1,0.05219154903600087,1,0,NaN,NaN,1,0.0,0,1,0.15967246999553564,1
PSU,117,Human_Single,Final-Exam-1,1,3,1,-0.18320870006157697,0,0,NaN,NaN,1,-5.551115123125783E-17,0,1,0.052654760400179024,1
PSU,117,Human_Single,Final-Exam-1,1,4,1,-0.07565429461804174,0,0,NaN,NaN,1,0.01999999999999999,1,1,0.052654760400179024,1
PSU,117,Human_Single,Final-Exam-1,1,5,1,-0.1492991174658106,0,0,NaN,NaN,1,5.551115123125783E-17,0,1,0.052654760400179024,1
PSU,117,Human_Single,Final-Exam-1,1,6,1,0.026452523527205063,1,0,NaN,NaN,1,0.0,0,1,0.15967246999553564,1
PSU,117,Human_Single,Final-Exam-1,1,7,1,-0.07565429461804174,0,0,NaN,NaN,1,0.01999999999999999,1,1,0.052654760400179024,1
PSU,117,Human_Single,Final-Exam-1,1,8,1,-0.11747702483816691,0,0,NaN,NaN,1,0.0,0,1,0.15967246999553564,1
PSU,117,Human_Single,Final-Exam-1,1,9,1,-0.09400120482781782,0,0,NaN,NaN,1,-1.1102230246251565E-16,0,1,0.052654760400179024,1
PSU,117,Human_Single,Final-Exam-1,1,10,1,-0.12267718499304625,0,0,NaN,NaN,1,0.0,0,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,1,1,0.02713832061719834,1,0,NaN,NaN,1,0.29999999999999993,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,2,1,0.28961812064836545,1,0,NaN,NaN,1,0.20000000000000007,1,1,0.15967246999553564,1
PSU,118,Human_Single,Final-Exam-1,1,3,1,0.0,0,0,NaN,NaN,1,0.2799999999999999,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,4,1,0.16986354886687072,1,0,NaN,NaN,1,0.21999999999999997,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,5,1,0.006369532052119764,1,0,NaN,NaN,1,0.2700000000000001,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,6,1,0.23088793714068578,1,0,NaN,NaN,1,0.20999999999999996,1,1,0.15967246999553564,1
PSU,118,Human_Single,Final-Exam-1,1,7,1,0.16986354886687072,1,0,NaN,NaN,1,0.21999999999999997,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,8,1,0.12509619869015942,1,0,NaN,NaN,1,0.23000000000000004,1,1,0.15967246999553564,1
PSU,118,Human_Single,Final-Exam-1,1,9,1,0.21052504997316213,1,0,NaN,NaN,1,0.1299999999999999,1,1,0.052654760400179024,1
PSU,118,Human_Single,Final-Exam-1,1,10,1,0.0,0,0,NaN,NaN,1,0.39999999999999997,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,1,1,0.3573095332002614,1,0,NaN,NaN,1,0.0,0,1,-0.3084555293380892,0
PSU,119,Human_Single,Final-Exam-1,1,2,1,0.2667917694521529,1,0,NaN,NaN,1,0.09999999999999998,1,1,-0.051110621497167275,0
PSU,119,Human_Single,Final-Exam-1,1,3,1,-0.02904940554533142,0,0,NaN,NaN,1,0.2799999999999999,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,4,1,0.04950282862886679,1,0,NaN,NaN,1,0.07999999999999999,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,5,1,0.033966687575164634,1,0,NaN,NaN,1,0.19,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,6,1,0.016187476107996757,1,0,NaN,NaN,1,0.1499999999999999,1,1,0.15967246999553564,1
PSU,119,Human_Single,Final-Exam-1,1,7,1,0.0800732904621283,1,0,NaN,NaN,1,0.09,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,8,1,0.019950822095785026,1,0,NaN,NaN,1,0.25000000000000006,1,1,0.15967246999553564,1
PSU,119,Human_Single,Final-Exam-1,1,9,1,0.11235821583665206,1,0,NaN,NaN,1,0.1399999999999999,1,1,0.052654760400179024,1
PSU,119,Human_Single,Final-Exam-1,1,10,1,0.04707361795051257,1,0,NaN,NaN,1,0.09999999999999998,1,1,0.052654760400179024,1
PSU,120,Human_Single,Final-Exam-1,1,1,1,0.30437223645974776,1,0,NaN,NaN,1,0.47,1,1,-0.19636773916712724,0
PSU,120,Human_Single,Final-Exam-1,1,2,1,0.6411349589914511,1,0,NaN,NaN,1,0.18999999999999995,1,1,-0.7304849885632217,0
PSU,120,Human_Single,Final-Exam-1,1,3,1,0.0,0,0,NaN,NaN,1,-0.30000000000000004,0,1,-0.8375026981585784,0
PSU,120,Human_Single,Final-Exam-1,1,4,1,0.10694434185528323,1,0,NaN,NaN,1,0.32,1,1,-0.44930024046520833,0
PSU,120,Human_Single,Final-Exam-1,1,5,1,-0.5310044064107188,0,0,NaN,NaN,1,0.42,1,1,-0.03700493482379685,0
PSU,120,Human_Single,Final-Exam-1,1,6,1,0.38820245769337003,1,0,NaN,NaN,1,0.36,1,1,-0.7304849885632217,0
PSU,120,Human_Single,Final-Exam-1,1,7,1,0.28961812064836523,1,0,NaN,NaN,1,0.32,1,1,-0.19636773916712724,0
PSU,120,Human_Single,Final-Exam-1,1,8,1,-0.29520891291933926,0,0,NaN,NaN,1,0.27999999999999997,1,1,0.15967246999553564,1
PSU,120,Human_Single,Final-Exam-1,1,9,1,-0.014224109775165195,0,0,NaN,NaN,1,0.08999999999999997,1,1,-0.44930024046520833,0
PSU,120,Human_Single,Final-Exam-1,1,10,1,0.6100181861856783,1,0,NaN,NaN,1,0.39999999999999997,1,1,-0.8375026981585784,0
PSU,121,Human_Single,Final-Exam-1,1,1,1,0.08045895423517713,1,0,NaN,NaN,1,0.0,0,1,0.052654760400179024,1
PSU,121,Human_Single,Final-Exam-1,1,2,1,0.08045895423517724,1,0,NaN,NaN,1,0.0,0,1,0.15967246999553564,1
PSU,121,Human_Single,Final-Exam-1,1,3,1,0.0,0,0,NaN,NaN,1,0.2799999999999999,1,1,0.052654760400179024,1
PSU,121,Human_Single,Final-Exam-1,1,4,1,0.16986354886687072,1,0,NaN,NaN,1,0.21999999999999997,1,1,0.052654760400179024,1
PSU,121,Human_Single,Final-Exam-1,1,5,1,0.004925584624657642,1,0,NaN,NaN,1,0.2700000000000001,1,1,0.052654760400179024,1
