site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_most_likely_time,red_tactics_most_likely_tactic,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,125,Human_Single,Final-Exam-1,2,6,55100.0,1,0.4,0.345811268,5,0,2762.0,Aggressive,Aggressive,0.3,0.6,7691.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,6693.0,0.55,0.45,0.23284015089590265,0.7671598491040974,0.24,0.76,7348.0,0.49,0.51,0.13175952985461178,0.8682404701453882,0.5143884892086332,0.4856115107913668,15818.0,Do_Not_Divert,-0.7555247867999999,Divert,-0.51,Do_Not_Divert,-0.20315834837198735
PSU,125,Human_Single,Final-Exam-1,2,7,39686.0,1,0.7,0.311638031,2,1,2636.0,Aggressive,Aggressive,0.2,0.5,9344.0,0.2,0.8,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,5164.0,0.4,0.6,0.33584934762594626,0.6641506523740537,0.13999999999999999,0.86,7192.0,0.55,0.45,0.6027091160264504,0.3972908839735496,0.5714285714285713,0.4285714285714287,3354.0,Divert,-0.44999999999999996,Do_Not_Divert,-0.4143963318000001,Divert,-0.3972908839735496
PSU,125,Human_Single,Final-Exam-1,2,8,38267.0,1,0.9,0.395225375,2,1,3183.0,Passive,Aggressive,0.2,0.5,5881.0,0.2,0.8,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,7285.0,0.35,0.65,0.43161596836379956,0.5683840316362004,0.18000000000000002,0.82,5507.0,0.4,0.6,0.6949472470751786,0.30505275292482137,0.5185185185185184,0.4814814814814816,6349.0,Divert,-0.6,Do_Not_Divert,-0.16763940000000002,Do_Not_Divert,-0.29125134882833675
PSU,125,Human_Single,Final-Exam-1,2,9,35724.0,1,0.4,0.436206103,4,0,4602.0,Aggressive,Aggressive,0.3,0.6,9891.0,0.3,0.7,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,6084.0,0.33,0.67,0.23625968181180765,0.7637403181881923,0.12,0.88,4477.0,0.28,0.72,0.13395377957595603,0.866046220424044,0.29916317991631813,0.7008368200836819,2153.0,Do_Not_Divert,-0.14289832927999999,Do_Not_Divert,-0.14289832927999999,Do_Not_Divert,-0.06836346893623393
PSU,125,Human_Single,Final-Exam-1,2,10,40420.0,1,0.4,0.069971517,2,1,2090.0,Aggressive,Aggressive,0.4,0.7,4852.0,0.41,0.59,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,4758.0,0.4,0.6,0.27810697409030816,0.7218930259096918,0.164,0.836,9283.0,0.55,0.45,0.5361222492873402,0.4638777507126598,0.5714285714285713,0.4285714285714287,2355.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.4638777507126598
PSU,126,Human_Single,Final-Exam-1,2,1,103147.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,25522.0,0.8,0.2,0.65,0.35,0.65,0.35,4945.0,0.85,0.15,0.65,0.35,0.8,0.19999999999999996,10108.0,0.8,0.2,0.4814814814814815,0.5185185185185185,0.8425655976676385,0.1574344023323615,9626.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5185185185185185
PSU,126,Human_Single,Final-Exam-1,2,2,28283.0,1,0.4,0.121429501,2,1,5164.0,Aggressive,Aggressive,0.4,0.7,5054.0,0.7,0.3,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,3478.0,0.5,0.5,0.23384615384615387,0.7661538461538462,0.27999999999999997,0.72,3619.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.6,0.4,3276.0,Divert,-0.4,Divert,-0.4,Divert,-0.5220125786163523
PSU,126,Human_Single,Final-Exam-1,2,3,44632.0,1,0.4,0.316709615,2,0,4540.0,Aggressive,Aggressive,0.2,0.5,6209.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,3339.0,0.4,0.6,0.16737078651685394,0.8326292134831461,0.2,0.8,10171.0,0.2,0.8,0.09132823229350596,0.908671767706494,0.3863636363636364,0.6136363636363635,3728.0,Do_Not_Divert,-0.14663230800000002,Do_Not_Divert,-0.14663230800000002,Do_Not_Divert,-0.06695834743378457
PSU,126,Human_Single,Final-Exam-1,2,4,34616.0,1,0.4,0.128749834,4,1,3214.0,Aggressive,Aggressive,0.5,0.8,5273.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,4587.0,0.65,0.35,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,7987.0,0.6,0.4,0.563164820918604,0.436835179081396,0.7358490566037735,0.26415094339622647,3214.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,126,Human_Single,Final-Exam-1,2,5,29063.0,1,0.4,0.462172589,4,1,3120.0,Aggressive,Aggressive,0.3,0.6,7971.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,3276.0,0.55,0.45,0.22722587707362105,0.7727741229263789,0.24,0.76,6099.0,0.6,0.4,0.46868356360196806,0.5313164363980319,0.6470588235294118,0.3529411764705882,2262.0,Divert,-0.4,Do_Not_Divert,-0.1815715727999999,Do_Not_Divert,-0.1418326863145302
PSU,126,Human_Single,Final-Exam-1,2,6,44835.0,1,0.4,0.345811268,5,0,11232.0,Aggressive,Aggressive,0.3,0.6,4430.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,4321.0,0.55,0.45,0.23284015089590265,0.7671598491040974,0.24,0.76,10530.0,0.2,0.8,0.13175952985461178,0.8682404701453882,0.5358166189111749,0.46418338108882506,5335.0,Divert,-0.8,Do_Not_Divert,-0.308377464,Do_Not_Divert,-0.20315834837198735
PSU,126,Human_Single,Final-Exam-1,2,7,31808.0,1,0.7,0.311638031,2,1,3089.0,Aggressive,Aggressive,0.2,0.5,7550.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,2886.0,0.6,0.4,0.33584934762594626,0.6641506523740537,0.35,0.65,3182.0,0.6,0.4,0.6027091160264504,0.3972908839735496,0.6923076923076923,0.3076923076923077,3308.0,Divert,-0.4,Divert,-0.4,Divert,-0.3972908839735496
PSU,126,Human_Single,Final-Exam-1,2,8,21981.0,1,0.9,0.395225375,2,1,2793.0,Aggressive,Aggressive,0.2,0.5,4103.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,4056.0,0.85,0.15,0.43161596836379956,0.5683840316362004,0.45,0.55,3057.0,0.6,0.4,0.6949472470751786,0.30505275292482137,0.894736842105263,0.10526315789473695,2325.0,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.29125134882833675
PSU,126,Human_Single,Final-Exam-1,2,9,40700.0,1,0.4,0.436206103,4,0,3073.0,Aggressive,Aggressive,0.3,0.6,3291.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,3244.0,0.55,0.45,0.23625968181180765,0.7637403181881923,0.24,0.76,20623.0,0.5,0.5,0.13395377957595603,0.866046220424044,0.5358166189111749,0.46418338108882506,3354.0,Do_Not_Divert,-0.25517558799999995,Do_Not_Divert,-0.25517558799999995,Do_Not_Divert,-0.06836346893623393
PSU,126,Human_Single,Final-Exam-1,2,10,27066.0,1,0.4,0.069971517,2,1,6412.0,Aggressive,Aggressive,0.4,0.7,3744.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,3822.0,0.55,0.45,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,3198.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.6470588235294118,0.3529411764705882,2012.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,127,Human_Single,Final-Exam-1,2,1,83288.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,12932.0,0.8,0.2,0.65,0.35,0.65,0.35,9142.0,0.8,0.2,0.65,0.35,0.8,0.19999999999999996,7192.0,0.5,0.5,0.4814814814814815,0.5185185185185185,0.8176795580110497,0.18232044198895025,15116.0,Divert,-0.5,Divert,-0.5,Divert,-0.5185185185185185
PSU,127,Human_Single,Final-Exam-1,2,2,58063.0,1,0.4,0.121429501,2,1,11014.0,Aggressive,Aggressive,0.4,0.7,6864.0,0.4,0.6,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,10545.0,0.15,0.85,0.23384615384615387,0.7661538461538462,0.16000000000000003,0.84,7566.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.042253521126760576,0.9577464788732394,7363.0,Do_Not_Divert,-0.9085691976,Divert,-0.4,Divert,-0.5220125786163523
PSU,127,Human_Single,Final-Exam-1,2,3,44523.0,1,0.4,0.316709615,2,0,7956.0,Aggressive,Aggressive,0.2,0.5,7395.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,7924.0,0.2,0.8,0.16737078651685394,0.8326292134831461,0.2,0.8,6739.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.21893491124260356,0.7810650887573964,5725.0,Divert,-0.6,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
PSU,127,Human_Single,Final-Exam-1,2,4,32323.0,1,0.4,0.128749834,4,1,4352.0,Aggressive,Aggressive,0.5,0.8,5741.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,7223.0,0.5,0.5,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,5460.0,0.2,0.8,0.563164820918604,0.436835179081396,0.20000000000000004,0.7999999999999999,3479.0,Divert,-0.8,Do_Not_Divert,-0.5940002656,Divert,-0.436835179081396
PSU,127,Human_Single,Final-Exam-1,2,5,42401.0,1,0.4,0.462172589,4,1,4041.0,Aggressive,Aggressive,0.3,0.6,5460.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,13900.0,0.24,0.76,0.22722587707362105,0.7727741229263789,0.24,0.76,8019.0,0.6,0.4,0.46868356360196806,0.5313164363980319,0.07317073170731708,0.9268292682926829,4259.0,Divert,-0.4,Do_Not_Divert,-0.1815715727999999,Do_Not_Divert,-0.1418326863145302
PSU,127,Human_Single,Final-Exam-1,2,6,45178.0,1,0.4,0.345811268,5,0,3728.0,Aggressive,Aggressive,0.3,0.6,9891.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,8939.0,0.24,0.76,0.23284015089590265,0.7671598491040974,0.24,0.76,6240.0,0.4,0.6,0.13175952985461178,0.8682404701453882,0.26148409893992935,0.7385159010600706,7566.0,Divert,-0.6,Divert,-0.6,Do_Not_Divert,-0.20315834837198735
PSU,127,Human_Single,Final-Exam-1,2,7,46254.0,1,0.7,0.311638031,2,1,4617.0,Passive,Aggressive,0.2,0.5,5382.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,7347.0,0.4,0.6,0.33584934762594626,0.6641506523740537,0.35,0.65,9329.0,0.2,0.8,0.6027091160264504,0.3972908839735496,0.1428571428571429,0.8571428571428571,4586.0,Do_Not_Divert,-0.15068957520000004,Do_Not_Divert,-0.15068957520000004,Divert,-0.3972908839735496
PSU,127,Human_Single,Final-Exam-1,2,8,40341.0,1,0.9,0.395225375,2,1,7987.0,Passive,Aggressive,0.2,0.5,4680.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,8955.0,0.4,0.6,0.43161596836379956,0.5683840316362004,0.45,0.55,5086.0,0.8,0.2,0.6949472470751786,0.30505275292482137,0.1428571428571429,0.8571428571428571,4290.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.29125134882833675
PSU,127,Human_Single,Final-Exam-1,2,9,60154.0,1,0.4,0.436206103,4,0,11747.0,Aggressive,Aggressive,0.3,0.6,8798.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,9703.0,0.2,0.8,0.23625968181180765,0.7637403181881923,0.24,0.76,6287.0,0.4,0.6,0.13395377957595603,0.866046220424044,0.21893491124260356,0.7810650887573964,5959.0,Do_Not_Divert,-0.20414047039999997,Do_Not_Divert,-0.20414047039999997,Do_Not_Divert,-0.06836346893623393
PSU,127,Human_Single,Final-Exam-1,2,10,38844.0,1,0.4,0.069971517,2,1,5008.0,Aggressive,Aggressive,0.4,0.7,5476.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,5663.0,0.3,0.7,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,11154.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.09677419354838712,0.9032258064516129,4618.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,128,Human_Single,Final-Exam-1,2,1,82337.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,25896.0,0.75,0.25,0.65,0.35,0.65,0.35,10187.0,0.9,0.1,0.65,0.35,0.75,0.25,11404.0,0.65,0.35,0.4814814814814815,0.5185185185185185,0.8742038216560509,0.12579617834394907,20342.0,Divert,-0.35,Divert,-0.35,Divert,-0.5185185185185185
PSU,128,Human_Single,Final-Exam-1,2,2,63538.0,1,0.4,0.121429501,2,1,17784.0,Passive,Aggressive,0.4,0.7,10795.0,0.45,0.55,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,6178.0,0.4,0.6,0.23384615384615387,0.7661538461538462,0.18000000000000002,0.82,10561.0,0.55,0.45,0.4779874213836477,0.5220125786163523,0.5714285714285713,0.4285714285714287,4664.0,Do_Not_Divert,-0.8328550978000001,Divert,-0.44999999999999996,Divert,-0.5220125786163523
PSU,128,Human_Single,Final-Exam-1,2,3,44258.0,1,0.4,0.316709615,2,0,12387.0,Passive,Aggressive,0.2,0.5,7691.0,0.1,0.9,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,5038.0,0.25,0.75,0.16737078651685394,0.8326292134831461,0.04000000000000001,0.96,6864.0,0.15,0.85,0.09132823229350596,0.908671767706494,0.20469798657718125,0.7953020134228188,4384.0,Do_Not_Divert,-0.10997423099999999,Do_Not_Divert,-0.10997423099999999,Do_Not_Divert,-0.06695834743378457
PSU,128,Human_Single,Final-Exam-1,2,4,58063.0,1,0.4,0.128749834,4,1,8127.0,Passive,Aggressive,0.5,0.8,10732.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,8908.0,0.75,0.25,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,11247.0,0.8,0.2,0.563164820918604,0.436835179081396,0.8571428571428571,0.1428571428571429,8393.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.436835179081396
PSU,128,Human_Single,Final-Exam-1,2,5,63711.0,1,0.4,0.462172589,4,1,8939.0,Passive,Aggressive,0.3,0.6,14414.0,0.85,0.15,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,8315.0,0.75,0.25,0.22722587707362105,0.7727741229263789,0.34,0.6599999999999999,10452.0,0.75,0.25,0.46868356360196806,0.5313164363980319,0.8571428571428571,0.1428571428571429,3806.0,Do_Not_Divert,-0.22696446599999986,Do_Not_Divert,-0.22696446599999986,Do_Not_Divert,-0.1418326863145302
PSU,128,Human_Single,Final-Exam-1,2,6,57361.0,1,0.4,0.345811268,5,0,9952.0,Aggressive,Aggressive,0.3,0.6,15022.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,6552.0,0.55,0.45,0.23284015089590265,0.7671598491040974,0.24,0.76,6458.0,0.3,0.7,0.13175952985461178,0.8682404701453882,0.48552821997105655,0.5144717800289434,4430.0,Divert,-0.7,Do_Not_Divert,-0.46256619599999993,Do_Not_Divert,-0.20315834837198735
PSU,128,Human_Single,Final-Exam-1,2,7,56300.0,1,0.7,0.311638031,2,1,8705.0,Passive,Aggressive,0.2,0.5,12917.0,0.2,0.8,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,6240.0,0.5,0.5,0.33584934762594626,0.6641506523740537,0.13999999999999999,0.86,15194.0,0.75,0.25,0.6027091160264504,0.3972908839735496,0.6666666666666665,0.3333333333333335,3900.0,Divert,-0.25,Divert,-0.25,Divert,-0.3972908839735496
PSU,128,Human_Single,Final-Exam-1,2,8,54257.0,1,0.9,0.395225375,2,1,9251.0,Aggressive,Aggressive,0.2,0.5,11123.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,7472.0,0.8,0.2,0.43161596836379956,0.5683840316362004,0.45,0.55,11716.0,0.9,0.1,0.6949472470751786,0.30505275292482137,0.8888888888888888,0.11111111111111116,4539.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Do_Not_Divert,-0.29125134882833675
PSU,128,Human_Single,Final-Exam-1,2,9,65645.0,1,0.4,0.436206103,4,0,6661.0,Aggressive,Aggressive,0.3,0.6,11045.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,5944.0,0.5,0.5,0.23625968181180765,0.7637403181881923,0.24,0.76,8611.0,0.35,0.65,0.13395377957595603,0.866046220424044,0.4357142857142858,0.5642857142857143,15007.0,Do_Not_Divert,-0.17862291159999996,Do_Not_Divert,-0.17862291159999996,Do_Not_Divert,-0.06836346893623393
PSU,128,Human_Single,Final-Exam-1,2,10,47674.0,1,0.4,0.069971517,2,1,9282.0,Passive,Aggressive,0.4,0.7,8299.0,0.4,0.6,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,5335.0,0.4,0.6,0.27810697409030816,0.7218930259096918,0.16000000000000003,0.84,9501.0,0.75,0.25,0.5361222492873402,0.4638777507126598,0.5714285714285713,0.4285714285714287,3057.0,Divert,-0.25,Divert,-0.25,Divert,-0.4638777507126598
PSU,129,Human_Single,Final-Exam-1,2,1,144581.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,49717.0,0.8,0.2,0.65,0.35,0.65,0.35,9563.0,0.9,0.1,0.65,0.35,0.8,0.19999999999999996,38610.0,0.75,0.25,0.4814814814814815,0.5185185185185185,0.8571428571428572,0.1428571428571428,26302.0,Divert,-0.25,Divert,-0.25,Divert,-0.5185185185185185
PSU,129,Human_Single,Final-Exam-1,2,2,91338.0,1,0.4,0.121429501,2,1,23977.0,Aggressive,Aggressive,0.4,0.7,8627.0,0.7,0.3,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,10577.0,0.55,0.45,0.23384615384615387,0.7661538461538462,0.27999999999999997,0.72,26270.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.6470588235294118,0.3529411764705882,4337.0,Do_Not_Divert,-0.9085691976,Divert,-0.4,Divert,-0.5220125786163523
PSU,129,Human_Single,Final-Exam-1,2,3,37924.0,1,0.4,0.316709615,2,0,3775.0,Aggressive,Aggressive,0.2,0.5,6552.0,0.2,0.8,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,5445.0,0.3,0.7,0.16737078651685394,0.8326292134831461,0.08000000000000002,0.9199999999999999,6365.0,0.3,0.7,0.09132823229350596,0.908671767706494,0.2222222222222222,0.7777777777777778,2886.0,Do_Not_Divert,-0.21994846199999998,Do_Not_Divert,-0.21994846199999998,Do_Not_Divert,-0.06695834743378457
PSU,129,Human_Single,Final-Exam-1,2,4,46831.0,1,0.4,0.128749834,4,1,3822.0,Aggressive,Aggressive,0.5,0.8,10967.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,9235.0,0.6,0.4,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,8986.0,0.7,0.3,0.563164820918604,0.436835179081396,0.6923076923076923,0.3076923076923077,2480.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.436835179081396
PSU,129,Human_Single,Final-Exam-1,2,5,38236.0,1,0.4,0.462172589,4,1,2215.0,Aggressive,Aggressive,0.3,0.6,9360.0,0.3,0.7,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,6100.0,0.35,0.65,0.22722587707362105,0.7727741229263789,0.12,0.88,5382.0,0.4,0.6,0.46868356360196806,0.5313164363980319,0.4468085106382979,0.553191489361702,3245.0,Do_Not_Divert,-0.12104771519999993,Do_Not_Divert,-0.12104771519999993,Do_Not_Divert,-0.1418326863145302
PSU,129,Human_Single,Final-Exam-1,2,6,34679.0,1,0.4,0.345811268,5,0,2855.0,Aggressive,Aggressive,0.3,0.6,7394.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,7004.0,0.5,0.5,0.23284015089590265,0.7671598491040974,0.24,0.76,6974.0,0.5,0.5,0.13175952985461178,0.8682404701453882,0.4,0.6,2340.0,Do_Not_Divert,-0.7709436599999999,Divert,-0.5,Do_Not_Divert,-0.20315834837198735
PSU,129,Human_Single,Final-Exam-1,2,7,37580.0,1,0.7,0.311638031,2,1,2480.0,Aggressive,Aggressive,0.2,0.5,6069.0,0.2,0.8,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,9110.0,0.45,0.55,0.33584934762594626,0.6641506523740537,0.13999999999999999,0.86,8049.0,0.5,0.5,0.6027091160264504,0.3972908839735496,0.5510204081632653,0.44897959183673475,2512.0,Do_Not_Divert,-0.37672393800000004,Do_Not_Divert,-0.37672393800000004,Divert,-0.3972908839735496
PSU,129,Human_Single,Final-Exam-1,2,8,46145.0,1,0.9,0.395225375,2,1,3292.0,Aggressive,Aggressive,0.2,0.5,10406.0,0.2,0.8,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,7191.0,0.5,0.5,0.43161596836379956,0.5683840316362004,0.18000000000000002,0.82,6989.0,0.6,0.4,0.6949472470751786,0.30505275292482137,0.6,0.4,2387.0,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.29125134882833675
PSU,129,Human_Single,Final-Exam-1,2,9,35849.0,1,0.4,0.436206103,4,0,2574.0,Aggressive,Aggressive,0.3,0.6,8658.0,0.3,0.7,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,5569.0,0.35,0.65,0.23625968181180765,0.7637403181881923,0.12,0.88,5866.0,0.35,0.65,0.13395377957595603,0.866046220424044,0.26415094339622636,0.7358490566037736,2746.0,Do_Not_Divert,-0.17862291159999996,Do_Not_Divert,-0.17862291159999996,Do_Not_Divert,-0.06836346893623393
PSU,129,Human_Single,Final-Exam-1,2,10,56987.0,1,0.4,0.069971517,2,1,4025.0,Passive,Aggressive,0.4,0.7,9032.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,9500.0,0.55,0.45,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,8534.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.6470588235294118,0.3529411764705882,2293.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,130,Human_Single,Final-Exam-1,2,1,100417.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,50700.0,0.6,0.4,0.65,0.35,0.65,0.35,4305.0,0.8,0.2,0.65,0.35,0.6,0.4,3604.0,0.7,0.3,0.4814814814814815,0.5185185185185185,0.7859237536656892,0.21407624633431077,19375.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.5185185185185185
PSU,130,Human_Single,Final-Exam-1,2,2,82509.0,1,0.4,0.121429501,2,1,10281.0,Aggressive,Aggressive,0.4,0.7,7410.0,0.6,0.4,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,29344.0,0.5,0.5,0.23384615384615387,0.7661538461538462,0.24,0.76,9656.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.6333333333333333,0.3666666666666667,4727.0,Divert,-0.4,Divert,-0.4,Divert,-0.5220125786163523
PSU,130,Human_Single,Final-Exam-1,2,3,54054.0,1,0.4,0.316709615,2,0,4945.0,Aggressive,Aggressive,0.2,0.5,7363.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,18424.0,0.45,0.55,0.16737078651685394,0.8326292134831461,0.2,0.8,8986.0,0.6,0.4,0.09132823229350596,0.908671767706494,0.4288762446657183,0.5711237553342817,2948.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.06695834743378457
PSU,130,Human_Single,Final-Exam-1,2,4,39640.0,1,0.4,0.128749834,4,1,10624.0,Aggressive,Aggressive,0.5,0.8,7051.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,3931.0,0.7,0.3,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,8377.0,0.7,0.3,0.563164820918604,0.436835179081396,0.8012048192771084,0.1987951807228916,3682.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.436835179081396
PSU,130,Human_Single,Final-Exam-1,2,5,26707.0,1,0.4,0.462172589,4,1,2933.0,Aggressive,Aggressive,0.3,0.6,3728.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,5350.0,0.06,0.94,0.22722587707362105,0.7727741229263789,0.24,0.76,2652.0,0.7,0.3,0.46868356360196806,0.5313164363980319,0.09930313588850175,0.9006968641114983,2792.0,Do_Not_Divert,-0.21183350159999986,Do_Not_Divert,-0.21183350159999986,Do_Not_Divert,-0.1418326863145302
PSU,130,Human_Single,Final-Exam-1,2,6,55770.0,1,0.4,0.345811268,5,0,16333.0,Passive,Aggressive,0.3,0.6,5444.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,8892.0,0.7,0.3,0.23284015089590265,0.7671598491040974,0.24,0.76,8689.0,0.6,0.4,0.13175952985461178,0.8682404701453882,0.6816860465116278,0.3183139534883722,3292.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.20315834837198735
PSU,130,Human_Single,Final-Exam-1,2,7,33431.0,1,0.7,0.311638031,2,1,2621.0,Aggressive,Aggressive,0.2,0.5,8284.0,0.4,0.6,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,7316.0,0.55,0.45,0.33584934762594626,0.6641506523740537,0.27999999999999997,0.72,3962.0,0.65,0.35,0.6027091160264504,0.3972908839735496,0.6785714285714286,0.3214285714285714,3604.0,Divert,-0.35,Divert,-0.35,Divert,-0.3972908839735496
