site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_probs_normative_tactic_1,red_tactics_probs_normative_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,114,Human_Single,Final-Exam-1,4,19,13182.0,1,1.0,0.107329601,3,0,4820.0,0.9,0.1,0.9125061491821466,0.08749385081785346,0,0,Passive,0.4,0.7,3557.0,0.4,0.6,0.4262481552453561,0.5737518447546439,0.4262481552453561,0.5737518447546439,3650.0,Do_Not_Divert,-0.9424089576000001,Divert,-0.6,Divert,-0.5737518447546439
PSU,114,Human_Single,Final-Exam-1,4,20,17175.0,1,1.0,0.140907211,2,1,7815.0,0.9,0.1,0.9538830301030565,0.04611696989694349,0,19,Passive,0.4,0.7,3698.0,0.4,0.6,0.41383509096908305,0.5861649090309169,0.41383509096908305,0.5861649090309169,4477.0,Do_Not_Divert,-0.5745484624,Do_Not_Divert,-0.5745484624,Divert,-0.5861649090309169
PSU,114,Human_Single,Final-Exam-1,4,21,14524.0,1,0.4,0.284598402,3,0,5554.0,0.8,0.2,0.9224533298882502,0.07754667011174983,0,0,Passive,0.2,0.5,3307.0,0.2,0.8,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,4774.0,Do_Not_Divert,-0.25848191760000006,Do_Not_Divert,-0.25848191760000006,Do_Not_Divert,-0.2885485355909696
PSU,114,Human_Single,Final-Exam-1,4,22,9859.0,1,0.7,0.130858617,3,1,2418.0,0.8,0.2,0.9477515990816886,0.05224840091831145,0,0,Passive,0.4,0.7,3292.0,0.4,0.6,0.4156745202754935,0.5843254797245065,0.4156745202754935,0.5843254797245065,3167.0,Divert,-0.6,Divert,-0.6,Divert,-0.5843254797245065
PSU,114,Human_Single,Final-Exam-1,4,23,22293.0,1,0.9,0.440243358,4,1,3354.0,0.8,0.2,0.9729517683696575,0.02704823163034257,0,0,Passive,0.3,0.6,3744.0,0.3,0.7,0.30811446948910276,0.6918855305108973,0.30811446948910276,0.6918855305108973,10874.0,Do_Not_Divert,-0.14341594080000006,Do_Not_Divert,-0.14341594080000006,Do_Not_Divert,-0.14729508838624195
PSU,114,Human_Single,Final-Exam-1,4,24,11138.0,1,0.4,0.110263115,4,0,3525.0,0.8,0.2,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,3698.0,0.5,0.5,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,2901.0,Divert,-0.5,Divert,-0.5,Divert,-0.4843237757994572
PSU,114,Human_Single,Final-Exam-1,4,25,9376.0,1,0.4,0.26490062,3,0,2091.0,0.8,0.2,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,3853.0,0.2,0.8,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,2527.0,Do_Not_Divert,-0.28211925600000004,Do_Not_Divert,-0.28211925600000004,Do_Not_Divert,-0.3149353693158065
PSU,114,Human_Single,Final-Exam-1,4,26,9157.0,1,0.7,0.180130536,4,0,3182.0,0.8,0.2,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,3167.0,0.5,0.5,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,2168.0,Divert,-0.5,Divert,-0.5,Divert,-0.48432246419505787
PSU,114,Human_Single,Final-Exam-1,4,27,12979.0,1,0.9,0.327865382,4,0,3541.0,0.8,0.2,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,5382.0,0.3,0.7,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,2730.0,Do_Not_Divert,-0.4131230832,Do_Not_Divert,-0.4131230832,Do_Not_Divert,-0.42295298116159596
PSU,114,Human_Single,Final-Exam-1,4,28,9345.0,1,1.0,0.422529908,4,0,2683.0,0.8,0.2,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,3214.0,0.3,0.7,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,2777.0,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18849854267134622
PSU,114,Human_Single,Final-Exam-1,4,29,8892.0,1,1.0,0.420276672,4,0,2090.0,0.8,0.2,0.9900000000000001,0.01,0,0,Passive,0.3,0.6,3666.0,0.3,0.7,0.30239892565143656,0.6976010743485634,0.30239892565143656,0.6976010743485634,2527.0,Do_Not_Divert,-0.19133598719999995,Do_Not_Divert,-0.19133598719999995,Do_Not_Divert,-0.19286598989245668
PSU,114,Human_Single,Final-Exam-1,4,30,15724.0,1,1.0,0.085675081,4,0,8205.0,0.85,0.15,0.9900000000000001,0.01,0,29,Passive,0.5,0.8,4306.0,0.5,0.5,0.5013839425874788,0.49861605741252124,0.5013839425874788,0.49861605741252124,2433.0,Divert,-0.5,Divert,-0.5,Divert,-0.49861605741252124
PSU,115,Human_Single,Final-Exam-1,4,1,50965.0,1,1.0,0.103306224,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,32666.0,0.4,0.6,0.55,0.44999999999999996,0.55,0.44999999999999996,16895.0,Divert,-0.6,Divert,-0.6,Divert,-0.44999999999999996
PSU,115,Human_Single,Final-Exam-1,4,2,44928.0,1,1.0,0.127420121,4,1,23977.0,0.75,0.25,0.6666666666666666,0.33333333333333337,0,0,Aggressive,0.5,0.8,16583.0,0.5,0.5,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,3526.0,Divert,-0.5,Divert,-0.5,Divert,-0.3999999999999999
PSU,115,Human_Single,Final-Exam-1,4,3,17379.0,1,0.4,0.418088005,4,0,3494.0,0.75,0.25,0.5689655172413793,0.43103448275862066,0,0,Aggressive,0.3,0.6,9548.0,0.3,0.7,0.4293103448275862,0.5706896551724139,0.4293103448275862,0.5706896551724139,2371.0,Do_Not_Divert,-0.19658878800000004,Do_Not_Divert,-0.19658878800000004,Do_Not_Divert,-0.28132533455172415
PSU,115,Human_Single,Final-Exam-1,4,4,31543.0,1,0.4,0.448895275,3,0,11731.0,0.55,0.45,0.39506172839506176,0.6049382716049383,0,0,Aggressive,0.2,0.5,5351.0,0.2,0.8,0.38148148148148153,0.6185185185185185,0.38148148148148153,0.6185185185185185,12823.0,Do_Not_Divert,-0.06132567000000003,Do_Not_Divert,-0.06132567000000003,Do_Not_Divert,-0.11697303722222228
PSU,115,Human_Single,Final-Exam-1,4,5,18720.0,1,0.7,0.35850384,5,1,3307.0,0.55,0.45,0.5,0.5,0,0,Aggressive,0.3,0.6,7332.0,0.3,0.7,0.44999999999999996,0.55,0.44999999999999996,0.55,4368.0,Divert,-0.7,Do_Not_Divert,-0.42448847999999995,Divert,-0.55
PSU,115,Human_Single,Final-Exam-1,4,6,14789.0,1,0.4,0.334037971,5,0,5319.0,0.45,0.55,0.3350803017381565,0.6649196982618435,0,0,Aggressive,0.3,0.6,3963.0,0.6,0.4,0.499475909478553,0.500524090521447,0.499475909478553,0.500524090521447,4259.0,Divert,-0.4,Divert,-0.4,Divert,-0.500524090521447
PSU,115,Human_Single,Final-Exam-1,4,7,14882.0,1,0.7,0.343385567,3,0,3120.0,0.45,0.55,0.46703522362142746,0.5329647763785725,0,0,Aggressive,0.2,0.5,5694.0,0.5,0.5,0.3598894329135718,0.6401105670864282,0.3598894329135718,0.6401105670864282,5023.0,Divert,-0.5,Do_Not_Divert,-0.469843299,Do_Not_Divert,-0.3381832768707035
PSU,115,Human_Single,Final-Exam-1,4,8,29328.0,1,0.9,0.330426676,3,1,15460.0,0.45,0.55,0.5722369156168646,0.42776308438313543,0,0,Aggressive,0.2,0.5,6318.0,0.5,0.5,0.3283289253149406,0.6716710746850594,0.3283289253149406,0.6716710746850594,4726.0,Do_Not_Divert,-0.5087199720000001,Divert,-0.5,Do_Not_Divert,-0.3340549633860134
PSU,115,Human_Single,Final-Exam-1,4,9,9844.0,1,0.4,0.244511552,3,1,1919.0,0.45,0.55,0.3695551793135295,0.6304448206864706,0,0,Aggressive,0.4,0.7,4056.0,0.7,0.3,0.5891334462059412,0.4108665537940588,0.5891334462059412,0.4108665537940588,2434.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.4108665537940588
PSU,115,Human_Single,Final-Exam-1,4,10,48282.0,1,0.4,0.180910849,4,1,37128.0,0.45,0.55,0.25190120501409324,0.7480987949859068,9,9,Aggressive,0.5,0.8,7285.0,0.8,0.2,0.724429638495772,0.275570361504228,0.724429638495772,0.275570361504228,2231.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.275570361504228
PSU,115,Human_Single,Final-Exam-1,4,11,16505.0,1,0.4,0.259079814,3,0,8533.0,0.4,0.6,0.18173091064160046,0.8182690893583996,0,0,Aggressive,0.2,0.5,3994.0,0.5,0.5,0.4454807268075199,0.5545192731924802,0.4454807268075199,0.5545192731924802,2901.0,Divert,-0.5,Divert,-0.5,Divert,-0.5545192731924802
PSU,115,Human_Single,Final-Exam-1,4,12,15943.0,1,0.4,0.144246285,2,0,4149.0,0.35,0.65,0.08868130828714302,0.9113186917128571,0,0,Passive,0.4,0.7,3635.0,0.7,0.3,0.6733956075138571,0.3266043924861429,0.6733956075138571,0.3266043924861429,6614.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3266043924861429
PSU,115,Human_Single,Final-Exam-1,4,13,20670.0,1,0.7,0.457474017,2,0,4259.0,0.4,0.6,0.16266219566505585,0.8373378043349442,0,0,Passive,0.2,0.5,11325.0,0.5,0.5,0.4512013413004832,0.5487986586995168,0.4512013413004832,0.5487986586995168,4228.0,Do_Not_Divert,-0.08505196599999998,Do_Not_Divert,-0.08505196599999998,Do_Not_Divert,-0.07675112227888617
PSU,115,Human_Single,Final-Exam-1,4,14,14165.0,1,0.9,0.199092804,4,0,4555.0,0.4,0.6,0.22802413816928718,0.7719758618307128,0,0,Passive,0.5,0.8,4633.0,0.8,0.2,0.7315927585492138,0.2684072414507862,0.7315927585492138,0.2684072414507862,2808.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2684072414507862
PSU,115,Human_Single,Final-Exam-1,4,15,14789.0,1,1.0,0.053060838,4,0,7441.0,0.4,0.6,0.4021510225083428,0.5978489774916572,0,0,Passive,0.5,0.8,3635.0,0.8,0.2,0.6793546932474972,0.3206453067525028,0.6793546932474972,0.3206453067525028,2371.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3206453067525028
PSU,115,Human_Single,Final-Exam-1,4,16,12339.0,1,1.0,0.23640813,5,0,2542.0,0.4,0.6,0.6038250309390086,0.3961749690609914,0,0,Passive,0.5,0.8,4571.0,0.8,0.2,0.6188524907182974,0.3811475092817026,0.6188524907182974,0.3811475092817026,2683.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3811475092817026
PSU,115,Human_Single,Final-Exam-1,4,17,10967.0,1,1.0,0.35600078,3,0,4119.0,0.55,0.45,0.7752293577981654,0.22477064220183463,0,0,Passive,0.2,0.5,3151.0,0.2,0.8,0.2674311926605504,0.7325688073394496,0.2674311926605504,0.7325688073394496,2418.0,Do_Not_Divert,-0.172799064,Do_Not_Divert,-0.172799064,Do_Not_Divert,-0.23105929888073384
PSU,115,Human_Single,Final-Exam-1,4,18,18954.0,1,1.0,0.137555109,3,1,10187.0,0.55,0.45,0.8402267226308364,0.1597732773691636,0,0,Passive,0.4,0.7,5007.0,0.4,0.6,0.4479319832107491,0.5520680167892509,0.4479319832107491,0.5520680167892509,2933.0,Do_Not_Divert,-0.8698677384,Divert,-0.6,Divert,-0.5520680167892509
PSU,115,Human_Single,Final-Exam-1,4,19,11840.0,1,1.0,0.107329601,3,0,3151.0,0.6,0.4,0.9125061491821466,0.08749385081785346,0,0,Passive,0.4,0.7,5179.0,0.4,0.6,0.4262481552453561,0.5737518447546439,0.4262481552453561,0.5737518447546439,2184.0,Divert,-0.6,Divert,-0.6,Divert,-0.5737518447546439
PSU,115,Human_Single,Final-Exam-1,4,20,47097.0,1,1.0,0.140907211,2,1,28049.0,0.6,0.4,0.9538830301030565,0.04611696989694349,19,19,Passive,0.4,0.7,8674.0,0.4,0.6,0.41383509096908305,0.5861649090309169,0.41383509096908305,0.5861649090309169,7956.0,Do_Not_Divert,-0.5745484624,Do_Not_Divert,-0.5745484624,Divert,-0.5861649090309169
PSU,115,Human_Single,Final-Exam-1,4,21,15538.0,1,0.4,0.284598402,3,0,5444.0,0.6,0.4,0.9224533298882502,0.07754667011174983,0,0,Passive,0.2,0.5,5164.0,0.2,0.8,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,4196.0,Do_Not_Divert,-0.25848191760000006,Do_Not_Divert,-0.25848191760000006,Do_Not_Divert,-0.2885485355909696
PSU,115,Human_Single,Final-Exam-1,4,22,24601.0,1,0.7,0.130858617,3,1,3681.0,0.6,0.4,0.9477515990816886,0.05224840091831145,0,0,Passive,0.4,0.7,4524.0,0.4,0.6,0.4156745202754935,0.5843254797245065,0.4156745202754935,0.5843254797245065,14009.0,Divert,-0.6,Divert,-0.6,Divert,-0.5843254797245065
PSU,115,Human_Single,Final-Exam-1,4,23,12355.0,1,0.9,0.440243358,4,1,3619.0,0.6,0.4,0.9729517683696575,0.02704823163034257,0,0,Passive,0.3,0.6,4571.0,0.3,0.7,0.30811446948910276,0.6918855305108973,0.30811446948910276,0.6918855305108973,1669.0,Do_Not_Divert,-0.14341594080000006,Do_Not_Divert,-0.14341594080000006,Do_Not_Divert,-0.14729508838624195
PSU,115,Human_Single,Final-Exam-1,4,24,8908.0,1,0.4,0.110263115,4,0,1513.0,0.6,0.4,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,3947.0,0.5,0.5,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,2683.0,Divert,-0.5,Divert,-0.5,Divert,-0.4843237757994572
PSU,115,Human_Single,Final-Exam-1,4,25,11590.0,1,0.4,0.26490062,3,0,2433.0,0.6,0.4,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,3978.0,0.2,0.8,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,4399.0,Do_Not_Divert,-0.28211925600000004,Do_Not_Divert,-0.28211925600000004,Do_Not_Divert,-0.3149353693158065
PSU,115,Human_Single,Final-Exam-1,4,26,11591.0,1,0.7,0.180130536,4,0,1950.0,0.6,0.4,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,6615.0,0.5,0.5,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,2324.0,Divert,-0.5,Divert,-0.5,Divert,-0.48432246419505787
PSU,115,Human_Single,Final-Exam-1,4,27,20405.0,1,0.9,0.327865382,4,0,9017.0,0.6,0.4,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,5366.0,0.3,0.7,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,4681.0,Do_Not_Divert,-0.4131230832,Do_Not_Divert,-0.4131230832,Do_Not_Divert,-0.42295298116159596
PSU,115,Human_Single,Final-Exam-1,4,28,9828.0,1,1.0,0.422529908,4,0,2106.0,0.6,0.4,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,4041.0,0.3,0.7,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,2199.0,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18849854267134622
PSU,115,Human_Single,Final-Exam-1,4,29,9625.0,1,1.0,0.420276672,4,0,2668.0,0.6,0.4,0.9900000000000001,0.01,0,0,Passive,0.3,0.6,3744.0,0.3,0.7,0.30239892565143656,0.6976010743485634,0.30239892565143656,0.6976010743485634,2262.0,Do_Not_Divert,-0.19133598719999995,Do_Not_Divert,-0.19133598719999995,Do_Not_Divert,-0.19286598989245668
PSU,115,Human_Single,Final-Exam-1,4,30,21060.0,1,1.0,0.085675081,4,0,12683.0,0.6,0.4,0.9900000000000001,0.01,0,29,Passive,0.5,0.8,3807.0,0.5,0.5,0.5013839425874788,0.49861605741252124,0.5013839425874788,0.49861605741252124,2620.0,Divert,-0.5,Divert,-0.5,Divert,-0.49861605741252124
PSU,116,Human_Single,Final-Exam-1,4,1,38813.0,1,1.0,0.103306224,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,27940.0,0.7,0.3,0.55,0.44999999999999996,0.55,0.44999999999999996,9407.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.44999999999999996
PSU,116,Human_Single,Final-Exam-1,4,2,42167.0,1,1.0,0.127420121,4,1,28938.0,0.6,0.4,0.6666666666666666,0.33333333333333337,0,0,Aggressive,0.5,0.8,8518.0,0.5,0.5,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,2371.0,Divert,-0.5,Divert,-0.5,Divert,-0.3999999999999999
PSU,116,Human_Single,Final-Exam-1,4,3,29297.0,1,0.4,0.418088005,4,0,16021.0,0.7,0.3,0.5689655172413793,0.43103448275862066,0,0,Aggressive,0.3,0.6,8112.0,0.3,0.7,0.4293103448275862,0.5706896551724139,0.4293103448275862,0.5706896551724139,2184.0,Do_Not_Divert,-0.19658878800000004,Do_Not_Divert,-0.19658878800000004,Do_Not_Divert,-0.28132533455172415
PSU,116,Human_Single,Final-Exam-1,4,4,20732.0,1,0.4,0.448895275,3,0,7316.0,0.6,0.4,0.39506172839506176,0.6049382716049383,0,0,Aggressive,0.2,0.5,9500.0,0.2,0.8,0.38148148148148153,0.6185185185185185,0.38148148148148153,0.6185185185185185,2496.0,Do_Not_Divert,-0.06132567000000003,Do_Not_Divert,-0.06132567000000003,Do_Not_Divert,-0.11697303722222228
PSU,116,Human_Single,Final-Exam-1,4,5,22339.0,1,0.7,0.35850384,5,1,11107.0,0.6,0.4,0.5,0.5,0,0,Aggressive,0.3,0.6,6880.0,0.3,0.7,0.44999999999999996,0.55,0.44999999999999996,0.55,2746.0,Do_Not_Divert,-0.42448847999999995,Do_Not_Divert,-0.42448847999999995,Divert,-0.55
PSU,116,Human_Single,Final-Exam-1,4,6,23962.0,1,0.4,0.334037971,5,0,10000.0,0.5,0.5,0.3350803017381565,0.6649196982618435,0,0,Aggressive,0.3,0.6,10062.0,0.3,0.7,0.499475909478553,0.500524090521447,0.499475909478553,0.500524090521447,2683.0,Do_Not_Divert,-0.49788608700000003,Do_Not_Divert,-0.49788608700000003,Divert,-0.500524090521447
PSU,116,Human_Single,Final-Exam-1,4,7,14726.0,1,0.7,0.343385567,3,0,3479.0,0.5,0.5,0.46703522362142746,0.5329647763785725,0,0,Aggressive,0.2,0.5,7597.0,0.2,0.8,0.3598894329135718,0.6401105670864282,0.3598894329135718,0.6401105670864282,2730.0,Do_Not_Divert,-0.1879373196,Do_Not_Divert,-0.1879373196,Do_Not_Divert,-0.3381832768707035
PSU,116,Human_Single,Final-Exam-1,4,8,20795.0,1,0.9,0.330426676,3,1,5975.0,0.55,0.45,0.5722369156168646,0.42776308438313543,0,0,Aggressive,0.2,0.5,5367.0,0.2,0.8,0.3283289253149406,0.6716710746850594,0.3283289253149406,0.6716710746850594,2776.0,Do_Not_Divert,-0.20348798880000005,Do_Not_Divert,-0.20348798880000005,Do_Not_Divert,-0.3340549633860134
PSU,116,Human_Single,Final-Exam-1,4,9,38548.0,1,0.4,0.244511552,3,1,19781.0,0.55,0.45,0.3695551793135295,0.6304448206864706,0,0,Aggressive,0.4,0.7,14586.0,0.4,0.6,0.5891334462059412,0.4108665537940588,0.5891334462059412,0.4108665537940588,3011.0,Divert,-0.6,Divert,-0.6,Divert,-0.4108665537940588
PSU,116,Human_Single,Final-Exam-1,4,10,92695.0,1,0.4,0.180910849,4,1,62650.0,0.4,0.6,0.25190120501409324,0.7480987949859068,9,9,Aggressive,0.5,0.8,18252.0,0.8,0.2,0.724429638495772,0.275570361504228,0.724429638495772,0.275570361504228,2620.0,Do_Not_Divert,-2.0421705664000003,Divert,-0.19999999999999996,Divert,-0.275570361504228
PSU,116,Human_Single,Final-Exam-1,4,11,15647.0,1,0.4,0.259079814,3,0,4540.0,0.4,0.6,0.18173091064160046,0.8182690893583996,0,0,Aggressive,0.2,0.5,5741.0,0.5,0.5,0.4454807268075199,0.5545192731924802,0.4454807268075199,0.5545192731924802,3369.0,Do_Not_Divert,-0.7227605579999999,Divert,-0.5,Divert,-0.5545192731924802
PSU,116,Human_Single,Final-Exam-1,4,12,24617.0,1,0.4,0.144246285,2,0,5008.0,0.3,0.7,0.08868130828714302,0.9113186917128571,0,0,Passive,0.4,0.7,8751.0,0.7,0.3,0.6733956075138571,0.3266043924861429,0.6733956075138571,0.3266043924861429,9610.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3266043924861429
PSU,116,Human_Single,Final-Exam-1,4,13,19765.0,1,0.7,0.457474017,2,0,6880.0,0.3,0.7,0.16266219566505585,0.8373378043349442,0,0,Passive,0.2,0.5,8377.0,0.5,0.5,0.4512013413004832,0.5487986586995168,0.4512013413004832,0.5487986586995168,3525.0,Do_Not_Divert,-0.08505196599999998,Do_Not_Divert,-0.08505196599999998,Do_Not_Divert,-0.07675112227888617
PSU,116,Human_Single,Final-Exam-1,4,14,26817.0,1,0.9,0.199092804,4,0,10624.0,0.3,0.7,0.22802413816928718,0.7719758618307128,0,0,Passive,0.5,0.8,8658.0,0.8,0.2,0.7315927585492138,0.2684072414507862,0.7315927585492138,0.2684072414507862,3588.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2684072414507862
PSU,116,Human_Single,Final-Exam-1,4,15,17004.0,1,1.0,0.053060838,4,0,3166.0,0.3,0.7,0.4021510225083428,0.5978489774916572,0,0,Passive,0.5,0.8,9688.0,0.8,0.2,0.6793546932474972,0.3206453067525028,0.6793546932474972,0.3206453067525028,2933.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3206453067525028
PSU,116,Human_Single,Final-Exam-1,4,16,17425.0,1,1.0,0.23640813,5,0,7004.0,0.3,0.7,0.6038250309390086,0.3961749690609914,0,0,Passive,0.5,0.8,6646.0,0.8,0.2,0.6188524907182974,0.3811475092817026,0.6188524907182974,0.3811475092817026,2386.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3811475092817026
PSU,116,Human_Single,Final-Exam-1,4,17,13931.0,1,1.0,0.35600078,3,0,2215.0,0.3,0.7,0.7752293577981654,0.22477064220183463,0,0,Passive,0.2,0.5,8674.0,0.5,0.5,0.2674311926605504,0.7325688073394496,0.2674311926605504,0.7325688073394496,2090.0,Do_Not_Divert,-0.43199765999999995,Do_Not_Divert,-0.43199765999999995,Do_Not_Divert,-0.23105929888073384
PSU,116,Human_Single,Final-Exam-1,4,18,8861.0,1,1.0,0.137555109,3,1,1794.0,0.3,0.7,0.8402267226308364,0.1597732773691636,0,0,Passive,0.4,0.7,4165.0,0.7,0.3,0.4479319832107491,0.5520680167892509,0.4479319832107491,0.5520680167892509,1919.0,Do_Not_Divert,-1.5222685422,Divert,-0.30000000000000004,Divert,-0.5520680167892509
PSU,116,Human_Single,Final-Exam-1,4,19,8626.0,1,1.0,0.107329601,3,0,1482.0,0.3,0.7,0.9125061491821466,0.08749385081785346,0,0,Passive,0.4,0.7,3962.0,0.7,0.3,0.4262481552453561,0.5737518447546439,0.4262481552453561,0.5737518447546439,2293.0,Do_Not_Divert,-1.6492156757999998,Divert,-0.30000000000000004,Divert,-0.5737518447546439
PSU,116,Human_Single,Final-Exam-1,4,20,63352.0,1,1.0,0.140907211,2,1,51371.0,0.3,0.7,0.9538830301030565,0.04611696989694349,19,19,Passive,0.4,0.7,8471.0,0.7,0.3,0.41383509096908305,0.5861649090309169,0.41383509096908305,0.5861649090309169,2434.0,Do_Not_Divert,-1.0054598091999998,Divert,-0.30000000000000004,Divert,-0.5861649090309169
PSU,116,Human_Single,Final-Exam-1,4,21,24601.0,1,0.4,0.284598402,3,0,4165.0,0.3,0.7,0.9224533298882502,0.07754667011174983,0,0,Passive,0.2,0.5,15585.0,0.5,0.5,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,3057.0,Do_Not_Divert,-0.6462047940000001,Divert,-0.5,Do_Not_Divert,-0.2885485355909696
PSU,116,Human_Single,Final-Exam-1,4,22,22620.0,1,0.7,0.130858617,3,1,3619.0,0.3,0.7,0.9477515990816886,0.05224840091831145,0,0,Passive,0.4,0.7,14540.0,0.7,0.3,0.4156745202754935,0.5843254797245065,0.4156745202754935,0.5843254797245065,3291.0,Do_Not_Divert,-1.5503938085999998,Divert,-0.30000000000000004,Divert,-0.5843254797245065
PSU,116,Human_Single,Final-Exam-1,4,23,22262.0,1,0.9,0.440243358,4,1,9376.0,0.35,0.65,0.9729517683696575,0.02704823163034257,0,0,Passive,0.3,0.6,7800.0,0.6,0.4,0.30811446948910276,0.6918855305108973,0.30811446948910276,0.6918855305108973,2590.0,Do_Not_Divert,-0.2868318816000001,Do_Not_Divert,-0.2868318816000001,Do_Not_Divert,-0.14729508838624195
PSU,116,Human_Single,Final-Exam-1,4,24,25459.0,1,0.4,0.110263115,4,0,13884.0,0.35,0.65,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,6988.0,0.8,0.2,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,3323.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4843237757994572
PSU,116,Human_Single,Final-Exam-1,4,25,21231.0,1,0.4,0.26490062,3,0,2948.0,0.35,0.65,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,7660.0,0.5,0.5,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,4290.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.3149353693158065
PSU,116,Human_Single,Final-Exam-1,4,26,30249.0,1,0.7,0.180130536,4,0,8190.0,0.35,0.65,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,13978.0,0.8,0.2,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,6973.0,Do_Not_Divert,-2.0471645696,Divert,-0.19999999999999996,Divert,-0.48432246419505787
PSU,116,Human_Single,Final-Exam-1,4,27,25178.0,1,0.9,0.327865382,4,0,16146.0,0.5,0.5,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,5288.0,0.6,0.4,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,2730.0,Do_Not_Divert,-0.8262461664,Divert,-0.4,Do_Not_Divert,-0.42295298116159596
PSU,116,Human_Single,Final-Exam-1,4,28,11888.0,1,1.0,0.422529908,4,0,2450.0,0.5,0.5,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,6286.0,0.3,0.7,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,2356.0,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18592822079999996,Do_Not_Divert,-0.18849854267134622
