site_id,response_generator_id,data_type,exam_id,task_number,trial_number,AA_measured,AA_magnitude,AA_exhibited,PDE_measured,PDE_magnitude,PDE_exhibited,RR_measured,RR_magnitude,RR_exhibited,AV_measured,AV_magnitude,AV_exhibited
PSU,103,Human_Single,Final-Exam-1,5,23,0,NaN,NaN,1,0.016180259923153084,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,24,0,NaN,NaN,1,0.15846684273837397,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,25,0,NaN,NaN,1,0.5007486682062345,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,26,0,NaN,NaN,1,0.7310344634838929,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,27,0,NaN,NaN,1,0.6762853900083226,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,28,0,NaN,NaN,1,0.8412294806409484,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,29,0,NaN,NaN,1,0.8901574585587575,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,30,0,NaN,NaN,1,0.840080504170197,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,31,0,NaN,NaN,1,0.8158378317889053,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,32,0,NaN,NaN,1,0.7324211692605728,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,33,0,NaN,NaN,1,0.8158378317889053,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,34,0,NaN,NaN,1,0.7324211692605727,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,35,0,NaN,NaN,1,0.6849064478461843,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,36,0,NaN,NaN,1,0.5329239222762596,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,37,0,NaN,NaN,1,0.45399771941114564,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,38,0,NaN,NaN,1,0.23759003682950097,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,39,0,NaN,NaN,1,0.034125620100666554,1,0,NaN,NaN,0,NaN,NaN
PSU,103,Human_Single,Final-Exam-1,5,40,0,NaN,NaN,1,-0.024779941794306648,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,1,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,2,0,NaN,NaN,1,-0.8375026981585784,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,3,0,NaN,NaN,1,-0.8901574585587575,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,4,0,NaN,NaN,1,-0.9167094104732041,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,5,0,NaN,NaN,1,-0.6947195222372363,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,6,0,NaN,NaN,1,-0.473985027445362,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,7,0,NaN,NaN,1,-0.6947195222372363,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,8,0,NaN,NaN,1,-0.4739850274453621,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,9,0,NaN,NaN,1,-0.19297603278703035,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,10,0,NaN,NaN,1,-0.2536621078670721,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,11,0,NaN,NaN,1,-0.43802398751172944,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,12,0,NaN,NaN,1,-0.5274387971263468,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,13,0,NaN,NaN,1,-0.3238694454646406,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,14,0,NaN,NaN,1,-0.40320255492550783,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,15,0,NaN,NaN,1,-0.6200500923956233,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,16,0,NaN,NaN,1,-0.29397935975800193,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,17,0,NaN,NaN,1,-0.36968369689831737,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,18,0,NaN,NaN,1,0.4654004049864884,1,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,19,0,NaN,NaN,1,0.24497943963958235,1,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,20,0,NaN,NaN,1,-0.45380645911760065,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,21,0,NaN,NaN,1,-0.6742274244645067,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,22,0,NaN,NaN,1,-0.8592729334964649,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,23,0,NaN,NaN,1,-0.9030266041809357,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,24,0,NaN,NaN,1,-0.7607400213657148,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,25,0,NaN,NaN,1,-0.41845819589785427,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,26,0,NaN,NaN,1,-0.1591229950748645,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,27,0,NaN,NaN,1,-0.21387206855043484,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,28,0,NaN,NaN,1,-0.04892797791780901,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,29,0,NaN,NaN,1,1.1102230246251565E-16,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,30,0,NaN,NaN,1,-0.013194415309382812,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,31,0,NaN,NaN,1,-0.03743708769067444,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,32,0,NaN,NaN,1,-0.12085375021900702,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,33,0,NaN,NaN,1,-0.03743708769067444,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,34,0,NaN,NaN,1,-0.12085375021900713,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,35,0,NaN,NaN,1,-0.16836847163339552,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,36,0,NaN,NaN,1,-0.32035099720332016,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,37,0,NaN,NaN,1,-0.39927720006843415,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,38,0,NaN,NaN,1,-0.6156848826500788,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,39,0,NaN,NaN,1,-0.8191492993789132,0,0,NaN,NaN,0,NaN,NaN
PSU,104,Human_Single,Final-Exam-1,5,40,0,NaN,NaN,1,-0.8780548612738864,0,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,1,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,2,0,NaN,NaN,1,-0.03700493482379685,0,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,3,0,NaN,NaN,1,-1.1102230246251565E-16,0,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,4,0,NaN,NaN,1,-0.004728092381306892,0,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,5,0,NaN,NaN,1,0.21726179585466088,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,6,0,NaN,NaN,1,0.4379962906465352,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,7,0,NaN,NaN,1,0.19543793632152107,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,8,0,NaN,NaN,1,0.4379962906465351,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,9,0,NaN,NaN,1,0.7190052853048668,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,10,0,NaN,NaN,1,0.6583192102248251,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,11,0,NaN,NaN,1,0.47395733058016776,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,12,0,NaN,NaN,1,0.3845425209655504,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,13,0,NaN,NaN,1,0.5881118726272566,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,14,0,NaN,NaN,1,0.5087787631663894,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,15,0,NaN,NaN,1,0.29193122569627394,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,16,0,NaN,NaN,1,0.6180019583338953,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,17,0,NaN,NaN,1,0.5422976211935798,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,18,0,NaN,NaN,1,0.4581748589742968,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,19,0,NaN,NaN,1,0.23775389362739074,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,20,0,NaN,NaN,1,0.45817485897429655,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,21,0,NaN,NaN,1,0.23775389362739052,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,22,0,NaN,NaN,1,0.052708384595432256,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,23,0,NaN,NaN,1,0.008954713910961476,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,24,0,NaN,NaN,1,0.15124129672618236,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,25,0,NaN,NaN,1,0.49352312219404293,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,26,0,NaN,NaN,1,0.7528583230170327,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,27,0,NaN,NaN,1,0.6981092495414624,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,28,0,NaN,NaN,1,0.8630533401740882,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,29,0,NaN,NaN,1,0.9119813180918973,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,30,0,NaN,NaN,1,0.8987869027825144,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,31,0,NaN,NaN,1,0.8745442304012228,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,32,0,NaN,NaN,1,0.7911275678728902,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,33,0,NaN,NaN,1,0.8745442304012228,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,34,0,NaN,NaN,1,0.7911275678728901,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,35,0,NaN,NaN,1,0.7436128464585017,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,36,0,NaN,NaN,1,0.591630320888577,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,37,0,NaN,NaN,1,0.512704118023463,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,38,0,NaN,NaN,1,0.2962964354418184,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,39,0,NaN,NaN,1,0.09283201871298397,1,0,NaN,NaN,0,NaN,NaN
PSU,105,Human_Single,Final-Exam-1,5,40,0,NaN,NaN,1,0.033926456818010764,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,1,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,2,0,NaN,NaN,1,-0.10701770959535672,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,3,0,NaN,NaN,1,-0.08965969522397599,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,4,0,NaN,NaN,1,-0.11621164713842258,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,5,0,NaN,NaN,1,0.22448734186685249,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,6,0,NaN,NaN,1,0.44522183665872683,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,7,0,NaN,NaN,1,0.15855539724234347,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,8,0,NaN,NaN,1,0.3792898920342177,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,9,0,NaN,NaN,1,0.697181425771727,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,10,0,NaN,NaN,1,0.6364953506916853,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,11,0,NaN,NaN,1,0.45213347104702795,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,12,0,NaN,NaN,1,0.3627186614324106,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,13,0,NaN,NaN,1,0.5662880130941168,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,14,0,NaN,NaN,1,0.48695490363324956,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,15,0,NaN,NaN,1,0.27010736616313413,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,16,0,NaN,NaN,1,0.4365056288052197,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,17,0,NaN,NaN,1,0.36080129166490427,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,18,0,NaN,NaN,1,0.2766785294456212,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,19,0,NaN,NaN,1,0.056257564098715185,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,20,0,NaN,NaN,1,0.34669130421718086,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,21,0,NaN,NaN,1,0.23775389362739052,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,22,0,NaN,NaN,1,0.052708384595432256,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,23,0,NaN,NaN,1,0.008954713910961476,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,24,0,NaN,NaN,1,0.15124129672618236,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,25,0,NaN,NaN,1,0.4348167235817255,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,26,0,NaN,NaN,1,0.5713619934883571,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,27,0,NaN,NaN,1,0.5166129200127868,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,28,0,NaN,NaN,1,0.4801191909026802,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,29,0,NaN,NaN,1,0.20560382122004517,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,30,0,NaN,NaN,1,0.10040430662628219,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,31,0,NaN,NaN,1,0.07616163424499056,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,32,0,NaN,NaN,1,0.20053230408735467,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,33,0,NaN,NaN,1,0.20921469556789063,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,34,0,NaN,NaN,1,0.040645302967496466,1,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,35,0,NaN,NaN,1,-0.05476974969773052,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,36,0,NaN,NaN,1,-0.20675227526765516,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,37,0,NaN,NaN,1,-0.28567847813276914,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,38,0,NaN,NaN,1,-0.41008106143003376,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,39,0,NaN,NaN,1,-0.6135454781588682,0,0,NaN,NaN,0,NaN,NaN
PSU,106,Human_Single,Final-Exam-1,5,40,0,NaN,NaN,1,-0.6724510400538414,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,1,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,2,0,NaN,NaN,1,0.08170416594551044,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,3,0,NaN,NaN,1,0.029049405545331308,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,4,0,NaN,NaN,1,0.002497453630884716,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,5,0,NaN,NaN,1,0.19543793632152107,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,6,0,NaN,NaN,1,0.4161724311133954,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,7,0,NaN,NaN,1,0.19543793632152107,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,8,0,NaN,NaN,1,0.4161724311133953,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,9,0,NaN,NaN,1,0.6075217305477512,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,10,0,NaN,NaN,1,0.5468356554677094,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,11,0,NaN,NaN,1,0.45213347104702795,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,12,0,NaN,NaN,1,0.3627186614324106,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,13,0,NaN,NaN,1,0.5662880130941168,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,14,0,NaN,NaN,1,0.3972952084092737,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,15,0,NaN,NaN,1,0.18044767093915826,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,16,0,NaN,NaN,1,0.5065184035767796,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,17,0,NaN,NaN,1,0.27145126209313375,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,18,0,NaN,NaN,1,0.1873284998738507,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,19,0,NaN,NaN,1,-0.2860249667711364,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,20,0,NaN,NaN,1,-0.06560400142423062,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,21,0,NaN,NaN,1,-0.28602496677113665,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,22,0,NaN,NaN,1,-0.6536691122764199,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,23,0,NaN,NaN,1,-0.6974227829608907,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,24,0,NaN,NaN,1,-0.5551362001456698,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,25,0,NaN,NaN,1,-0.2128543746778092,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,26,0,NaN,NaN,1,0.4820119639165866,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,27,0,NaN,NaN,1,0.4272628904410163,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,28,0,NaN,NaN,1,0.8412294806409484,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,29,0,NaN,NaN,1,0.6411349589914512,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,30,0,NaN,NaN,1,0.6279405436820683,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,31,0,NaN,NaN,1,0.3507653700026956,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,32,0,NaN,NaN,1,0.267348707474363,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,33,0,NaN,NaN,1,0.3507653700026956,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,34,0,NaN,NaN,1,0.2673487074743629,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,35,0,NaN,NaN,1,0.037235349586649535,1,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,36,0,NaN,NaN,1,-0.11474717598327511,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,37,0,NaN,NaN,1,-0.39927720006843415,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,38,0,NaN,NaN,1,-0.6156848826500788,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,39,0,NaN,NaN,1,-0.8191492993789132,0,0,NaN,NaN,0,NaN,NaN
PSU,107,Human_Single,Final-Exam-1,5,40,0,NaN,NaN,1,-0.8780548612738864,0,0,NaN,NaN,0,NaN,NaN
PSU,108,Human_Single,Final-Exam-1,5,1,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,NaN
