site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_probs_normative_tactic_1,red_tactics_probs_normative_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_P-Sensitive_prob_1,bluebook_U-Sensitive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,103,Human_Single,Final-Exam-1,5,27,28439.0,1,0.7,0.179338916,2,1,2558.0,0.6,0.4,0.9480400141681663,0.051959985831833734,0,0,U-Sensitive,0.6,0.2,22386.0,0.5,0.5,0.5792160056672664,0.4207839943327336,0.5792160056672664,0.4207839943327336,1888.0,Do_Not_Divert,-0.6413221680000001,Divert,-0.5,Divert,-0.4207839943327336
PSU,103,Human_Single,Final-Exam-1,5,28,33244.0,1,0.4,0.28343322,3,0,11247.0,0.6,0.4,0.9820585117388202,0.017941488261179857,0,0,U-Sensitive,0.4,0.2,17114.0,0.3,0.7,0.39641170234776407,0.603588297652236,0.39641170234776407,0.603588297652236,2387.0,Do_Not_Divert,-0.38982020400000006,Do_Not_Divert,-0.38982020400000006,Do_Not_Divert,-0.5150976355906423
PSU,103,Human_Single,Final-Exam-1,5,29,24554.0,1,0.4,0.364549466,3,0,8065.0,0.6,0.4,0.9900000000000001,0.01,0,0,U-Sensitive,0.4,0.2,13026.0,0.3,0.7,0.39818961063410385,0.6018103893658961,0.39818961063410385,0.6018103893658961,2652.0,Do_Not_Divert,-0.2438109612,Do_Not_Divert,-0.2438109612,Do_Not_Divert,-0.3236099723618487
PSU,103,Human_Single,Final-Exam-1,5,30,51059.0,1,0.7,0.405064759,3,1,38750.0,0.65,0.35,0.9879670447842969,0.012032955215703186,17,29,U-Sensitive,0.4,0.2,9298.0,0.35,0.65,0.39759340895685935,0.6024065910431406,0.39759340895685935,0.6024065910431406,2168.0,Do_Not_Divert,-0.1993640061,Do_Not_Divert,-0.1993640061,Do_Not_Divert,-0.226473756595986
PSU,103,Human_Single,Final-Exam-1,5,31,15584.0,1,0.9,0.395770474,4,1,2340.0,0.65,0.35,0.9840201546336116,0.01597984536638837,0,0,U-Sensitive,0.4,0.8,7535.0,0.5,0.5,0.40639193814655533,0.5936080618534447,0.40639193814655533,0.5936080618534447,3322.0,Do_Not_Divert,-0.41691810400000007,Do_Not_Divert,-0.41691810400000007,Do_Not_Divert,-0.3388643126658943
PSU,103,Human_Single,Final-Exam-1,5,32,14571.0,1,0.4,0.087179414,5,0,2387.0,0.65,0.35,0.9685429874632491,0.03145701253675093,0,0,U-Sensitive,0.6,0.8,8455.0,0.65,0.35,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,2746.0,Divert,-0.35,Divert,-0.35,Divert,-0.39370859749264986
PSU,103,Human_Single,Final-Exam-1,5,33,18642.0,1,0.7,0.402754677,4,0,2948.0,0.65,0.35,0.9840201546336116,0.015979845366388377,0,0,U-Sensitive,0.4,0.8,10281.0,0.5,0.5,0.4063919381465554,0.5936080618534446,0.4063919381465554,0.5936080618534446,2433.0,Do_Not_Divert,-0.388981292,Do_Not_Divert,-0.388981292,Do_Not_Divert,-0.31615772231726236
PSU,103,Human_Single,Final-Exam-1,5,34,19079.0,1,0.4,0.106301143,4,1,4165.0,0.65,0.35,0.9685429874632491,0.031457012536750935,0,0,U-Sensitive,0.6,0.8,12199.0,0.7,0.3,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,1888.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.39370859749264986
PSU,103,Human_Single,Final-Exam-1,5,35,25116.0,1,0.4,0.30261077,4,1,3759.0,0.65,0.35,0.9584925500752163,0.041507449924783744,0,0,U-Sensitive,0.4,0.8,14149.0,0.5,0.5,0.4166029799699135,0.5833970200300864,0.4166029799699135,0.5833970200300864,5944.0,Divert,-0.5,Divert,-0.5,Divert,-0.5833970200300864
PSU,103,Human_Single,Final-Exam-1,5,36,26052.0,1,0.4,0.395770474,2,1,1092.0,0.65,0.35,0.9202935131615595,0.07970648683844045,0,0,U-Sensitive,0.4,0.2,13743.0,0.3,0.7,0.3840587026323119,0.6159412973676881,0.3840587026323119,0.6159412973676881,10390.0,Do_Not_Divert,-0.1250754312,Do_Not_Divert,-0.1250754312,Do_Not_Divert,-0.1601210261261633
PSU,103,Human_Single,Final-Exam-1,5,37,34881.0,1,0.7,0.231662933,2,1,2246.0,0.65,0.35,0.896475216480431,0.103524783519569,0,0,U-Sensitive,0.6,0.2,27285.0,0.5,0.5,0.5585900865921725,0.44140991340782754,0.5585900865921725,0.44140991340782754,4414.0,Divert,-0.5,Divert,-0.5,Divert,-0.44140991340782754
PSU,103,Human_Single,Final-Exam-1,5,38,23712.0,1,0.9,0.451564708,4,0,3214.0,0.65,0.35,0.8123743389081154,0.18762566109188455,0,0,U-Sensitive,0.4,0.8,13525.0,0.55,0.45,0.47505026443675386,0.5249497355632462,0.47505026443675386,0.5249497355632462,4087.0,Do_Not_Divert,-0.2131152848000001,Do_Not_Divert,-0.2131152848000001,Do_Not_Divert,-0.18407358618137118
PSU,103,Human_Single,Final-Exam-1,5,39,34679.0,1,0.4,0.288965709,3,1,15959.0,0.65,0.35,0.6840323222396787,0.31596767776032136,0,0,U-Sensitive,0.4,0.2,15319.0,0.3,0.7,0.3368064644479357,0.6631935355520643,0.3368064644479357,0.6631935355520643,2590.0,Do_Not_Divert,-0.37986172379999994,Do_Not_Divert,-0.37986172379999994,Do_Not_Divert,-0.42646628057392083
PSU,103,Human_Single,Final-Exam-1,5,40,51870.0,1,0.7,0.109757875,5,1,33587.0,0.35,0.65,0.6188531270923208,0.38114687290767923,25,39,U-Sensitive,0.6,0.8,12137.0,0.75,0.25,0.6762293745815359,0.32377062541846413,0.6762293745815359,0.32377062541846413,5242.0,Divert,-0.25,Divert,-0.25,Divert,-0.32377062541846413
PSU,104,Human_Single,Final-Exam-1,5,1,17753.0,1,1.0,0.453685998,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.8,12262.0,0.8,0.2,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,1872.0,Do_Not_Divert,-0.37051201600000017,Divert,-0.19999999999999996,Do_Not_Divert,-0.2778840120000002
PSU,104,Human_Single,Final-Exam-1,5,2,36426.0,1,0.4,0.477890016,4,0,16583.0,0.01,0.99,0.3333333333333333,0.6666666666666666,0,0,P-Sensitive,0.4,0.8,14788.0,0.8,0.2,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,3885.0,Do_Not_Divert,-0.14150389760000018,Do_Not_Divert,-0.14150389760000018,Do_Not_Divert,-0.1179199146666668
PSU,104,Human_Single,Final-Exam-1,5,3,18907.0,1,0.7,0.135917843,4,1,7628.0,0.01,0.99,0.6,0.39999999999999997,0,0,P-Sensitive,0.6,0.8,8019.0,0.8,0.2,0.6799999999999999,0.32000000000000006,0.6799999999999999,0.32000000000000006,2059.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.32000000000000006
PSU,104,Human_Single,Final-Exam-1,5,4,15382.0,1,0.4,0.478895064,4,0,4212.0,0.01,0.99,0.5294117647058824,0.47058823529411764,0,0,P-Sensitive,0.4,0.8,7738.0,0.8,0.2,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.4117647058823529,2480.0,Do_Not_Divert,-0.13507159040000014,Do_Not_Divert,-0.13507159040000014,Do_Not_Divert,-0.09931734588235303
PSU,104,Human_Single,Final-Exam-1,5,5,12667.0,1,0.7,0.143598299,4,0,1841.0,0.01,0.99,0.7714285714285717,0.22857142857142843,0,0,P-Sensitive,0.6,0.8,6208.0,0.8,0.2,0.6457142857142857,0.3542857142857143,0.6457142857142857,0.3542857142857143,3479.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3542857142857143
PSU,104,Human_Single,Final-Exam-1,5,6,11029.0,1,0.9,0.132809395,3,1,1498.0,0.01,0.99,0.870967741935484,0.12903225806451601,0,0,P-Sensitive,0.6,0.2,5210.0,0.2,0.8,0.5483870967741935,0.4516129032258065,0.5483870967741935,0.4516129032258065,3604.0,Do_Not_Divert,-0.440628726,Do_Not_Divert,-0.440628726,Divert,-0.4516129032258065
PSU,104,Human_Single,Final-Exam-1,5,7,9641.0,1,1.0,0.339260335,2,1,1779.0,0.01,0.99,0.7714285714285717,0.22857142857142837,0,0,P-Sensitive,0.4,0.2,3432.0,0.2,0.8,0.3542857142857144,0.6457142857142856,0.3542857142857144,0.6457142857142856,2168.0,Do_Not_Divert,-0.128591732,Do_Not_Divert,-0.128591732,Do_Not_Divert,-0.22779106811428576
PSU,104,Human_Single,Final-Exam-1,5,8,13712.0,1,0.4,0.394115581,5,0,1732.0,0.01,0.99,0.870967741935484,0.129032258064516,0,0,P-Sensitive,0.4,0.8,4149.0,0.8,0.2,0.4516129032258064,0.5483870967741936,0.4516129032258064,0.5483870967741936,6474.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.47818769870967737
PSU,104,Human_Single,Final-Exam-1,5,9,38283.0,1,0.7,0.199395459,4,0,16053.0,0.99,0.01,0.9529411764705883,0.047058823529411736,0,0,P-Sensitive,0.6,0.8,15413.0,0.6,0.4,0.6094117647058823,0.3905882352941177,0.6094117647058823,0.3905882352941177,4914.0,Divert,-0.4,Divert,-0.4,Divert,-0.3905882352941177
PSU,104,Human_Single,Final-Exam-1,5,10,26551.0,1,0.4,0.156548497,2,0,15927.0,0.99,0.01,0.9382239382239382,0.061776061776061715,9,9,P-Sensitive,0.6,0.2,6116.0,0.6,0.4,0.5752895752895753,0.42471042471042475,0.5752895752895753,0.42471042471042475,3385.0,Divert,-0.4,Divert,-0.4,Divert,-0.42471042471042475
PSU,104,Human_Single,Final-Exam-1,5,11,11981.0,1,0.7,0.213120256,4,1,4977.0,0.01,0.99,0.8836363636363638,0.11636363636363624,0,0,P-Sensitive,0.6,0.8,3993.0,0.8,0.2,0.6232727272727272,0.3767272727272728,0.6232727272727272,0.3767272727272728,1732.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3767272727272728
PSU,104,Human_Single,Final-Exam-1,5,12,8393.0,1,0.4,0.092339469,4,0,1825.0,0.01,0.99,0.8506417736289382,0.14935822637106178,0,0,P-Sensitive,0.6,0.8,4009.0,0.8,0.2,0.6298716452742124,0.37012835472578764,0.6298716452742124,0.37012835472578764,1748.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.37012835472578764
PSU,104,Human_Single,Final-Exam-1,5,13,22027.0,1,0.7,0.299902868,3,0,2231.0,0.01,0.99,0.9192938209331653,0.08070617906683474,0,0,P-Sensitive,0.4,0.2,16411.0,0.2,0.8,0.38385876418663306,0.6161412358133669,0.38385876418663306,0.6161412358133669,2652.0,Do_Not_Divert,-0.2401165584,Do_Not_Divert,-0.2401165584,Do_Not_Divert,-0.46085422684085753
PSU,104,Human_Single,Final-Exam-1,5,14,15023.0,1,0.9,0.135517367,2,0,2090.0,0.01,0.99,0.8952108063855916,0.10478919361440844,0,0,P-Sensitive,0.6,0.2,9610.0,0.2,0.8,0.5580843225542366,0.44191567744576343,0.5580843225542366,0.44191567744576343,2714.0,Do_Not_Divert,-0.2915861064,Do_Not_Divert,-0.2915861064,Divert,-0.44191567744576343
PSU,104,Human_Single,Final-Exam-1,5,15,11013.0,1,1.0,0.20439163,3,1,1404.0,0.01,0.99,0.8103001111522788,0.18969988884772118,0,0,P-Sensitive,0.6,0.2,3962.0,0.2,0.8,0.5241200444609115,0.47587995553908846,0.5241200444609115,0.47587995553908846,3869.0,Do_Not_Divert,-0.354730044,Do_Not_Divert,-0.354730044,Divert,-0.47587995553908846
PSU,104,Human_Single,Final-Exam-1,5,16,8783.0,1,0.4,0.313338041,3,1,1467.0,0.01,0.99,0.9276120458080024,0.0723879541919977,0,0,P-Sensitive,0.4,0.2,4602.0,0.2,0.8,0.3855224091616005,0.6144775908383995,0.3855224091616005,0.6144775908383995,2059.0,Do_Not_Divert,-0.22399435079999996,Do_Not_Divert,-0.22399435079999996,Do_Not_Divert,-0.4317742087950233
PSU,104,Human_Single,Final-Exam-1,5,17,12714.0,1,0.7,0.07385908,5,1,2434.0,0.01,0.99,0.9057567530256316,0.09424324697436837,0,0,P-Sensitive,0.6,0.8,4961.0,0.8,0.2,0.6188486493948737,0.3811513506051263,0.6188486493948737,0.3811513506051263,4009.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3811513506051263
PSU,104,Human_Single,Final-Exam-1,5,18,21450.0,1,0.4,0.120871362,3,0,3417.0,0.5,0.5,0.8781695691616722,0.12183043083832781,0,0,P-Sensitive,0.6,0.2,13899.0,0.4,0.6,0.5512678276646689,0.44873217233533114,0.5512678276646689,0.44873217233533114,2512.0,Divert,-0.6,Divert,-0.6,Divert,-0.44873217233533114
PSU,104,Human_Single,Final-Exam-1,5,19,9891.0,1,0.7,0.084735652,5,0,1607.0,0.5,0.5,0.7828006310235573,0.21719936897644265,0,0,P-Sensitive,0.6,0.8,5117.0,0.7,0.3,0.6434398737952884,0.35656012620471156,0.6434398737952884,0.35656012620471156,1747.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.35656012620471156
PSU,104,Human_Single,Final-Exam-1,5,20,28142.0,1,0.9,0.257999449,5,0,20841.0,0.01,0.99,0.8781695691616721,0.12183043083832786,19,19,P-Sensitive,0.4,0.8,3916.0,0.8,0.2,0.44873217233533114,0.5512678276646689,0.44873217233533114,0.5512678276646689,2387.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5512678276646689
PSU,104,Human_Single,Final-Exam-1,5,21,11685.0,1,0.4,0.213587953,2,0,1498.0,0.01,0.99,0.7828006310235572,0.2171993689764428,0,0,P-Sensitive,0.6,0.2,6973.0,0.2,0.8,0.5131202524094228,0.48687974759057717,0.5131202524094228,0.48687974759057717,2059.0,Do_Not_Divert,-0.22912963760000002,Do_Not_Divert,-0.22912963760000002,Divert,-0.48687974759057717
PSU,104,Human_Single,Final-Exam-1,5,22,9765.0,1,0.7,0.360724109,2,1,2215.0,0.01,0.99,0.6431161985253274,0.3568838014746725,0,0,P-Sensitive,0.4,0.2,3510.0,0.2,0.8,0.32862323970506546,0.6713767602949345,0.32862323970506546,0.6713767602949345,3276.0,Do_Not_Divert,-0.11142071279999999,Do_Not_Divert,-0.11142071279999999,Do_Not_Divert,-0.18307717805291826
PSU,104,Human_Single,Final-Exam-1,5,23,10109.0,1,0.9,0.340691838,2,0,1716.0,0.01,0.99,0.5747439320742718,0.4252560679257282,0,0,P-Sensitive,0.4,0.2,3495.0,0.2,0.8,0.31494878641485446,0.6850512135851455,0.31494878641485446,0.6850512135851455,3088.0,Do_Not_Divert,-0.1274465296,Do_Not_Divert,-0.1274465296,Do_Not_Divert,-0.2006956491515241
PSU,104,Human_Single,Final-Exam-1,5,24,17987.0,1,0.4,0.395770474,4,0,1404.0,0.01,0.99,0.7299522422254546,0.2700477577745455,0,0,P-Sensitive,0.4,0.8,4633.0,0.8,0.2,0.5080191031098182,0.49198089689018176,0.5080191031098182,0.49198089689018176,11185.0,Do_Not_Divert,-0.6670689664000001,Divert,-0.19999999999999996,Do_Not_Divert,-0.4236047225286519
