site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,028,Human_Single,Sample-Exam-2,4,13,36800.0,1,0.4,0.34393801160644377,3,0,6334.0,20.0,80.0,0,12,Aggressive,0.2,0.5,25162.0,0.6,0.4851794027993705,3854.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.4543083739708074
PSU,028,Human_Single,Sample-Exam-2,4,14,62432.0,1,0.7,0.3186642027383195,5,0,8487.0,60.0,40.0,0,13,Aggressive,0.3,0.6,5788.0,0.75,0.5775705852636723,2542.0,Divert,-0.25,Divert,-0.25,Divert,-0.42242941473632767
PSU,028,Human_Single,Sample-Exam-2,4,15,21684.0,1,0.9,0.17109522686121537,3,0,3681.0,60.0,40.0,0,14,Aggressive,0.4,0.7,6100.0,0.7,0.6628310162319578,4259.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,028,Human_Single,Sample-Exam-2,4,16,24351.0,1,0.4,0.27206971664978385,4,0,7379.0,75.0,25.0,0,15,Aggressive,0.3,0.6,6973.0,0.72,0.5774982812287396,3198.0,Divert,-0.28,Divert,-0.28,Divert,-0.4225017187712604
PSU,028,Human_Single,Sample-Exam-2,4,17,28081.0,1,0.7,0.10640265289148432,4,0,4758.0,65.0,35.0,0,16,Aggressive,0.5,0.8,8347.0,0.9,0.7627746827568872,5538.0,Do_Not_Divert,-2.833900899181313,Divert,-0.09999999999999998,Divert,-0.2372253172431128
PSU,028,Human_Single,Sample-Exam-2,4,18,29109.0,1,0.4,0.5744615624367897,5,1,4680.0,55.0,45.0,0,17,Aggressive,0.3,0.6,9328.0,0.45,0.5746187790904876,6365.0,Do_Not_Divert,0.33507703096555363,Do_Not_Divert,0.33507703096555363,Do_Not_Divert,0.4278701209659821
PSU,028,Human_Single,Sample-Exam-2,4,19,18642.0,1,0.4,0.4925210262708236,4,0,4774.0,35.0,65.0,0,18,Aggressive,0.3,0.6,6599.0,0.55,0.5866382511488566,5023.0,Divert,-0.44999999999999996,Do_Not_Divert,-0.0329074844083761,Do_Not_Divert,-0.035099616550978215
PSU,028,Human_Single,Sample-Exam-2,4,20,12730.0,1,0.4,0.4836910745949127,5,1,2871.0,45.0,55.0,0,19,Aggressive,0.3,0.6,5850.0,0.7,0.5931042318972745,2792.0,Divert,-0.30000000000000004,Do_Not_Divert,-0.11416247783561127,Do_Not_Divert,-0.09672892675454264
PSU,028,Human_Single,Sample-Exam-2,4,21,47159.0,1,0.4,0.542624242749763,4,0,13931.0,40.0,60.0,0,20,Passive,0.3,0.6,25303.0,0.4,0.5964784834237562,3307.0,Do_Not_Divert,0.13639757679924144,Do_Not_Divert,0.13639757679924144,Do_Not_Divert,0.20339554937971713
PSU,028,Human_Single,Sample-Exam-2,4,22,33711.0,1,0.7,0.09344175660336107,5,1,12105.0,70.0,30.0,0,21,Passive,0.5,0.8,17426.0,0.9,0.7939106878314803,2730.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.20608931216851967
PSU,028,Human_Single,Sample-Exam-2,4,23,103460.0,1,0.9,0.11838515321658394,4,1,70637.0,70.0,30.0,22,22,Passive,0.5,0.8,14898.0,0.85,0.7865919203815005,16162.0,Divert,-0.15000000000000002,Divert,-0.15000000000000002,Divert,-0.2134080796184995
PSU,028,Human_Single,Sample-Exam-2,4,24,32292.0,1,0.4,0.11931036298557418,3,0,15225.0,40.0,60.0,0,23,Passive,0.4,0.7,10203.0,0.8,0.6911117931085949,5148.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.30888820689140506
PSU,028,Human_Single,Sample-Exam-2,4,25,27752.0,1,0.4,0.17827541926157486,3,0,5943.0,30.0,70.0,0,24,Passive,0.4,0.7,15616.0,0.6,0.6948381120361266,4430.0,Do_Not_Divert,-1.1582084906583305,Divert,-0.4,Divert,-0.30516188796387345
PSU,028,Human_Single,Sample-Exam-2,4,26,21404.0,1,0.7,0.14674770373450285,2,0,4555.0,60.0,40.0,0,25,Passive,0.4,0.7,6989.0,0.6,0.6899112937456415,6318.0,Divert,-0.4,Divert,-0.4,Divert,-0.31008870625435847
PSU,028,Human_Single,Sample-Exam-2,4,27,41808.0,1,0.9,0.29071651885557737,2,0,3900.0,55.0,45.0,0,26,Passive,0.2,0.5,15600.0,0.6,0.48058517797043454,20716.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.4023141561282577
PSU,028,Human_Single,Sample-Exam-2,4,28,16239.0,1,1.0,0.5386277139695655,4,0,1856.0,55.0,45.0,0,27,Passive,0.3,0.6,7472.0,0.55,0.5712394620977558,3776.0,Do_Not_Divert,0.16996194146608842,Do_Not_Divert,0.16996194146608842,Do_Not_Divert,0.17652539640032472
PSU,028,Human_Single,Sample-Exam-2,4,29,19141.0,1,1.0,0.19462719744389978,3,0,3261.0,50.0,50.0,0,28,Passive,0.4,0.7,10436.0,0.65,0.653206932315172,3120.0,Divert,-0.35,Divert,-0.35,Divert,-0.346793067684828
PSU,028,Human_Single,Sample-Exam-2,4,30,15990.0,1,1.0,0.09071799827850224,5,0,4790.0,80.0,20.0,0,29,Passive,0.5,0.8,6676.0,0.9,0.719447622776032,2808.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.280552377223968
PSU,029,Human_Single,Sample-Exam-2,4,1,26848.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,14867.0,0.8,0.55,7909.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.44999999999999996
PSU,029,Human_Single,Sample-Exam-2,4,2,39655.0,1,1.0,0.1565460732454368,4,1,11029.0,75.0,25.0,0,1,Aggressive,0.5,0.8,19625.0,0.55,0.6000000000000001,6115.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.3999999999999999
PSU,029,Human_Single,Sample-Exam-2,4,3,38610.0,1,0.4,0.3948022410103358,4,0,9033.0,65.0,35.0,0,2,Aggressive,0.3,0.6,20233.0,0.25,0.4293103448275862,6333.0,Do_Not_Divert,-0.21039551797932843,Do_Not_Divert,-0.21039551797932843,Do_Not_Divert,-0.3612998894955364
PSU,029,Human_Single,Sample-Exam-2,4,4,64740.0,1,0.4,0.2714142844945405,5,0,19360.0,30.0,70.0,0,3,Aggressive,0.3,0.6,25865.0,0.62,0.4814814814814815,15600.0,Divert,-0.38,Divert,-0.38,Divert,-0.5185185185185185
PSU,029,Human_Single,Sample-Exam-2,4,5,37721.0,1,0.7,0.3756224215885887,4,1,7878.0,50.0,50.0,0,4,Aggressive,0.3,0.6,19859.0,0.42,0.44009347069659555,8970.0,Divert,-0.5800000000000001,Do_Not_Divert,-0.4179086634623419,Do_Not_Divert,-0.43790208127932756
PSU,029,Human_Single,Sample-Exam-2,4,6,20343.0,1,0.4,0.09262548691804384,5,0,7909.0,45.0,55.0,0,5,Aggressive,0.5,0.8,8612.0,0.95,0.6904745949033,1965.0,Divert,-0.050000000000000044,Divert,-0.050000000000000044,Divert,-0.3095254050967
PSU,029,Human_Single,Sample-Exam-2,4,7,33040.0,1,0.4,0.053420198799137286,5,0,9921.0,40.0,60.0,0,6,Aggressive,0.5,0.8,10015.0,0.98,0.7180939774852809,2013.0,Divert,-0.020000000000000018,Divert,-0.020000000000000018,Divert,-0.2819060225147191
PSU,029,Human_Single,Sample-Exam-2,4,8,66145.0,1,0.7,0.08277273307458533,4,1,53524.0,40.0,60.0,7,7,Aggressive,0.5,0.8,9781.0,0.93,0.661901550910317,1888.0,Divert,-0.06999999999999995,Divert,-0.06999999999999995,Divert,-0.338098449089683
PSU,029,Human_Single,Sample-Exam-2,4,9,38625.0,1,0.4,0.2464048563937722,3,1,4134.0,38.0,62.0,0,8,Aggressive,0.4,0.7,18033.0,0.75,0.5929240625396189,13697.0,Do_Not_Divert,-1.1411781462280253,Divert,-0.25,Divert,-0.40707593746038107
PSU,029,Human_Single,Sample-Exam-2,4,10,19875.0,1,0.4,0.3771191310070535,3,1,1794.0,38.0,62.0,0,9,Aggressive,0.2,0.5,6661.0,0.7,0.427919278284345,6194.0,Do_Not_Divert,-0.5160996497703751,Divert,-0.30000000000000004,Do_Not_Divert,-0.31549855664648885
PSU,029,Human_Single,Sample-Exam-2,4,11,16785.0,1,0.4,0.07766796912647744,3,0,5085.0,30.0,70.0,0,10,Aggressive,0.4,0.7,7114.0,0.85,0.663062165700902,3104.0,Divert,-0.15000000000000002,Divert,-0.15000000000000002,Divert,-0.33693783429909796
PSU,029,Human_Single,Sample-Exam-2,4,12,14181.0,1,0.4,0.03954677830989195,4,0,5070.0,27.0,73.0,0,11,Aggressive,0.5,0.8,6038.0,0.99,0.7776858516535085,1934.0,Divert,-0.010000000000000009,Divert,-0.010000000000000009,Divert,-0.22231414834649155
PSU,029,Human_Single,Sample-Exam-2,4,13,23213.0,1,0.4,0.34393801160644377,3,0,3182.0,27.0,73.0,0,12,Aggressive,0.2,0.5,11778.0,0.55,0.4851794027993705,6396.0,Do_Not_Divert,-0.5150045616987355,Divert,-0.44999999999999996,Do_Not_Divert,-0.4543083739708074
PSU,029,Human_Single,Sample-Exam-2,4,14,29452.0,1,0.7,0.3186642027383195,5,0,5584.0,27.0,73.0,0,13,Aggressive,0.3,0.6,18720.0,0.69,0.5775705852636723,3308.0,Divert,-0.31000000000000005,Divert,-0.31000000000000005,Divert,-0.42242941473632767
PSU,029,Human_Single,Sample-Exam-2,4,15,43821.0,1,0.9,0.17109522686121537,3,0,14774.0,30.0,70.0,0,14,Aggressive,0.4,0.7,23072.0,0.7,0.6628310162319578,4633.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,029,Human_Single,Sample-Exam-2,4,16,22090.0,1,0.4,0.27206971664978385,4,0,10436.0,29.0,71.0,0,15,Aggressive,0.3,0.6,7239.0,0.7,0.5774982812287396,2496.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.4225017187712604
PSU,029,Human_Single,Sample-Exam-2,4,17,19000.0,1,0.7,0.10640265289148432,4,0,7862.0,32.0,68.0,0,16,Aggressive,0.5,0.8,7270.0,0.92,0.7627746827568872,2340.0,Divert,-0.07999999999999996,Divert,-0.07999999999999996,Divert,-0.2372253172431128
PSU,029,Human_Single,Sample-Exam-2,4,18,33665.0,1,0.4,0.5744615624367897,5,1,15382.0,32.0,68.0,11,17,Aggressive,0.3,0.6,10811.0,0.4,0.5746187790904876,2465.0,Do_Not_Divert,0.2978462497471588,Do_Not_Divert,0.2978462497471588,Do_Not_Divert,0.4278701209659821
PSU,029,Human_Single,Sample-Exam-2,4,19,25397.0,1,0.4,0.4925210262708236,4,0,8518.0,27.0,73.0,0,18,Aggressive,0.3,0.6,9625.0,0.55,0.5866382511488566,3573.0,Do_Not_Divert,-0.0329074844083761,Do_Not_Divert,-0.0329074844083761,Do_Not_Divert,-0.035099616550978215
PSU,029,Human_Single,Sample-Exam-2,4,20,33743.0,1,0.4,0.4836910745949127,5,1,7847.0,25.0,75.0,0,19,Aggressive,0.3,0.6,11294.0,0.7,0.5931042318972745,12574.0,Do_Not_Divert,-0.11416247783561127,Do_Not_Divert,-0.11416247783561127,Do_Not_Divert,-0.09672892675454264
PSU,029,Human_Single,Sample-Exam-2,4,21,13322.0,1,0.4,0.542624242749763,4,0,4649.0,20.0,80.0,0,20,Passive,0.3,0.6,5694.0,0.55,0.5964784834237562,1887.0,Do_Not_Divert,0.187546668098957,Do_Not_Divert,0.187546668098957,Do_Not_Divert,0.20339554937971713
PSU,029,Human_Single,Sample-Exam-2,4,22,16661.0,1,0.7,0.09344175660336107,5,1,5445.0,22.0,78.0,0,21,Passive,0.5,0.8,6209.0,0.98,0.7939106878314803,2277.0,Divert,-0.020000000000000018,Divert,-0.020000000000000018,Divert,-0.20608931216851967
PSU,029,Human_Single,Sample-Exam-2,4,23,20436.0,1,0.9,0.11838515321658394,4,1,8923.0,35.0,65.0,0,22,Passive,0.5,0.8,7535.0,0.96,0.7865919203815005,2418.0,Divert,-0.040000000000000036,Divert,-0.040000000000000036,Divert,-0.2134080796184995
PSU,029,Human_Single,Sample-Exam-2,4,24,12808.0,1,0.4,0.11931036298557418,3,0,2434.0,35.0,65.0,0,23,Passive,0.4,0.7,7113.0,0.85,0.6911117931085949,2262.0,Divert,-0.15000000000000002,Divert,-0.15000000000000002,Divert,-0.30888820689140506
PSU,029,Human_Single,Sample-Exam-2,4,25,17878.0,1,0.4,0.17827541926157486,3,0,5039.0,40.0,60.0,0,24,Passive,0.4,0.7,9048.0,0.68,0.6948381120361266,2870.0,Divert,-0.31999999999999995,Divert,-0.31999999999999995,Divert,-0.30516188796387345
PSU,029,Human_Single,Sample-Exam-2,4,26,43617.0,1,0.7,0.14674770373450285,2,0,4212.0,43.0,57.0,0,25,Passive,0.4,0.7,26426.0,0.45,0.6899112937456415,11263.0,Do_Not_Divert,-0.6358541332778949,Divert,-0.55,Divert,-0.31008870625435847
PSU,029,Human_Single,Sample-Exam-2,4,27,18907.0,1,0.9,0.29071651885557737,2,0,6147.0,45.0,55.0,0,26,Passive,0.2,0.5,9282.0,0.3,0.48058517797043454,2605.0,Do_Not_Divert,-0.2511401773733071,Do_Not_Divert,-0.2511401773733071,Do_Not_Divert,-0.4023141561282577
PSU,029,Human_Single,Sample-Exam-2,4,28,23759.0,1,1.0,0.5386277139695655,4,0,7629.0,55.0,45.0,0,27,Passive,0.3,0.6,12776.0,0.35,0.5712394620977558,2247.0,Do_Not_Divert,0.10815759911478352,Do_Not_Divert,0.10815759911478352,Do_Not_Divert,0.17652539640032472
PSU,029,Human_Single,Sample-Exam-2,4,29,29999.0,1,1.0,0.19462719744389978,3,0,5741.0,65.0,35.0,0,28,Passive,0.4,0.7,14960.0,0.2,0.653206932315172,8128.0,Do_Not_Divert,-0.3664473630673203,Do_Not_Divert,-0.3664473630673203,Divert,-0.346793067684828
PSU,029,Human_Single,Sample-Exam-2,4,30,15803.0,1,1.0,0.09071799827850224,5,0,5585.0,70.0,30.0,0,29,Passive,0.5,0.8,6240.0,0.7,0.719447622776032,2200.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.280552377223968
PSU,030,Human_Single,Sample-Exam-2,4,1,27737.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,16130.0,0.4,0.55,10109.0,Divert,-0.6,Divert,-0.6,Divert,-0.44999999999999996
PSU,030,Human_Single,Sample-Exam-2,4,2,35880.0,1,1.0,0.1565460732454368,4,1,16645.0,40.0,60.0,0,1,Aggressive,0.5,0.8,12355.0,0.8,0.6000000000000001,4462.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3999999999999999
PSU,030,Human_Single,Sample-Exam-2,4,3,21590.0,1,0.4,0.3948022410103358,4,0,6957.0,30.0,70.0,0,2,Aggressive,0.3,0.6,10062.0,0.6,0.4293103448275862,2606.0,Do_Not_Divert,-0.5049492431503882,Divert,-0.4,Do_Not_Divert,-0.3612998894955364
PSU,030,Human_Single,Sample-Exam-2,4,4,32838.0,1,0.4,0.2714142844945405,5,0,12839.0,20.0,80.0,0,3,Aggressive,0.3,0.6,15990.0,0.6,0.4814814814814815,2792.0,Divert,-0.4,Divert,-0.4,Divert,-0.5185185185185185
PSU,030,Human_Single,Sample-Exam-2,4,5,21138.0,1,0.7,0.3756224215885887,4,1,6303.0,20.0,80.0,0,4,Aggressive,0.3,0.6,8190.0,0.6,0.44009347069659555,5350.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.43790208127932756
PSU,030,Human_Single,Sample-Exam-2,4,6,13838.0,1,0.4,0.09262548691804384,5,0,3495.0,20.0,80.0,0,5,Aggressive,0.5,0.8,6786.0,0.8,0.6904745949033,2059.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3095254050967
PSU,030,Human_Single,Sample-Exam-2,4,7,11622.0,1,0.4,0.053420198799137286,5,0,2839.0,20.0,80.0,0,6,Aggressive,0.5,0.8,5319.0,0.8,0.7180939774852809,1810.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2819060225147191
PSU,030,Human_Single,Sample-Exam-2,4,8,14320.0,1,0.7,0.08277273307458533,4,1,3182.0,20.0,80.0,0,7,Aggressive,0.5,0.8,5398.0,0.8,0.661901550910317,4804.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.338098449089683
PSU,030,Human_Single,Sample-Exam-2,4,9,14321.0,1,0.4,0.2464048563937722,3,1,6303.0,20.0,80.0,0,8,Aggressive,0.4,0.7,3572.0,0.7,0.5929240625396189,3136.0,Do_Not_Divert,-1.0650996031461568,Divert,-0.30000000000000004,Divert,-0.40707593746038107
PSU,030,Human_Single,Sample-Exam-2,4,10,11014.0,1,0.4,0.3771191310070535,3,1,2855.0,20.0,80.0,0,9,Aggressive,0.2,0.5,3479.0,0.5,0.427919278284345,1903.0,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.31549855664648885
PSU,030,Human_Single,Sample-Exam-2,4,11,10764.0,1,0.4,0.07766796912647744,3,0,1997.0,20.0,80.0,0,10,Aggressive,0.4,0.7,4617.0,0.7,0.663062165700902,2793.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33693783429909796
PSU,030,Human_Single,Sample-Exam-2,4,12,11279.0,1,0.4,0.03954677830989195,4,0,3245.0,20.0,80.0,0,11,Aggressive,0.5,0.8,4087.0,0.8,0.7776858516535085,2964.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.22231414834649155
PSU,030,Human_Single,Sample-Exam-2,4,13,64755.0,1,0.4,0.34393801160644377,3,0,51246.0,20.0,80.0,12,12,Aggressive,0.2,0.5,6443.0,0.5,0.4851794027993705,5881.0,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4543083739708074
PSU,030,Human_Single,Sample-Exam-2,4,14,9204.0,1,0.7,0.3186642027383195,5,0,2013.0,20.0,80.0,0,13,Aggressive,0.3,0.6,3806.0,0.6,0.5775705852636723,2262.0,Do_Not_Divert,-1.0880147835700829,Divert,-0.4,Divert,-0.42242941473632767
PSU,030,Human_Single,Sample-Exam-2,4,15,14555.0,1,0.9,0.17109522686121537,3,0,1638.0,20.0,80.0,0,14,Aggressive,0.4,0.7,4712.0,0.7,0.6628310162319578,6349.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,030,Human_Single,Sample-Exam-2,4,16,14664.0,1,0.4,0.27206971664978385,4,0,5866.0,20.0,80.0,0,15,Aggressive,0.3,0.6,3463.0,0.6,0.5774982812287396,4274.0,Divert,-0.4,Divert,-0.4,Divert,-0.4225017187712604
PSU,030,Human_Single,Sample-Exam-2,4,17,11903.0,1,0.7,0.10640265289148432,4,0,2964.0,20.0,80.0,0,16,Aggressive,0.5,0.8,4041.0,0.8,0.7627746827568872,3400.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2372253172431128
PSU,030,Human_Single,Sample-Exam-2,4,18,12090.0,1,0.4,0.5744615624367897,5,1,1560.0,20.0,80.0,0,17,Aggressive,0.3,0.6,4774.0,0.6,0.5746187790904876,2574.0,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4278701209659821
PSU,030,Human_Single,Sample-Exam-2,4,19,11981.0,1,0.4,0.4925210262708236,4,0,2168.0,20.0,80.0,0,18,Aggressive,0.3,0.6,4244.0,0.6,0.5866382511488566,2589.0,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.035099616550978215
PSU,030,Human_Single,Sample-Exam-2,4,20,21934.0,1,0.4,0.4836910745949127,5,1,11404.0,20.0,80.0,0,19,Aggressive,0.3,0.6,4898.0,0.6,0.5931042318972745,2558.0,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09672892675454264
PSU,030,Human_Single,Sample-Exam-2,4,21,13977.0,1,0.4,0.542624242749763,4,0,2636.0,20.0,80.0,0,20,Passive,0.3,0.6,7348.0,0.6,0.5964784834237562,2932.0,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20339554937971713
PSU,030,Human_Single,Sample-Exam-2,4,22,9969.0,1,0.7,0.09344175660336107,5,1,1935.0,20.0,80.0,0,21,Passive,0.5,0.8,4305.0,0.8,0.7939106878314803,2574.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.20608931216851967
PSU,030,Human_Single,Sample-Exam-2,4,23,24507.0,1,0.9,0.11838515321658394,4,1,15927.0,80.0,20.0,0,22,Passive,0.5,0.8,5273.0,0.5,0.7865919203815005,1872.0,Divert,-0.5,Divert,-0.5,Divert,-0.2134080796184995
PSU,030,Human_Single,Sample-Exam-2,4,24,10920.0,1,0.4,0.11931036298557418,3,0,2278.0,80.0,20.0,0,23,Passive,0.4,0.7,5351.0,0.4,0.6911117931085949,2418.0,Divert,-0.6,Divert,-0.6,Divert,-0.30888820689140506
PSU,030,Human_Single,Sample-Exam-2,4,25,12839.0,1,0.4,0.17827541926157486,3,0,2044.0,80.0,20.0,0,24,Passive,0.4,0.7,4071.0,0.4,0.6948381120361266,4977.0,Divert,-0.6,Divert,-0.6,Divert,-0.30516188796387345
PSU,030,Human_Single,Sample-Exam-2,4,26,11856.0,1,0.7,0.14674770373450285,2,0,3822.0,80.0,20.0,0,25,Passive,0.4,0.7,4368.0,0.7,0.6899112937456415,2636.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.31008870625435847
PSU,030,Human_Single,Sample-Exam-2,4,27,9906.0,1,0.9,0.29071651885557737,2,0,2090.0,80.0,20.0,0,26,Passive,0.2,0.5,4665.0,0.5,0.48058517797043454,2168.0,Do_Not_Divert,-0.41856696228884527,Do_Not_Divert,-0.41856696228884527,Do_Not_Divert,-0.4023141561282577
PSU,030,Human_Single,Sample-Exam-2,4,28,8018.0,1,1.0,0.5386277139695655,4,0,1342.0,80.0,20.0,0,27,Passive,0.3,0.6,3790.0,0.3,0.5712394620977558,1872.0,Do_Not_Divert,0.09270651352695732,Do_Not_Divert,0.09270651352695732,Do_Not_Divert,0.17652539640032472
PSU,030,Human_Single,Sample-Exam-2,4,29,8409.0,1,1.0,0.19462719744389978,3,0,1795.0,80.0,20.0,0,28,Passive,0.4,0.7,3666.0,0.4,0.653206932315172,2012.0,Do_Not_Divert,-0.7328947261346406,Divert,-0.6,Divert,-0.346793067684828
PSU,030,Human_Single,Sample-Exam-2,4,30,10249.0,1,1.0,0.09071799827850224,5,0,1232.0,80.0,20.0,0,29,Passive,0.5,0.8,4665.0,0.5,0.719447622776032,2777.0,Divert,-0.5,Divert,-0.5,Divert,-0.280552377223968
PSU,031,Human_Single,Sample-Exam-2,4,1,27736.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,13322.0,0.7,0.55,11482.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.44999999999999996
PSU,031,Human_Single,Sample-Exam-2,4,2,53867.0,1,1.0,0.1565460732454368,4,1,18487.0,80.0,20.0,0,1,Aggressive,0.5,0.8,24070.0,0.5,0.6000000000000001,8986.0,Divert,-0.5,Divert,-0.5,Divert,-0.3999999999999999
PSU,031,Human_Single,Sample-Exam-2,4,3,38688.0,1,0.4,0.3948022410103358,4,0,18252.0,70.0,30.0,0,2,Aggressive,0.3,0.6,14337.0,0.3,0.4293103448275862,3978.0,Divert,-0.7,Do_Not_Divert,-0.2524746215751941,Do_Not_Divert,-0.3612998894955364
PSU,031,Human_Single,Sample-Exam-2,4,4,31965.0,1,0.4,0.2714142844945405,5,0,5960.0,60.0,40.0,0,3,Aggressive,0.3,0.6,19281.0,0.3,0.4814814814814815,4852.0,Divert,-0.7,Do_Not_Divert,-0.6857571465163784,Divert,-0.5185185185185185
PSU,031,Human_Single,Sample-Exam-2,4,5,24461.0,1,0.7,0.3756224215885887,4,1,5351.0,80.0,20.0,0,4,Aggressive,0.3,0.6,11341.0,0.3,0.44009347069659555,3853.0,Do_Not_Divert,-0.29850618818738706,Do_Not_Divert,-0.29850618818738706,Do_Not_Divert,-0.43790208127932756
PSU,031,Human_Single,Sample-Exam-2,4,6,21278.0,1,0.4,0.09262548691804384,5,0,7519.0,80.0,20.0,0,5,Aggressive,0.5,0.8,10078.0,0.6,0.6904745949033,2745.0,Divert,-0.4,Divert,-0.4,Divert,-0.3095254050967
PSU,031,Human_Single,Sample-Exam-2,4,7,19765.0,1,0.4,0.053420198799137286,5,0,3339.0,80.0,20.0,0,6,Aggressive,0.5,0.8,8954.0,0.7,0.7180939774852809,5148.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.2819060225147191
PSU,031,Human_Single,Sample-Exam-2,4,8,16864.0,1,0.7,0.08277273307458533,4,1,5320.0,100.0,0.0,0,7,Aggressive,0.5,0.8,8034.0,0.5,0.661901550910317,2122.0,Divert,-0.5,Divert,-0.5,Divert,-0.338098449089683
PSU,031,Human_Single,Sample-Exam-2,4,9,22667.0,1,0.4,0.2464048563937722,3,1,9391.0,80.0,20.0,0,8,Aggressive,0.4,0.7,5429.0,0.4,0.5929240625396189,4976.0,Do_Not_Divert,-0.6086283446549468,Divert,-0.6,Divert,-0.40707593746038107
PSU,031,Human_Single,Sample-Exam-2,4,10,16552.0,1,0.4,0.3771191310070535,3,1,3541.0,80.0,20.0,0,9,Aggressive,0.2,0.5,7176.0,0.2,0.427919278284345,3931.0,Do_Not_Divert,-0.1474570427915358,Do_Not_Divert,-0.1474570427915358,Do_Not_Divert,-0.31549855664648885
PSU,031,Human_Single,Sample-Exam-2,4,11,19858.0,1,0.4,0.07766796912647744,3,0,4976.0,30.0,70.0,0,10,Aggressive,0.4,0.7,10686.0,0.7,0.663062165700902,2574.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33693783429909796
PSU,031,Human_Single,Sample-Exam-2,4,12,17394.0,1,0.4,0.03954677830989195,4,0,3011.0,30.0,70.0,0,11,Aggressive,0.5,0.8,7972.0,0.8,0.7776858516535085,5522.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.22231414834649155
PSU,031,Human_Single,Sample-Exam-2,4,13,15008.0,1,0.4,0.34393801160644377,3,0,2996.0,30.0,70.0,0,12,Aggressive,0.2,0.5,7207.0,0.5,0.4851794027993705,3447.0,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4543083739708074
PSU,031,Human_Single,Sample-Exam-2,4,14,27783.0,1,0.7,0.3186642027383195,5,0,5241.0,50.0,50.0,0,13,Aggressive,0.3,0.6,6693.0,0.6,0.5775705852636723,13696.0,Divert,-0.4,Divert,-0.4,Divert,-0.42242941473632767
