1,1,0.27887549363357966,0.18768507454824307,3.093646573023732E-4,0.5331300671608749
1,2,0.2,0.2,0.2,0.4
2,1,0.00686889670203587,0.05500111714953577,0.1884821856970012,0.7496478004514272
2,2,0.2,0.2,0.2,0.4
3,1,0.11692029560390602,0.18711856783049646,0.312402514996368,0.3835586215692295
3,2,0.2,0.2,0.2,0.4
4,1,0.0967883023231295,0.3301926074743429,0.198487503445504,0.37453158675702347
4,2,0.2,0.2,0.2,0.4
5,1,0.0057023471840211394,0.00703908279407791,0.056287803453615615,0.9309707665682854
5,2,0.2,0.2,0.2,0.4
6,1,0.057284906433852,0.2694781136215815,0.295919416587019,0.3773175633575475
6,2,0.2,0.2,0.2,0.4
7,1,5.851802384673285E-4,0.27432529787979404,0.016437488671325676,0.7086520332104129
7,2,0.2,0.2,0.2,0.4
8,1,0.09899599774711726,0.21055131971314933,0.08696271142964834,0.6034899711100852
8,2,0.2,0.2,0.2,0.4
9,1,0.19288187510457008,0.36873489917951296,0.02088597655298334,0.4174972491629336
9,2,0.2,0.2,0.2,0.4
10,1,0.12273872906276782,0.3840635148618992,0.1734098628996544,0.31978789317567863
10,2,0.2,0.2,0.2,0.4
