10,2,1,3,0.4,0,0.6,0
10,3,1,4,0.4,0.05,0,0.55
10,4,0,1,0.7,0,0.3,0
10,5,0,4,0.35,0,0,0.65
11,1,6,1,0.25,0.25,0.25,0.25
11,2,2,3,0.28,0,0.72,0
11,3,5,4,0.4,0.16,0,0.44
11,4,5,1,0.67,0,0.33,0
11,5,1,4,0,0,0,1
12,1,4,1,0.2,0.29,0.11,0.4
12,2,3,3,0.08,0.28,0.29,0.35
12,3,4,4,0.19,0.33,0.24,0.24
12,4,3,1,0.34,0.23,0.33,0.1
12,5,2,4,0.38,0.11,0.11,0.4
13,1,6,1,0.05,0.45,0.05,0.45
13,2,1,3,0.45,0.05,0.45,0.05
13,3,1,4,0.4,0.3,0,0.3
13,4,3,1,0.35,0.25,0.35,0.05
13,5,1,4,0.35,0.15,0.05,0.45
14,1,6,1,0.05,0.55,0.05,0.35
14,2,4,3,0.7,0.03,0.25,0.02
14,3,4,4,0.4,0.2,0,0.4
14,4,3,1,0.4,0.15,0.4,0.05
14,5,1,4,0.34,0,0,0.66
15,1,6,1,0,0.6,0,0.4
15,2,1,3,0.4,0,0.6,0
15,3,0,4,0.35,0.2,0,0.45
15,4,1,1,0.4,0,0.6,0
15,5,0,4,0.25,0,0,0.75
16,1,6,1,0,0.7,0,0.3
16,2,0,3,0.3,0,0.7,0
16,3,2,4,0.45,0.1,0,0.45
16,4,3,1,0.4,0.2,0.4,0
16,5,1,4,0.45,0,0,0.55
17,1,5,1,0.15,0.35,0.15,0.35
17,2,2,3,0.37,0.15,0.36,0.12
17,3,1,4,0.31,0.24,0.08,0.37
17,4,3,1,0.3,0.18,0.41,0.11
17,5,2,4,0.36,0.19,0.06,0.39
18,1,4,1,0.04,0.25,0.01,0.7
18,2,2,3,0.3,0,0.7,0
18,3,4,4,0.55,0.2,0,0.25
18,4,2,1,0.5,0.03,0.45,0.02
18,5,1,4,0.28,0.02,0,0.7
19,1,6,1,0,0.25,0,0.75
19,2,2,3,0.2,0,0.8,0
19,3,2,4,0.35,0.05,0,0.6
19,4,2,1,0.4,0,0.6,0
19,5,1,4,0.1,0,0,0.9
20,1,5,1,0.1,0.4,0.01,0.49
20,2,1,3,0.35,0,0.6,0.05
20,3,1,4,0.35,0.3,0,0.35
20,4,3,1,0.4,0.13,0.45,0.02
20,5,0,4,0.4,0.05,0,0.55
21,1,6,1,0,0.5,0,0.5
21,2,1,3,0.6,0,0.4,0
21,3,1,4,0.34,0.33,0,0.33
21,4,1,1,0.5,0,0.5,0
21,5,0,4,0.5,0,0,0.5
22,1,5,1,0,0.6,0,0.4
22,2,3,3,0.48,0.03,0.48,0.01
22,3,1,4,0.33,0.33,0,0.34
22,4,3,1,0.4,0.08,0.32,0.2
22,5,3,4,0.45,0,0,0.55
23,1,5,1,0.05,0.6,0.05,0.3
23,2,0,3,0.35,0.02,0.61,0.02
23,3,0,4,0.24,0.25,0.01,0.5
23,4,0,1,0.51,0.15,0.33,0.01
23,5,0,4,0.07,0.02,0.01,0.9
24,1,4,1,0.19,0.27,0.18,0.36
24,2,4,3,0.33,0.05,0.28,0.34
24,3,1,4,0.29,0.29,0,0.42
24,4,3,1,0.36,0,0.64,0
24,5,3,4,0.44,0,0,0.56
25,1,4,1,0.15,0.25,0,0.6
25,2,3,3,0.35,0.1,0.55,0
25,3,2,4,0.47,0.18,0,0.35
25,4,2,1,0.35,0.15,0.45,0.05
25,5,2,4,0.5,0.1,0.05,0.35
26,1,4,1,0.17,0.29,0.16,0.38
26,2,0,3,0.34,0.21,0.37,0.08
26,3,0,4,0.29,0.25,0.11,0.35
26,4,0,1,0.37,0.21,0.27,0.15
26,5,0,4,0.31,0.16,0.09,0.44
27,1,4,1,0.1,0.35,0.05,0.5
27,2,1,3,0.4,0.1,0.4,0.1
27,3,2,4,0.35,0.25,0.05,0.35
27,4,1,1,0.35,0.3,0.3,0.05
27,5,1,4,0.05,0.15,0.35,0.45
28,1,6,1,0.07,0.21,0,0.72
28,2,2,3,0.43,0,0.45,0.12
28,3,2,4,0.36,0.19,0,0.45
28,4,3,1,0.47,0,0.48,0.05
28,5,1,4,0.25,0,0,0.75
29,1,5,1,0.05,0.5,0.02,0.43
29,2,1,3,0.45,0.03,0.49,0.03
29,3,0,4,0.45,0.2,0,0.35
29,4,0,1,0.55,0.02,0.4,0.03
29,5,0,4,0.34,0,0,0.66
30,1,6,1,0.01,0.25,0.01,0.73
30,2,2,3,0.27,0,0.73,0
30,3,3,4,0.38,0.25,0,0.37
30,4,4,1,0.35,0.22,0.4,0.03
30,5,2,4,0.42,0.03,0,0.55
31,1,6,1,0.2,0.35,0.1,0.35
31,2,1,3,0.35,0.15,0.4,0.1
31,3,1,4,0.2,0.35,0.05,0.4
31,4,1,1,0.4,0.25,0.25,0.1
31,5,1,4,0.35,0.15,0.1,0.4
32,1,5,1,0.04,0.35,0.01,0.6
32,2,3,3,0.4,0.03,0.55,0.02
32,3,2,4,0.4,0.14,0.01,0.45
32,4,2,1,0.49,0.2,0.3,0.01
32,5,2,4,0.29,0.1,0.01,0.6
33,1,6,1,0.05,0.55,0.05,0.35
33,2,1,3,0.3,0.05,0.6,0.05
33,3,3,4,0.3,0.3,0.05,0.35
33,4,3,1,0.4,0.16,0.4,0.04
33,5,0,4,0.35,0.1,0.05,0.5
34,1,6,1,0,0.8,0,0.2
34,2,2,3,0.45,0,0.5,0.05
34,3,2,4,0.6,0.15,0,0.25
34,4,2,1,0.6,0,0.4,0
34,5,1,4,0.4,0,0,0.6
35,1,5,1,0,0.4,0,0.6
35,2,3,3,0.4,0.1,0.4,0.1
35,3,3,4,0.5,0.19,0.02,0.29
35,4,4,1,0.42,0.05,0.48,0.05
35,5,3,4,0.43,0.02,0.02,0.53
36,1,5,1,0.14,0.33,0.14,0.39
36,2,1,3,0.26,0.13,0.46,0.15
36,3,3,4,0.32,0.23,0.1,0.35
36,4,1,1,0.41,0.15,0.3,0.14
36,5,1,4,0.28,0.14,0.05,0.53
37,1,5,1,0.05,0.25,0,0.7
37,2,2,3,0.39,0,0.61,0
37,3,2,4,0.55,0.05,0,0.4
37,4,0,1,0.84,0,0.16,0
37,5,0,4,0.3,0,0,0.7
38,1,4,1,0.02,0.58,0.02,0.38
38,2,1,3,0.39,0.11,0.41,0.09
38,3,1,4,0.18,0.34,0.1,0.38
38,4,1,1,0.36,0.17,0.45,0.02
38,5,1,4,0.36,0.07,0.03,0.54
39,1,5,1,0,0.4,0,0.6
39,2,1,3,0.41,0.06,0.42,0.11
39,3,4,4,0.43,0.2,0,0.37
39,4,0,1,0.45,0,0.52,0.03
39,5,0,4,0.4,0,0,0.6
40,1,5,1,0,0.5,0,0.5
40,2,0,3,0.44,0.04,0.49,0.03
40,3,0,4,0.4,0.17,0,0.43
40,4,0,1,0.5,0,0.5,0
40,5,0,4,0.37,0,0,0.63
41,1,5,1,0.05,0.37,0.02,0.56
41,2,2,3,0.45,0.05,0.45,0.05
41,3,4,4,0.33,0.33,0.01,0.33
41,4,4,1,0.4,0.1,0.4,0.1
41,5,1,4,0.4,0.13,0.02,0.45
42,1,6,1,0,0.5,0,0.5
42,2,4,3,0.5,0,0.5,0
42,3,1,4,0.34,0.33,0,0.33
42,4,1,1,0.38,0.2,0.38,0.04
42,5,1,4,0.45,0.1,0,0.45
43,1,6,1,0.06,0.63,0.05,0.26
43,2,2,3,0.51,0.05,0.34,0.1
43,3,4,4,0.4,0.15,0.01,0.44
43,4,4,1,0.45,0.1,0.35,0.1
43,5,4,4,0.43,0.01,0.01,0.55
44,1,6,1,0.01,0.43,0.01,0.55
44,2,1,3,0.42,0.06,0.45,0.07
44,3,1,4,0.38,0.21,0.11,0.3
44,4,1,1,0.48,0.01,0.43,0.08
44,5,1,4,0.47,0.01,0.01,0.51
45,1,3,1,0.2,0.25,0.2,0.35
45,2,0,3,0.45,0.05,0.45,0.05
45,3,2,4,0.35,0.25,0.05,0.35
45,4,4,1,0.4,0.15,0.4,0.05
45,5,1,4,0.24,0.05,0.01,0.7
46,1,6,1,0,0.79,0,0.21
46,2,2,3,0.4,0,0.6,0
46,3,3,4,0.64,0,0,0.36
46,4,3,1,0.24,0,0.76,0
46,5,4,4,0.52,0.13,0.13,0.22
47,1,4,1,0.1,0.33,0.04,0.53
47,2,3,3,0.4,0.1,0.4,0.1
47,3,3,4,0.33,0.17,0.04,0.46
47,4,4,1,0.38,0.15,0.42,0.05
47,5,3,4,0.3,0.15,0.01,0.54
48,1,6,1,0.05,0.5,0.05,0.4
48,2,1,3,0.47,0.1,0.38,0.05
48,3,4,4,0.4,0.25,0.05,0.3
48,4,0,1,0.54,0.05,0.33,0.08
48,5,1,4,0.33,0.05,0.03,0.59
49,1,5,1,0,0.6,0,0.4
49,2,0,3,0.2,0,0.8,0
49,3,1,4,0.2,0.15,0,0.65
49,4,1,1,0.6,0,0.4,0
49,5,0,4,0.2,0,0,0.8
50,1,6,1,0.05,0.5,0.05,0.4
50,2,1,3,0.45,0.08,0.47,0
50,3,4,4,0.35,0.31,0,0.34
50,4,3,1,0.52,0.05,0.43,0
50,5,0,4,0.4,0,0,0.6
51,1,4,1,0.07,0.4,0.03,0.5
51,2,2,3,0.42,0.04,0.5,0.04
51,3,2,4,0.32,0.32,0.04,0.32
51,4,0,1,0.49,0.1,0.39,0.02
51,5,0,4,0.37,0.08,0.03,0.52
52,1,6,1,0,0.2,0,0.8
52,2,1,3,0.2,0,0.8,0
52,3,1,4,0.35,0.05,0,0.6
52,4,1,1,0.75,0,0.25,0
52,5,1,4,0.25,0,0,0.75
53,1,6,1,0,0.5,0,0.5
53,2,1,3,0.43,0.07,0.43,0.07
53,3,1,4,0.27,0.34,0.06,0.33
53,4,2,1,0.31,0.31,0.3,0.08
53,5,1,4,0.4,0.07,0.05,0.48
54,1,4,1,0.31,0.17,0.38,0.14
54,2,3,3,0.26,0.18,0.31,0.25
54,3,3,4,0.28,0.18,0.29,0.25
54,4,4,1,0.22,0.2,0.3,0.28
54,5,3,4,0.31,0.18,0.25,0.26
55,1,6,1,0,0.5,0,0.5
55,2,5,3,0.5,0,0.5,0
55,3,5,4,0.34,0.17,0.16,0.33
55,4,5,1,0.34,0.17,0.33,0.16
55,5,2,4,0.5,0,0,0.5
56,1,6,1,0.08,0.57,0.03,0.32
56,2,1,3,0.36,0.07,0.37,0.2
56,3,2,4,0.27,0.31,0.03,0.39
56,4,2,1,0.33,0.12,0.44,0.11
56,5,1,4,0.34,0.06,0.02,0.58
57,1,6,1,0.01,0.18,0.01,0.8
57,2,1,3,0.45,0.01,0.45,0.09
57,3,1,4,0.45,0.1,0,0.45
57,4,1,1,0.45,0,0.45,0.1
57,5,1,4,0.4,0,0,0.6
58,1,6,1,0,0.5,0,0.5
58,2,1,3,0.5,0,0.5,0
58,3,4,4,0.5,0,0,0.5
58,4,5,1,0.5,0,0.5,0
58,5,1,4,0.5,0,0,0.5
59,1,4,1,0.2,0.3,0.15,0.35
59,2,2,3,0.3,0.2,0.35,0.15
59,3,2,4,0.25,0.3,0.1,0.35
59,4,2,1,0.35,0.25,0.3,0.1
59,5,1,4,0.3,0.2,0.05,0.45
60,1,6,1,0,0.5,0,0.5
60,2,3,3,0.5,0,0.5,0
60,3,4,4,0.9,0,0,0.1
60,4,1,1,0.69,0,0.31,0
60,5,1,4,0.18,0,0,0.82
61,1,5,1,0.01,0.28,0.01,0.7
61,2,1,3,0.42,0.04,0.53,0.01
61,3,1,4,0.28,0.31,0.01,0.4
61,4,1,1,0.55,0.08,0.35,0.02
61,5,1,4,0.35,0.04,0.01,0.6
62,1,5,1,0.25,0.25,0.25,0.25
62,2,1,3,0.3,0.07,0.6,0.03
62,3,5,4,0.2,0.35,0.1,0.35
62,4,2,1,0.4,0.2,0.35,0.05
62,5,0,4,0.25,0.2,0,0.55
63,1,6,1,0.1,0.4,0.1,0.4
63,2,1,3,0.3,0.1,0.5,0.1
63,3,4,4,0.33,0.33,0.01,0.33
63,4,1,1,0.7,0.1,0.15,0.05
63,5,1,4,0.35,0.05,0,0.6
64,1,5,1,0.1,0.35,0.05,0.5
64,2,1,3,0.42,0.02,0.54,0.02
64,3,1,4,0.43,0.19,0.01,0.37
64,4,0,1,0.56,0.03,0.36,0.05
64,5,0,4,0.35,0.03,0.01,0.61
65,1,4,1,0.2,0.3,0.1,0.4
65,2,2,3,0.35,0.1,0.45,0.1
65,3,3,4,0.43,0.18,0.11,0.28
65,4,2,1,0.43,0.2,0.32,0.05
65,5,1,4,0.37,0.2,0.01,0.42
66,1,6,1,0,0.64,0,0.36
66,2,1,3,0.47,0,0.53,0
66,3,1,4,0.56,0.11,0,0.33
66,4,1,1,0.42,0.16,0.42,0
66,5,0,4,0.43,0.02,0,0.55
67,1,5,1,0,0.45,0,0.55
67,2,2,3,0.4,0,0.6,0
67,3,1,4,0.15,0.15,0,0.7
67,4,4,1,0.4,0.05,0.55,0
67,5,0,4,0.25,0,0,0.75
68,1,6,1,0.07,0.4,0,0.53
68,2,0,3,0.35,0.04,0.53,0.08
68,3,5,4,0.36,0.22,0,0.42
68,4,1,1,0.36,0.04,0.56,0.04
68,5,2,4,0.38,0,0,0.62
69,1,4,1,0.05,0.3,0,0.65
69,2,2,3,0.33,0,0.67,0
69,3,3,4,0.45,0.1,0,0.45
69,4,1,1,0.47,0,0.48,0.05
69,5,1,4,0.33,0,0,0.67
70,1,6,1,0,0.5,0,0.5
70,2,0,3,0.44,0.24,0.16,0.16
70,3,0,4,0.2,0.1,0,0.7
70,4,1,1,0.37,0.23,0.2,0.2
70,5,0,4,0.55,0,0,0.45
71,1,4,1,0.25,0.25,0.21,0.29
71,2,4,3,0.3,0.19,0.21,0.3
71,3,3,4,0.29,0.26,0.15,0.3
71,4,2,1,0.35,0.25,0.32,0.08
71,5,1,4,0.3,0.25,0.16,0.29
72,1,6,1,0,0.3,0,0.7
72,2,1,3,0.35,0,0.65,0
72,3,1,4,0.5,0.1,0,0.4
72,4,1,1,0.5,0,0.5,0
72,5,0,4,0.38,0,0,0.62
73,1,4,1,0.05,0.47,0.03,0.45
73,2,1,3,0.3,0.12,0.52,0.06
73,3,1,4,0.3,0.16,0.08,0.46
73,4,1,1,0.43,0.1,0.43,0.04
73,5,2,4,0.49,0.02,0,0.49
74,1,5,1,0,0.55,0,0.45
74,2,1,3,0.4,0,0.6,0
74,3,1,4,0.3,0.1,0,0.6
74,4,3,1,0.4,0,0.6,0
74,5,1,4,0.3,0,0,0.7
75,1,6,1,0.05,0.41,0,0.54
75,2,1,3,0.25,0,0.75,0
75,3,1,4,0.4,0.2,0,0.4
75,4,1,1,0.15,0.05,0.8,0
75,5,0,4,0.2,0,0,0.8
76,1,6,1,0,0.75,0.01,0.24
76,2,0,3,0.21,0,0.79,0
76,3,0,4,0.36,0.32,0,0.32
76,4,0,1,0.8,0,0.2,0
76,5,0,4,0.1,0,0,0.9
77,1,5,1,0.1,0.49,0.01,0.4
77,2,1,3,0.34,0.01,0.6,0.05
77,3,1,4,0.3,0.19,0.01,0.5
77,4,1,1,0.45,0.1,0.4,0.05
77,5,0,4,0.34,0.05,0.01,0.6
78,1,6,1,0,0.26,0,0.74
78,2,3,3,0.75,0,0.25,0
78,3,1,4,0.15,0.05,0,0.8
78,4,1,1,0.8,0.05,0.15,0
78,5,1,4,0.2,0,0,0.8
79,1,6,1,0,0.7,0,0.3
79,2,1,3,0.4,0,0.6,0
79,3,4,4,0.6,0.1,0,0.3
79,4,5,1,0.3,0,0.7,0
79,5,0,4,0.3,0,0,0.7
80,1,6,1,0,0.28,0.02,0.7
80,2,5,3,0.3,0,0.7,0
80,3,5,4,0.8,0.15,0,0.05
80,4,3,1,0.3,0.07,0.6,0.03
80,5,4,4,0.15,0,0,0.85
81,1,3,1,0.14,0.38,0.1,0.38
81,2,4,3,0.1,0.4,0.4,0.1
81,3,3,4,0.34,0.33,0,0.33
81,4,4,1,0.33,0.33,0.34,0
81,5,2,4,0.37,0.2,0,0.43
82,1,5,1,0,0.5,0,0.5
82,2,1,3,0.4,0,0.6,0
82,3,1,4,0.2,0.4,0.2,0.2
82,4,1,1,0.45,0.1,0.45,0
82,5,0,4,0.4,0,0,0.6
83,1,5,1,0,0.4,0,0.6
83,2,1,3,0.25,0,0.75,0
83,3,2,4,0.4,0.05,0,0.55
83,4,2,1,0.5,0.05,0.45,0
83,5,1,4,0.35,0,0,0.65
84,1,5,1,0,0.25,0,0.75
84,2,1,3,0.35,0,0.65,0
84,3,1,4,0.3,0.05,0,0.65
84,4,1,1,0.8,0,0.2,0
84,5,0,4,0.3,0,0,0.7
85,1,4,1,0.1,0.58,0.04,0.28
85,2,1,3,0.33,0.25,0.39,0.03
85,3,2,4,0.12,0.48,0.03,0.37
85,4,3,1,0.42,0.22,0.28,0.08
85,5,1,4,0.33,0.08,0.01,0.58
86,1,5,1,0,0.5,0,0.5
86,2,4,3,0.25,0,0.75,0
86,3,5,4,0.3,0.1,0,0.6
86,4,4,1,0.34,0,0.66,0
86,5,2,4,0.2,0,0,0.8
87,1,4,1,0.1,0.29,0.04,0.57
87,2,2,3,0.33,0.18,0.48,0.01
87,3,2,4,0.42,0.12,0,0.46
87,4,1,1,0.54,0,0.43,0.03
87,5,0,4,0.21,0,0,0.79
88,1,6,1,0,0.7,0,0.3
88,2,2,3,0.25,0.1,0.6,0.05
88,3,1,4,0.2,0.3,0,0.5
88,4,1,1,0.5,0.2,0.3,0
88,5,0,4,0.2,0,0,0.8
89,1,6,1,0,0.15,0,0.85
89,2,3,3,0.5,0,0.45,0.05
89,3,2,4,0.3,0.35,0,0.35
89,4,2,1,0.6,0,0.4,0
89,5,0,4,0.3,0,0,0.7
90,1,4,1,0,0.5,0,0.5
90,2,1,3,0.27,0.06,0.62,0.05
90,3,1,4,0.39,0.23,0,0.38
90,4,1,1,0.35,0.2,0.35,0.1
90,5,1,4,0.4,0.1,0,0.5
91,1,5,1,0.12,0.33,0.11,0.44
91,2,2,3,0.25,0.05,0.55,0.15
91,3,2,4,0.45,0.05,0,0.5
91,4,1,1,0.3,0.1,0.6,0
91,5,1,4,0.25,0,0,0.75
92,1,5,1,0.47,0.41,0.06,0.06
92,2,2,3,0.41,0.07,0.4,0.12
92,3,1,4,0.33,0.31,0.05,0.31
92,4,2,1,0.36,0.18,0.36,0.1
92,5,1,4,0.29,0.19,0.08,0.44
93,1,6,1,0.05,0.4,0.05,0.5
93,2,0,3,0.45,0,0.55,0
93,3,5,4,0.4,0.35,0,0.25
93,4,4,1,0.45,0,0.5,0.05
93,5,4,4,0.5,0.05,0,0.45
94,1,4,1,0.05,0.35,0.05,0.55
94,2,2,3,0.25,0.1,0.55,0.1
94,3,4,4,0.45,0.12,0.08,0.35
94,4,3,1,0.35,0.1,0.4,0.15
94,5,4,4,0.45,0.14,0.05,0.36
95,1,6,1,0,0.5,0,0.5
95,2,0,3,0.3,0,0.7,0
95,3,1,4,0.45,0.3,0,0.25
95,4,2,1,0.4,0.1,0.4,0.1
95,5,0,4,0.4,0.2,0,0.4
96,1,6,1,0.1,0.4,0.1,0.4
96,2,3,3,0.4,0.1,0.4,0.1
96,3,1,4,0.3,0.2,0,0.5
96,4,3,1,0.3,0.3,0.4,0
96,5,1,4,0.25,0,0,0.75
97,1,6,1,0.05,0.5,0,0.45
97,2,4,3,0,0,0.5,0.5
97,3,4,4,0.4,0.2,0,0.4
97,4,0,1,0.5,0,0.5,0
97,5,0,4,0.52,0,0,0.48
98,1,5,1,0.1,0.4,0,0.5
98,2,1,3,0.25,0,0.7,0.05
98,3,5,4,0.65,0.1,0,0.25
98,4,3,1,0.5,0,0.5,0
98,5,1,4,0.25,0,0,0.75
99,1,3,1,0,0.6,0,0.4
99,2,1,3,0.53,0.02,0.43,0.02
99,3,1,4,0.3,0.29,0,0.41
99,4,1,1,0.44,0.11,0.42,0.03
99,5,1,4,0.4,0.08,0,0.52
100,1,6,1,0.04,0.03,0.35,0.58
100,2,0,3,0.25,0.11,0.51,0.13
100,3,3,4,0.19,0.31,0.18,0.32
100,4,3,1,0.36,0.22,0.36,0.06
100,5,1,4,0.51,0.18,0.03,0.28
101,1,6,1,0,0.55,0,0.45
101,2,0,3,0.3,0,0.6,0.1
101,3,1,4,0.55,0.1,0,0.35
101,4,0,1,0.5,0.05,0.25,0.2
101,5,1,4,0.4,0,0,0.6
102,1,5,1,0.15,0.2,0.05,0.6
102,2,5,3,0.5,0.05,0.1,0.35
102,3,6,4,0.18,0.4,0.07,0.35
102,4,0,1,0.5,0.05,0.25,0.2
102,5,1,4,0.15,0.16,0.19,0.5
103,1,5,1,0.09,0.4,0.04,0.47
103,2,2,3,0.4,0.03,0.5,0.07
103,3,1,4,0.34,0.32,0.01,0.33
103,4,1,1,0.4,0.14,0.39,0.07
103,5,1,4,0.46,0.03,0.01,0.5
