101,1,1,0.4,0.25,0.33,0.02
101,2,1,0.03,0.43,0.32,0.22
101,3,1,0.1,0.33,0.05,0.52
101,4,1,0.33,0.37,0.01,0.29
101,5,1,0.56,0.08,0.26,0.1
101,6,1,0.05,0.44,0.22,0.29
101,7,1,0.13,0.05,0.52,0.3
101,8,1,0.27,0.24,0.11,0.38
101,9,1,0.25,0.09,0.37,0.29
101,10,1,0.03,0.12,0.59,0.26
102,1,1,0.4,0.25,0.33,0.02
102,2,1,0.03,0.43,0.32,0.22
102,3,1,0.1,0.33,0.05,0.52
102,4,1,0.33,0.37,0.01,0.29
102,5,1,0.56,0.08,0.26,0.1
102,6,1,0.05,0.44,0.22,0.29
102,7,1,0.13,0.05,0.52,0.3
102,8,1,0.27,0.24,0.11,0.38
102,9,1,0.25,0.09,0.37,0.29
102,10,1,0.03,0.12,0.59,0.26
103,1,1,0.4,0.25,0.33,0.02
103,2,1,0.03,0.43,0.32,0.22
103,3,1,0.1,0.33,0.05,0.52
103,4,1,0.33,0.37,0.01,0.29
103,5,1,0.56,0.08,0.26,0.1
103,6,1,0.05,0.44,0.22,0.29
103,7,1,0.13,0.05,0.52,0.3
103,8,1,0.27,0.24,0.11,0.38
103,9,1,0.25,0.09,0.37,0.29
103,10,1,0.03,0.12,0.59,0.26
105,1,1,0.4,0.25,0.33,0.02
105,2,1,0.03,0.43,0.32,0.22
105,3,1,0.1,0.33,0.05,0.52
105,4,1,0.33,0.37,0.01,0.29
105,5,1,0.56,0.08,0.26,0.1
105,6,1,0.05,0.44,0.22,0.29
105,7,1,0.13,0.05,0.52,0.3
105,8,1,0.27,0.24,0.11,0.38
105,9,1,0.25,0.09,0.37,0.29
105,10,1,0.03,0.12,0.59,0.26
106,1,1,0.4,0.25,0.33,0.02
106,2,1,0.03,0.43,0.32,0.22
106,3,1,0.1,0.33,0.05,0.52
106,4,1,0.33,0.37,0.01,0.29
106,5,1,0.56,0.08,0.26,0.1
106,6,1,0.05,0.44,0.22,0.29
106,7,1,0.13,0.05,0.52,0.3
106,8,1,0.27,0.24,0.11,0.38
106,9,1,0.25,0.09,0.37,0.29
106,10,1,0.03,0.12,0.59,0.26
107,1,1,0.4,0.25,0.33,0.02
107,2,1,0.03,0.43,0.32,0.22
107,3,1,0.1,0.33,0.05,0.52
107,4,1,0.33,0.37,0.01,0.29
107,5,1,0.56,0.08,0.26,0.1
107,6,1,0.05,0.44,0.22,0.29
107,7,1,0.13,0.05,0.52,0.3
107,8,1,0.27,0.24,0.11,0.38
107,9,1,0.25,0.09,0.37,0.29
107,10,1,0.03,0.12,0.59,0.26
108,1,1,0.4,0.25,0.33,0.02
108,2,1,0.03,0.43,0.32,0.22
108,3,1,0.1,0.33,0.05,0.52
108,4,1,0.33,0.37,0.01,0.29
108,5,1,0.56,0.08,0.26,0.1
108,6,1,0.05,0.44,0.22,0.29
108,7,1,0.13,0.05,0.52,0.3
108,8,1,0.27,0.24,0.11,0.38
108,9,1,0.25,0.09,0.37,0.29
108,10,1,0.03,0.12,0.59,0.26
109,1,1,0.4,0.25,0.33,0.02
109,2,1,0.03,0.43,0.32,0.22
109,3,1,0.1,0.33,0.05,0.52
109,4,1,0.33,0.37,0.01,0.29
109,5,1,0.56,0.08,0.26,0.1
109,6,1,0.05,0.44,0.22,0.29
109,7,1,0.13,0.05,0.52,0.3
109,8,1,0.27,0.24,0.11,0.38
109,9,1,0.25,0.09,0.37,0.29
109,10,1,0.03,0.12,0.59,0.26
110,1,1,0.4,0.25,0.33,0.02
110,2,1,0.03,0.43,0.32,0.22
110,3,1,0.1,0.33,0.05,0.52
110,4,1,0.33,0.37,0.01,0.29
110,5,1,0.56,0.08,0.26,0.1
110,6,1,0.05,0.44,0.22,0.29
110,7,1,0.13,0.05,0.52,0.3
110,8,1,0.27,0.24,0.11,0.38
110,9,1,0.25,0.09,0.37,0.29
110,10,1,0.03,0.12,0.59,0.26
111,1,1,0.4,0.25,0.33,0.02
111,2,1,0.03,0.43,0.32,0.22
111,3,1,0.1,0.33,0.05,0.52
111,4,1,0.33,0.37,0.01,0.29
111,5,1,0.56,0.08,0.26,0.1
111,6,1,0.05,0.44,0.22,0.29
111,7,1,0.13,0.05,0.52,0.3
111,8,1,0.27,0.24,0.11,0.38
111,9,1,0.25,0.09,0.37,0.29
111,10,1,0.03,0.12,0.59,0.26
112,1,1,0.4,0.25,0.33,0.02
112,2,1,0.03,0.43,0.32,0.22
112,3,1,0.1,0.33,0.05,0.52
112,4,1,0.33,0.37,0.01,0.29
112,5,1,0.56,0.08,0.26,0.1
112,6,1,0.05,0.44,0.22,0.29
112,7,1,0.13,0.05,0.52,0.3
112,8,1,0.27,0.24,0.11,0.38
112,9,1,0.25,0.09,0.37,0.29
112,10,1,0.03,0.12,0.59,0.26
113,1,1,0.4,0.25,0.33,0.02
113,2,1,0.03,0.43,0.32,0.22
113,3,1,0.1,0.33,0.05,0.52
113,4,1,0.33,0.37,0.01,0.29
113,5,1,0.56,0.08,0.26,0.1
113,6,1,0.05,0.44,0.22,0.29
113,7,1,0.13,0.05,0.52,0.3
113,8,1,0.27,0.24,0.11,0.38
113,9,1,0.25,0.09,0.37,0.29
113,10,1,0.03,0.12,0.59,0.26
114,1,1,0.4,0.25,0.33,0.02
114,2,1,0.03,0.43,0.32,0.22
114,3,1,0.1,0.33,0.05,0.52
114,4,1,0.33,0.37,0.01,0.29
114,5,1,0.56,0.08,0.26,0.1
114,6,1,0.05,0.44,0.22,0.29
114,7,1,0.13,0.05,0.52,0.3
114,8,1,0.27,0.24,0.11,0.38
114,9,1,0.25,0.09,0.37,0.29
114,10,1,0.03,0.12,0.59,0.26
115,1,1,0.4,0.25,0.33,0.02
115,2,1,0.03,0.43,0.32,0.22
115,3,1,0.1,0.33,0.05,0.52
115,4,1,0.33,0.37,0.01,0.29
115,5,1,0.56,0.08,0.26,0.1
115,6,1,0.05,0.44,0.22,0.29
115,7,1,0.13,0.05,0.52,0.3
115,8,1,0.27,0.24,0.11,0.38
115,9,1,0.25,0.09,0.37,0.29
115,10,1,0.03,0.12,0.59,0.26
116,1,1,0.4,0.25,0.33,0.02
116,2,1,0.03,0.43,0.32,0.22
116,3,1,0.1,0.33,0.05,0.52
116,4,1,0.33,0.37,0.01,0.29
116,5,1,0.56,0.08,0.26,0.1
116,6,1,0.05,0.44,0.22,0.29
116,7,1,0.13,0.05,0.52,0.3
116,8,1,0.27,0.24,0.11,0.38
116,9,1,0.25,0.09,0.37,0.29
116,10,1,0.03,0.12,0.59,0.26
117,1,1,0.4,0.25,0.33,0.02
117,2,1,0.03,0.43,0.32,0.22
117,3,1,0.1,0.33,0.05,0.52
117,4,1,0.33,0.37,0.01,0.29
117,5,1,0.56,0.08,0.26,0.1
117,6,1,0.05,0.44,0.22,0.29
117,7,1,0.13,0.05,0.52,0.3
117,8,1,0.27,0.24,0.11,0.38
117,9,1,0.25,0.09,0.37,0.29
117,10,1,0.03,0.12,0.59,0.26
118,1,1,0.4,0.25,0.33,0.02
118,2,1,0.03,0.43,0.32,0.22
118,3,1,0.1,0.33,0.05,0.52
118,4,1,0.33,0.37,0.01,0.29
118,5,1,0.56,0.08,0.26,0.1
