1,1,0.79495,0.20505
2,1,0.63029,0.36971
3,1,0.60748,0.39252
4,1,0.31709,0.68291
5,1,0.65748,0.34252
6,1,0.20631,0.79369
7,1,0.60583,0.39417
8,1,0.38981,0.61019
9,1,0.45427,0.54573
10,1,0.62689,0.37311
