128,1,1,0.99,0.01
128,2,1,0.24,0.76
128,3,1,0.99,0.01
128,4,1,0.16,0.84
128,5,1,0.88,0.12
128,6,1,0.01,0.99
128,7,1,0.75,0.25
128,8,1,0.4,0.6
128,9,1,0.24,0.76
128,10,1,0.75,0.25
129,1,1,0.97,0.03
129,2,1,0.5,0.5
129,3,1,0.6,0.4
129,4,1,0.2,0.8
129,5,1,0.5,0.5
129,6,1,0.05,0.95
129,7,1,0.15,0.85
129,8,1,0.5,0.5
129,9,1,0.5,0.5
129,10,1,0.8,0.2
130,1,1,0.8,0.2
130,2,1,0.6,0.4
130,3,1,0.4,0.6
130,4,1,0.5,0.5
130,5,1,0.9,0.1
130,6,1,0.1,0.9
130,7,1,0.75,0.25
130,8,1,0.5,0.5
130,9,1,0.7,0.3
130,10,1,0.81,0.19
131,1,1,0.99,0.01
131,2,1,0.5,0.5
131,3,1,0.75,0.25
131,4,1,0.1,0.9
131,5,1,0.3,0.7
131,6,1,0.05,0.95
131,7,1,0.15,0.85
131,8,1,0.5,0.5
131,9,1,0.75,0.25
131,10,1,0.1,0.9
132,1,1,0.99,0.01
132,2,1,0.5,0.5
132,3,1,0.65,0.35
132,4,1,0.3,0.7
132,5,1,0.5,0.5
132,6,1,0.85,0.15
132,7,1,0.5,0.5
132,8,1,0.5,0.5
132,9,1,0.5,0.5
132,10,1,0.2,0.8
134,1,1,0.7,0.3
134,2,1,0.7,0.3
134,3,1,0.65,0.35
134,4,1,0.3,0.7
134,5,1,0.2,0.8
134,6,1,0.25,0.75
134,7,1,0.7,0.3
134,8,1,0.63,0.37
134,9,1,0.33,0.67
134,10,1,0.7,0.3
135,1,1,0.8,0.2
135,2,1,0.7,0.3
135,3,1,0.5,0.5
135,4,1,0.25,0.75
135,5,1,0.7,0.3
135,6,1,0.2,0.8
135,7,1,0.75,0.25
135,8,1,0.67,0.33
135,9,1,0.5,0.5
135,10,1,0.5,0.5
136,1,1,0.91,0.09
136,2,1,0.3,0.7
136,3,1,0.3,0.7
136,4,1,0.3,0.7
136,5,1,0.06,0.94
136,6,1,0.2,0.8
136,7,1,0.8,0.2
136,8,1,0.75,0.25
136,9,1,0.82,0.18
136,10,1,0.23,0.77
137,1,1,0.7,0.3
137,2,1,0.8,0.2
137,3,1,0.8,0.2
137,4,1,0.1,0.9
137,5,1,0.7,0.3
137,6,1,0.1,0.9
137,7,1,0.6,0.4
137,8,1,0.15,0.85
137,9,1,0.7,0.3
137,10,1,0.7,0.3
138,1,1,0.7,0.3
138,2,1,0.6,0.4
138,3,1,0.5,0.5
138,4,1,0.33,0.67
138,5,1,0.8,0.2
138,6,1,0.23,0.77
138,7,1,0.65,0.35
138,8,1,0.4,0.6
138,9,1,0.56,0.44
138,10,1,0.86,0.14
151,1,1,0.75,0.25
151,2,1,0.75,0.25
151,3,1,0.5,0.5
151,4,1,0.25,0.75
151,5,1,0.93,0.07
151,6,1,0.4,0.6
151,7,1,0.6,0.4
151,8,1,0.35,0.65
151,9,1,0.35,0.65
151,10,1,0.72,0.28
152,1,1,0.9,0.1
152,2,1,0.8,0.2
152,3,1,0.8,0.2
152,4,1,0.25,0.75
152,5,1,0.4,0.6
152,6,1,0.1,0.9
152,7,1,0.7,0.3
152,8,1,0.6,0.4
152,9,1,0.6,0.4
152,10,1,0.6,0.4
153,1,1,0.99,0.01
153,2,1,0.75,0.25
153,3,1,0.2,0.8
153,4,1,0.25,0.75
153,5,1,0.8,0.2
153,6,1,0.34,0.66
153,7,1,0.93,0.07
153,8,1,0.3,0.7
153,9,1,0.5,0.5
153,10,1,0.5,0.5
154,1,1,0.95,0.05
154,2,1,0.9,0.1
154,3,1,0.9,0.1
154,4,1,0.1,0.9
154,5,1,0.75,0.25
154,6,1,0.1,0.9
154,7,1,0.75,0.25
154,8,1,0.25,0.75
154,9,1,0.2,0.8
154,10,1,0.8,0.2
155,1,1,0.8,0.2
155,2,1,0.57,0.43
155,3,1,0.43,0.57
155,4,1,0.4,0.6
155,5,1,0.62,0.38
155,6,1,0.17,0.83
155,7,1,0.57,0.43
155,8,1,0.36,0.64
155,9,1,0.5,0.5
155,10,1,0.6,0.4
156,1,1,0.8,0.2
156,2,1,0.4,0.6
156,3,1,0.95,0.05
156,4,1,0.5,0.5
156,5,1,0.85,0.15
156,6,1,0.05,0.95
156,7,1,0.45,0.55
156,8,1,0.47,0.53
156,9,1,0.4,0.6
156,10,1,0.6,0.4
157,1,1,0.99,0.01
157,2,1,0.67,0.33
157,3,1,0.75,0.25
157,4,1,0.21,0.79
157,5,1,0.99,0.01
157,6,1,0.01,0.99
157,7,1,0.54,0.46
157,8,1,0.17,0.83
157,9,1,0.17,0.83
157,10,1,0.6,0.4
158,1,1,0.9,0.1
158,2,1,0.7,0.3
158,3,1,0.65,0.35
158,4,1,0.29,0.71
158,5,1,0.41,0.59
158,6,1,0.19,0.81
158,7,1,0.5,0.5
158,8,1,0.42,0.58
158,9,1,0.5,0.5
158,10,1,0.5,0.5
159,1,1,0.77,0.23
159,2,1,0.6,0.4
159,3,1,0.6,0.4
159,4,1,0.6,0.4
159,5,1,0.7,0.3
159,6,1,0.1,0.9
159,7,1,0.6,0.4
159,8,1,0.25,0.75
159,9,1,0.6,0.4
159,10,1,0.7,0.3
160,1,1,0.67,0.33
160,2,1,0.62,0.38
160,3,1,0.58,0.42
160,4,1,0.4,0.6
160,5,1,0.46,0.54
160,6,1,0.4,0.6
160,7,1,0.6,0.4
160,8,1,0.46,0.54
160,9,1,0.44,0.56
160,10,1,0.61,0.39
161,1,1,0.8,0.2
161,2,1,0.8,0.2
161,3,1,0.6,0.4
161,4,1,0.35,0.65
161,5,1,0.5,0.5
161,6,1,0.3,0.7
161,7,1,0.5,0.5
161,8,1,0.35,0.65
161,9,1,0.5,0.5
161,10,1,0.5,0.5
176,1,1,0.9,0.1
176,2,1,0.05,0.95
176,3,1,0.95,0.05
176,4,1,0.05,0.95
176,5,1,0.05,0.95
176,6,1,0.01,0.99
176,7,1,0.5,0.5
176,8,1,0.5,0.5
176,9,1,0.5,0.5
176,10,1,0.75,0.25
177,1,1,0.85,0.15
177,2,1,0.75,0.25
177,3,1,0.2,0.8
177,4,1,0.15,0.85
177,5,1,0.35,0.65
177,6,1,0.15,0.85
177,7,1,0.6,0.4
177,8,1,0.35,0.65
177,9,1,0.6,0.4
177,10,1,0.4,0.6
178,1,1,0.77,0.23
178,2,1,0.68,0.32
178,3,1,0.39,0.61
178,4,1,0.4,0.6
178,5,1,0.82,0.18
178,6,1,0.2,0.8
178,7,1,0.64,0.36
178,8,1,0.3,0.7
178,9,1,0.3,0.7
178,10,1,0.76,0.24
179,1,1,0.89,0.11
179,2,1,0.67,0.33
179,3,1,0.6,0.4
179,4,1,0.3,0.7
179,5,1,0.9,0.1
179,6,1,0.7,0.3
179,7,1,0.55,0.45
179,8,1,0.5,0.5
179,9,1,0.25,0.75
179,10,1,0.4,0.6
180,1,1,0.99,0.01
180,2,1,0.24,0.76
180,3,1,0.85,0.15
180,4,1,0.89,0.11
180,5,1,0.09,0.91
180,6,1,0.01,0.99
180,7,1,0.34,0.66
180,8,1,0.01,0.99
180,9,1,0.61,0.39
180,10,1,0.99,0.01
181,1,1,0.8,0.2
181,2,1,0.45,0.55
181,3,1,0.75,0.25
181,4,1,0.25,0.75
181,5,1,0.85,0.15
181,6,1,0.1,0.9
181,7,1,0.5,0.5
181,8,1,0.5,0.5
181,9,1,0.3,0.7
181,10,1,0.8,0.2
182,1,1,0.8,0.2
182,2,1,0.4,0.6
182,3,1,0.3,0.7
182,4,1,0.67,0.33
182,5,1,0.35,0.65
182,6,1,0.29,0.71
182,7,1,0.6,0.4
182,8,1,0.7,0.3
182,9,1,0.35,0.65
182,10,1,0.66,0.34
183,1,1,0.75,0.25
183,2,1,0.99,0.01
183,3,1,0.3,0.7
183,4,1,0.2,0.8
183,5,1,0.85,0.15
183,6,1,0.1,0.9
183,7,1,0.7,0.3
183,8,1,0.35,0.65
183,9,1,0.4,0.6
183,10,1,0.7,0.3
184,1,1,0.99,0.01
184,2,1,0.6,0.4
184,3,1,0.55,0.45
184,4,1,0.3,0.7
184,5,1,0.73,0.27
184,6,1,0.12,0.88
184,7,1,0.6,0.4
184,8,1,0.38,0.62
184,9,1,0.34,0.66
184,10,1,0.69,0.31
185,1,1,0.85,0.15
185,2,1,0.65,0.35
185,3,1,0.6,0.4
185,4,1,0.25,0.75
185,5,1,0.5,0.5
185,6,1,0.25,0.75
185,7,1,0.55,0.45
185,8,1,0.4,0.6
185,9,1,0.4,0.6
185,10,1,0.65,0.35
186,1,1,0.8,0.2
186,2,1,0.99,0.01
186,3,1,0.25,0.75
186,4,1,0.2,0.8
186,5,1,0.99,0.01
186,6,1,0.2,0.8
186,7,1,0.25,0.75
186,8,1,0.2,0.8
186,9,1,0.25,0.75
186,10,1,0.8,0.2
187,1,1,0.85,0.15
187,2,1,0.7,0.3
187,3,1,0.32,0.68
187,4,1,0.22,0.78
187,5,1,0.63,0.37
187,6,1,0.28,0.72
187,7,1,0.64,0.36
187,8,1,0.22,0.78
187,9,1,0.16,0.84
187,10,1,0.64,0.36
201,1,1,0.47,0.53
201,2,1,0.42,0.58
201,3,1,0.56,0.44
201,4,1,0.46,0.54
201,5,1,0.53,0.47
201,6,1,0.45,0.55
201,7,1,0.59,0.41
201,8,1,0.4,0.6
201,9,1,0.4,0.6
201,10,1,0.52,0.48
202,1,1,0.99,0.01
202,2,1,0.01,0.99
202,3,1,0.59,0.41
202,4,1,0.01,0.99
202,5,1,0.34,0.66
202,6,1,0.01,0.99
202,7,1,0.3,0.7
202,8,1,0.99,0.01
202,9,1,0.67,0.33
202,10,1,0.99,0.01
203,1,1,0.8,0.2
203,2,1,0.4,0.6
203,3,1,0.73,0.27
203,4,1,0.39,0.61
203,5,1,0.55,0.45
203,6,1,0.1,0.9
203,7,1,0.6,0.4
203,8,1,0.31,0.69
203,9,1,0.6,0.4
203,10,1,0.6,0.4
204,1,1,0.25,0.75
204,2,1,0.7,0.3
204,3,1,0.3,0.7
204,4,1,0.5,0.5
204,5,1,0.8,0.2
204,6,1,0.1,0.9
204,7,1,0.6,0.4
204,8,1,0.5,0.5
204,9,1,0.3,0.7
204,10,1,0.3,0.7
205,1,1,0.99,0.01
205,2,1,0.75,0.25
205,3,1,0.5,0.5
205,4,1,0.25,0.75
205,5,1,0.25,0.75
205,6,1,0.01,0.99
205,7,1,0.75,0.25
205,8,1,0.25,0.75
205,9,1,0.74,0.26
205,10,1,0.25,0.75
206,1,1,0.75,0.25
206,2,1,0.7,0.3
206,3,1,0.7,0.3
206,4,1,0.45,0.55
206,5,1,0.6,0.4
206,6,1,0.35,0.65
206,7,1,0.67,0.33
206,8,1,0.4,0.6
206,9,1,0.35,0.65
206,10,1,0.65,0.35
207,1,1,0.5,0.5
207,2,1,0.29,0.71
207,3,1,0.68,0.32
207,4,1,0.25,0.75
207,5,1,0.99,0.01
207,6,1,0.01,0.99
207,7,1,0.78,0.22
207,8,1,0.19,0.81
207,9,1,0.13,0.87
207,10,1,0.77,0.23
208,1,1,0.99,0.01
208,2,1,0.65,0.35
208,3,1,0.3,0.7
208,4,1,0.75,0.25
208,5,1,0.25,0.75
208,6,1,0.1,0.9
208,7,1,0.8,0.2
208,8,1,0.25,0.75
208,9,1,0.6,0.4
208,10,1,0.45,0.55
209,1,1,0.8,0.2
209,2,1,0.67,0.33
209,3,1,0.6,0.4
209,4,1,0.25,0.75
209,5,1,0.75,0.25
209,6,1,0.95,0.05
209,7,1,0.65,0.35
209,8,1,0.33,0.67
209,9,1,0.3,0.7
209,10,1,0.6,0.4
210,1,1,0.99,0.01
210,2,1,0.8,0.2
210,3,1,0.5,0.5
210,4,1,0.1,0.9
210,5,1,0.7,0.3
210,6,1,0.1,0.9
210,7,1,0.5,0.5
210,8,1,0.4,0.6
210,9,1,0.4,0.6
210,10,1,0.5,0.5
211,1,1,0.85,0.15
211,2,1,0.7,0.3
211,3,1,0.7,0.3
211,4,1,0.25,0.75
211,5,1,0.88,0.12
211,6,1,0.07,0.93
211,7,1,0.7,0.3
211,8,1,0.45,0.55
211,9,1,0.45,0.55
211,10,1,0.67,0.33
212,1,1,0.75,0.25
212,2,1,0.22,0.78
212,3,1,0.67,0.33
212,4,1,0.21,0.79
212,5,1,0.35,0.65
212,6,1,0.01,0.99
212,7,1,0.99,0.01
212,8,1,0.01,0.99
212,9,1,0.99,0.01
212,10,1,0.05,0.95
213,1,1,0.82,0.18
213,2,1,0.79,0.21
213,3,1,0.67,0.33
213,4,1,0.42,0.58
213,5,1,0.87,0.13
213,6,1,0.03,0.97
213,7,1,0.58,0.42
213,8,1,0.47,0.53
213,9,1,0.47,0.53
213,10,1,0.6,0.4
214,1,1,0.8,0.2
214,2,1,0.99,0.01
214,3,1,0.25,0.75
214,4,1,0.15,0.85
214,5,1,0.5,0.5
214,6,1,0.5,0.5
214,7,1,0.75,0.25
214,8,1,0.4,0.6
214,9,1,0.4,0.6
214,10,1,0.65,0.35
215,1,1,0.77,0.23
215,2,1,0.73,0.27
215,3,1,0.62,0.38
215,4,1,0.7,0.3
215,5,1,0.8,0.2
215,6,1,0.65,0.35
215,7,1,0.7,0.3
215,8,1,0.41,0.59
215,9,1,0.5,0.5
215,10,1,0.7,0.3
216,1,1,0.75,0.25
216,2,1,0.75,0.25
216,3,1,0.8,0.2
216,4,1,0.1,0.9
216,5,1,0.9,0.1
216,6,1,0.05,0.95
216,7,1,0.8,0.2
216,8,1,0.25,0.75
216,9,1,0.2,0.8
216,10,1,0.67,0.33
217,1,1,0.99,0.01
217,2,1,0.85,0.15
217,3,1,0.9,0.1
217,4,1,0.65,0.35
217,5,1,0.9,0.1
217,6,1,0.15,0.85
217,7,1,0.5,0.5
217,8,1,0.4,0.6
217,9,1,0.5,0.5
217,10,1,0.8,0.2
218,1,1,0.7,0.3
218,2,1,0.63,0.37
218,3,1,0.65,0.35
218,4,1,0.41,0.59
218,5,1,0.83,0.17
218,6,1,0.25,0.75
218,7,1,0.5,0.5
218,8,1,0.36,0.64
218,9,1,0.63,0.37
218,10,1,0.35,0.65
219,1,1,0.8,0.2
219,2,1,0.75,0.25
219,3,1,0.65,0.35
219,4,1,0.3,0.7
219,5,1,0.8,0.2
219,6,1,0.15,0.85
219,7,1,0.6,0.4
219,8,1,0.45,0.55
219,9,1,0.45,0.55
219,10,1,0.65,0.35
221,1,1,0.9,0.1
221,2,1,0.35,0.65
221,3,1,0.65,0.35
221,4,1,0.3,0.7
221,5,1,0.68,0.32
221,6,1,0.01,0.99
221,7,1,0.5,0.5
221,8,1,0.5,0.5
221,9,1,0.5,0.5
221,10,1,0.5,0.5
222,1,1,0.75,0.25
222,2,1,0.8,0.2
222,3,1,0.6,0.4
222,4,1,0.3,0.7
222,5,1,0.99,0.01
222,6,1,0.5,0.5
222,7,1,0.5,0.5
222,8,1,0.35,0.65
222,9,1,0.3,0.7
222,10,1,0.65,0.35
225,1,1,0.2,0.8
225,2,1,0.8,0.2
225,3,1,0.5,0.5
225,4,1,0.2,0.8
225,5,1,0.5,0.5
225,6,1,0.25,0.75
225,7,1,0.8,0.2
225,8,1,0.25,0.75
225,9,1,0.7,0.3
225,10,1,0.5,0.5
001,1,1,0.67,0.33
001,2,1,0.79,0.21
001,3,1,0.96,0.04
001,4,1,0.76,0.24
001,5,1,0.87,0.13
001,6,1,0.05,0.95
001,7,1,0.99,0.01
001,8,1,0.11,0.89
001,9,1,0.15,0.85
001,10,1,0.99,0.01
002,1,1,0.8,0.2
002,2,1,0.8,0.2
002,3,1,0.7,0.3
002,4,1,0.35,0.65
002,5,1,0.6,0.4
002,6,1,0.15,0.85
002,7,1,0.6,0.4
002,8,1,0.3,0.7
002,9,1,0.25,0.75
002,10,1,0.5,0.5
003,1,1,0.9,0.1
003,2,1,0.2,0.8
003,3,1,0.8,0.2
003,4,1,0.05,0.95
003,5,1,0.1,0.9
003,6,1,0.05,0.95
003,7,1,0.8,0.2
003,8,1,0.2,0.8
003,9,1,0.2,0.8
003,10,1,0.8,0.2
004,1,1,0.8,0.2
004,2,1,0.9,0.1
004,3,1,0.55,0.45
004,4,1,0.2,0.8
004,5,1,0.9,0.1
004,6,1,0.05,0.95
004,7,1,0.4,0.6
004,8,1,0.3,0.7
004,9,1,0.4,0.6
004,10,1,0.9,0.1
005,1,1,0.99,0.01
005,2,1,0.6,0.4
005,3,1,0.56,0.44
005,4,1,0.52,0.48
005,5,1,0.65,0.35
005,6,1,0.3,0.7
005,7,1,0.79,0.21
005,8,1,0.37,0.63
005,9,1,0.3,0.7
005,10,1,0.78,0.22
006,1,1,0.6,0.4
006,2,1,0.6,0.4
006,3,1,0.35,0.65
006,4,1,0.35,0.65
006,5,1,0.7,0.3
006,6,1,0.32,0.68
006,7,1,0.5,0.5
006,8,1,0.4,0.6
006,9,1,0.5,0.5
006,10,1,0.6,0.4
007,1,1,0.9,0.1
007,2,1,0.65,0.35
007,3,1,0.4,0.6
007,4,1,0.3,0.7
007,5,1,0.95,0.05
007,6,1,0.6,0.4
007,7,1,0.75,0.25
007,8,1,0.1,0.9
007,9,1,0.15,0.85
007,10,1,0.6,0.4
008,1,1,0.75,0.25
008,2,1,0.01,0.99
008,3,1,0.8,0.2
008,4,1,0.25,0.75
008,5,1,0.6,0.4
008,6,1,0.2,0.8
008,7,1,0.7,0.3
008,8,1,0.4,0.6
008,9,1,0.45,0.55
008,10,1,0.58,0.42
009,1,1,0.75,0.25
009,2,1,0.67,0.33
009,3,1,0.63,0.37
009,4,1,0.15,0.85
009,5,1,0.8,0.2
009,6,1,0.01,0.99
009,7,1,0.85,0.15
009,8,1,0.35,0.65
009,9,1,0.15,0.85
009,10,1,0.6,0.4
010,1,1,0.8,0.2
010,2,1,0.4,0.6
010,3,1,0.66,0.34
010,4,1,0.7,0.3
010,5,1,0.9,0.1
010,6,1,0.33,0.67
010,7,1,0.7,0.3
010,8,1,0.7,0.3
010,9,1,0.7,0.3
010,10,1,0.6,0.4
011,1,1,0.9,0.1
011,2,1,0.75,0.25
011,3,1,0.5,0.5
011,4,1,0.25,0.75
011,5,1,0.9,0.1
011,6,1,0.01,0.99
011,7,1,0.5,0.5
011,8,1,0.01,0.99
011,9,1,0.5,0.5
011,10,1,0.74,0.26
012,1,1,0.8,0.2
012,2,1,0.5,0.5
012,3,1,0.7,0.3
012,4,1,0.1,0.9
012,5,1,0.9,0.1
012,6,1,0.05,0.95
012,7,1,0.85,0.15
012,8,1,0.67,0.33
012,9,1,0.5,0.5
012,10,1,0.85,0.15
013,1,1,0.99,0.01
013,2,1,0.75,0.25
013,3,1,0.85,0.15
013,4,1,0.25,0.75
013,5,1,0.5,0.5
013,6,1,0.25,0.75
013,7,1,0.85,0.15
013,8,1,0.4,0.6
013,9,1,0.5,0.5
013,10,1,0.6,0.4
014,1,1,0.75,0.25
014,2,1,0.75,0.25
014,3,1,0.3,0.7
014,4,1,0.05,0.95
014,5,1,0.35,0.65
014,6,1,0.05,0.95
014,7,1,0.8,0.2
014,8,1,0.1,0.9
014,9,1,0.25,0.75
014,10,1,0.8,0.2
015,1,1,0.8,0.2
015,2,1,0.5,0.5
015,3,1,0.6,0.4
015,4,1,0.34,0.66
015,5,1,0.3,0.7
015,6,1,0.2,0.8
015,7,1,0.5,0.5
015,8,1,0.35,0.65
015,9,1,0.5,0.5
015,10,1,0.5,0.5
016,1,1,0.9,0.1
016,2,1,0.8,0.2
016,3,1,0.4,0.6
016,4,1,0.25,0.75
016,5,1,0.25,0.75
016,6,1,0.33,0.67
016,7,1,0.6,0.4
016,8,1,0.5,0.5
016,9,1,0.7,0.3
016,10,1,0.75,0.25
017,1,1,0.8,0.2
017,2,1,0.85,0.15
017,3,1,0.85,0.15
017,4,1,0.35,0.65
017,5,1,0.85,0.15
017,6,1,0.15,0.85
017,7,1,0.75,0.25
017,8,1,0.6,0.4
017,9,1,0.6,0.4
017,10,1,0.7,0.3
018,1,1,0.75,0.25
018,2,1,0.76,0.24
018,3,1,0.75,0.25
018,4,1,0.25,0.75
018,5,1,0.6,0.4
018,6,1,0.2,0.8
018,7,1,0.6,0.4
018,8,1,0.4,0.6
018,9,1,0.4,0.6
018,10,1,0.7,0.3
019,1,1,0.7,0.3
019,2,1,0.4,0.6
019,3,1,0.6,0.4
019,4,1,0.35,0.65
019,5,1,0.8,0.2
019,6,1,0.2,0.8
019,7,1,0.4,0.6
019,8,1,0.3,0.7
019,9,1,0.4,0.6
019,10,1,0.4,0.6
020,1,1,0.9,0.1
020,2,1,0.8,0.2
020,3,1,0.5,0.5
020,4,1,0.5,0.5
020,5,1,0.9,0.1
020,6,1,0.01,0.99
020,7,1,0.15,0.85
020,8,1,0.1,0.9
020,9,1,0.15,0.85
020,10,1,0.95,0.05
021,1,1,0.01,0.99
021,2,1,0.01,0.99
021,3,1,0.01,0.99
021,4,1,0.01,0.99
021,5,1,0.25,0.75
021,6,1,0.75,0.25
021,7,1,0.99,0.01
021,8,1,0.25,0.75
021,9,1,0.75,0.25
021,10,1,0.75,0.25
022,1,1,0.8,0.2
022,2,1,0.7,0.3
022,3,1,0.65,0.35
022,4,1,0.5,0.5
022,5,1,0.8,0.2
022,6,1,0.05,0.95
022,7,1,0.5,0.5
022,8,1,0.2,0.8
022,9,1,0.5,0.5
022,10,1,0.5,0.5
023,1,1,0.99,0.01
023,2,1,0.99,0.01
023,3,1,0.75,0.25
023,4,1,0.01,0.99
023,5,1,0.5,0.5
023,6,1,0.15,0.85
023,7,1,0.8,0.2
023,8,1,0.4,0.6
023,9,1,0.35,0.65
023,10,1,0.75,0.25
024,1,1,0.85,0.15
024,2,1,0.75,0.25
024,3,1,0.65,0.35
024,4,1,0.35,0.65
024,5,1,0.35,0.65
024,6,1,0.25,0.75
024,7,1,0.5,0.5
024,8,1,0.4,0.6
024,9,1,0.4,0.6
024,10,1,0.5,0.5
026,1,1,0.9,0.1
026,2,1,0.26,0.74
026,3,1,0.76,0.24
026,4,1,0.2,0.8
026,5,1,0.75,0.25
026,6,1,0.2,0.8
026,7,1,0.5,0.5
026,8,1,0.25,0.75
026,9,1,0.5,0.5
