41,5,1,1,0.5,0.5
41,6,0,2,0.3,0.7
41,7,3,1,0.5,0.5
41,8,1,2,0.35,0.65
41,9,4,1,0.5,0.5
41,10,3,1,0.5,0.5
42,1,5,2,0.9,0.1
42,2,6,1,0.05,0.95
42,3,6,2,0.95,0.05
42,4,1,2,0.05,0.95
42,5,6,1,0.05,0.95
42,6,0,2,0,1
42,7,2,1,0.5,0.5
42,8,1,2,0.5,0.5
42,9,4,1,0.5,0.5
42,10,1,1,0.75,0.25
43,1,5,2,0.85,0.15
43,2,5,1,0.75,0.25
43,3,5,2,0.2,0.8
43,4,5,2,0.15,0.85
43,5,6,1,0.35,0.65
43,6,3,2,0.15,0.85
43,7,5,1,0.6,0.4
43,8,5,2,0.35,0.65
43,9,4,1,0.6,0.4
43,10,4,1,0.4,0.6
44,1,5,2,0.77,0.23
44,2,1,1,0.68,0.32
44,3,2,2,0.39,0.61
44,4,2,2,0.4,0.6
44,5,1,1,0.82,0.18
44,6,1,2,0.2,0.8
44,7,3,1,0.64,0.36
44,8,2,2,0.3,0.7
44,9,4,1,0.3,0.7
44,10,2,1,0.76,0.24
45,1,4,2,0.89,0.11
45,2,1,1,0.67,0.33
45,3,2,2,0.6,0.4
45,4,0,2,0.3,0.7
45,5,1,1,0.9,0.1
45,6,4,2,0.7,0.3
45,7,1,1,0.55,0.45
45,8,5,2,0.5,0.5
45,9,4,1,0.25,0.75
45,10,3,1,0.4,0.6
46,1,4,2,1,0
46,2,4,1,0.24,0.76
46,3,4,2,0.85,0.15
46,4,4,2,0.89,0.11
46,5,4,1,0.09,0.91
46,6,1,2,0,1
46,7,3,1,0.34,0.66
46,8,0,2,0,1
46,9,2,1,0.61,0.39
46,10,0,1,1,0
47,1,5,2,0.8,0.2
47,2,3,1,0.45,0.55
47,3,4,2,0.75,0.25
47,4,2,2,0.25,0.75
47,5,1,1,0.85,0.15
47,6,0,2,0.1,0.9
47,7,3,1,0.5,0.5
47,8,3,2,0.5,0.5
47,9,4,1,0.3,0.7
47,10,3,1,0.8,0.2
48,1,5,2,0.8,0.2
48,2,5,1,0.4,0.6
48,3,2,2,0.3,0.7
48,4,4,2,0.67,0.33
48,5,2,1,0.35,0.65
48,6,1,2,0.29,0.71
48,7,1,1,0.6,0.4
48,8,4,2,0.7,0.3
48,9,3,1,0.35,0.65
48,10,2,1,0.66,0.34
49,1,3,2,0.75,0.25
49,2,0,1,1,0
49,3,1,2,0.3,0.7
49,4,0,2,0.2,0.8
49,5,1,1,0.85,0.15
49,6,0,2,0.1,0.9
49,7,1,1,0.7,0.3
49,8,1,2,0.35,0.65
49,9,2,1,0.4,0.6
49,10,1,1,0.7,0.3
50,1,6,2,1,0
50,2,2,1,0.6,0.4
50,3,4,2,0.55,0.45
50,4,1,2,0.3,0.7
50,5,0,1,0.73,0.27
50,6,0,2,0.12,0.88
50,7,4,1,0.6,0.4
50,8,2,2,0.38,0.62
50,9,4,1,0.34,0.66
50,10,0,1,0.69,0.31
51,1,4,2,0.85,0.15
51,2,0,1,0.65,0.35
51,3,4,2,0.6,0.4
51,4,0,2,0.25,0.75
51,5,3,1,0.5,0.5
51,6,0,2,0.25,0.75
51,7,2,1,0.55,0.45
51,8,1,2,0.4,0.6
51,9,2,1,0.4,0.6
51,10,0,1,0.65,0.35
52,1,3,2,0.8,0.2
52,2,0,1,1,0
52,3,1,2,0.25,0.75
52,4,1,2,0.2,0.8
52,5,0,1,1,0
52,6,1,2,0.2,0.8
52,7,4,1,0.25,0.75
52,8,1,2,0.2,0.8
52,9,4,1,0.25,0.75
52,10,1,1,0.8,0.2
53,1,5,2,0.85,0.15
53,2,3,1,0.7,0.3
53,3,3,2,0.32,0.68
53,4,3,2,0.22,0.78
53,5,4,1,0.63,0.37
53,6,0,2,0.28,0.72
53,7,2,1,0.64,0.36
53,8,0,2,0.22,0.78
53,9,1,1,0.16,0.84
53,10,1,1,0.64,0.36
54,1,1,2,0.47,0.53
54,2,2,1,0.42,0.58
54,3,3,2,0.56,0.44
54,4,2,2,0.46,0.54
54,5,3,1,0.53,0.47
54,6,2,2,0.45,0.55
54,7,2,1,0.59,0.41
54,8,2,2,0.4,0.6
54,9,3,1,0.4,0.6
54,10,3,1,0.52,0.48
55,1,6,2,1,0
55,2,6,1,0,1
55,3,6,2,0.59,0.41
55,4,2,2,0,1
55,5,6,1,0.34,0.66
55,6,0,2,0,1
55,7,4,1,0.3,0.7
55,8,5,2,1,0
55,9,1,1,0.67,0.33
55,10,1,1,1,0
56,1,2,2,0.8,0.2
56,2,3,1,0.4,0.6
56,3,4,2,0.73,0.27
56,4,1,2,0.39,0.61
56,5,2,1,0.55,0.45
56,6,1,2,0.1,0.9
56,7,2,1,0.6,0.4
56,8,1,2,0.31,0.69
56,9,3,1,0.6,0.4
56,10,2,1,0.6,0.4
57,1,2,2,0.25,0.75
57,2,3,1,0.7,0.3
57,3,1,2,0.3,0.7
57,4,4,2,0.5,0.5
57,5,0,1,0.8,0.2
57,6,0,2,0.1,0.9
57,7,3,1,0.6,0.4
57,8,3,2,0.5,0.5
57,9,4,1,0.3,0.7
57,10,3,1,0.3,0.7
58,1,4,2,1,0
58,2,1,1,0.75,0.25
58,3,1,2,0.5,0.5
58,4,1,2,0.25,0.75
58,5,6,1,0.25,0.75
58,6,1,2,0,1
58,7,1,1,0.75,0.25
58,8,1,2,0.25,0.75
58,9,3,1,0.74,0.26
58,10,4,1,0.25,0.75
59,1,4,2,0.75,0.25
59,2,1,1,0.7,0.3
59,3,4,2,0.7,0.3
59,4,3,2,0.45,0.55
59,5,2,1,0.6,0.4
59,6,2,2,0.35,0.65
59,7,1,1,0.67,0.33
59,8,2,2,0.4,0.6
59,9,4,1,0.35,0.65
59,10,2,1,0.65,0.35
60,1,1,2,0.5,0.5
60,2,4,1,0.29,0.71
60,3,5,2,0.68,0.32
60,4,0,2,0.25,0.75
60,5,0,1,1,0
60,6,0,2,0,1
60,7,1,1,0.78,0.22
60,8,1,2,0.19,0.81
60,9,5,1,0.13,0.87
60,10,1,1,0.77,0.23
61,1,4,2,1,0
61,2,1,1,0.65,0.35
61,3,2,2,0.3,0.7
61,4,3,2,0.75,0.25
61,5,3,1,0.25,0.75
61,6,0,2,0.1,0.9
61,7,1,1,0.8,0.2
61,8,1,2,0.25,0.75
61,9,2,1,0.6,0.4
61,10,3,1,0.45,0.55
62,1,5,2,0.8,0.2
62,2,1,1,0.67,0.33
62,3,3,2,0.6,0.4
62,4,2,2,0.25,0.75
62,5,1,1,0.75,0.25
62,6,0,2,0.95,0.05
62,7,2,1,0.65,0.35
62,8,3,2,0.33,0.67
62,9,4,1,0.3,0.7
62,10,2,1,0.6,0.4
63,1,6,2,1,0
63,2,1,1,0.8,0.2
63,3,4,2,0.5,0.5
63,4,1,2,0.1,0.9
63,5,1,1,0.7,0.3
63,6,1,2,0.1,0.9
63,7,3,1,0.5,0.5
63,8,2,2,0.4,0.6
63,9,4,1,0.4,0.6
63,10,2,1,0.5,0.5
64,1,5,2,0.85,0.15
64,2,0,1,0.7,0.3
64,3,3,2,0.7,0.3
64,4,0,2,0.25,0.75
64,5,0,1,0.88,0.12
64,6,0,2,0.07,0.93
64,7,1,1,0.7,0.3
64,8,2,2,0.45,0.55
64,9,3,1,0.45,0.55
64,10,0,1,0.67,0.33
65,1,4,2,0.75,0.25
65,2,4,1,0.22,0.78
65,3,5,2,0.67,0.33
65,4,1,2,0.21,0.79
65,5,2,1,0.35,0.65
65,6,0,2,0,1
65,7,0,1,1,0
65,8,0,2,0,1
65,9,0,1,1,0
65,10,5,1,0.05,0.95
66,1,5,2,0.82,0.18
66,2,1,1,0.79,0.21
66,3,3,2,0.67,0.33
66,4,1,2,0.42,0.58
66,5,0,1,0.87,0.13
66,6,0,2,0.03,0.97
66,7,3,1,0.58,0.42
66,8,3,2,0.47,0.53
66,9,3,1,0.47,0.53
66,10,2,1,0.6,0.4
67,1,4,2,0.8,0.2
67,2,0,1,1,0
67,3,1,2,0.25,0.75
67,4,1,2,0.15,0.85
67,5,4,1,0.5,0.5
67,6,2,2,0.5,0.5
67,7,4,1,0.75,0.25
67,8,1,2,0.4,0.6
67,9,3,1,0.4,0.6
67,10,2,1,0.65,0.35
68,1,1,2,0.77,0.23
68,2,2,1,0.73,0.27
68,3,4,2,0.62,0.38
68,4,4,2,0.7,0.3
68,5,1,1,0.8,0.2
68,6,4,2,0.65,0.35
68,7,1,1,0.7,0.3
68,8,3,2,0.41,0.59
68,9,3,1,0.5,0.5
68,10,1,1,0.7,0.3
69,1,2,2,0.75,0.25
69,2,2,1,0.75,0.25
69,3,3,2,0.8,0.2
69,4,1,2,0.1,0.9
69,5,1,1,0.9,0.1
69,6,1,2,0.05,0.95
69,7,2,1,0.8,0.2
69,8,2,2,0.25,0.75
69,9,3,1,0.2,0.8
69,10,2,1,0.67,0.33
70,1,5,2,1,0
70,2,1,1,0.85,0.15
70,3,3,2,0.9,0.1
70,4,0,2,0.65,0.35
70,5,0,1,0.9,0.1
70,6,1,2,0.15,0.85
70,7,1,1,0.5,0.5
70,8,0,2,0.4,0.6
70,9,0,1,0.5,0.5
70,10,0,1,0.8,0.2
71,1,3,2,0.7,0.3
71,2,3,1,0.63,0.37
71,3,3,2,0.65,0.35
71,4,2,2,0.41,0.59
71,5,1,1,0.83,0.17
71,6,1,2,0.25,0.75
71,7,3,1,0.5,0.5
71,8,2,2,0.36,0.64
71,9,2,1,0.63,0.37
71,10,4,1,0.35,0.65
72,1,5,2,0.8,0.2
72,2,1,1,0.75,0.25
72,3,3,2,0.65,0.35
72,4,2,2,0.3,0.7
72,5,1,1,0.8,0.2
