1,1,0.188,0.141,0.154,0.517
1,2,0.13499,0.09899,0.0782,0.68782
2,1,0.0942,0.12509,0.25492,0.52579
2,2,0.0413,0.071197,0.14295,0.74455
3,1,0.0602,0.12098,0.28195,0.53688
3,2,0.031199,0.092184,0.21093,0.66569
4,1,0.1032,0.3538,0.1942,0.3488
4,2,0.0473,0.29784,0.085195,0.56966
5,1,0.11108,0.13409,0.21694,0.53789
5,2,0.058193,0.12807,0.15117,0.66257
6,1,0.017299,0.14206,0.18392,0.65672
6,2,0.0093996,0.14094,0.13096,0.71871
7,1,0.0432,0.21292,0.070088,0.67379
7,2,0.030199,0.21989,0.064188,0.68572
8,1,0.12099,0.19908,0.15109,0.52884
8,2,0.066099,0.19705,0.14809,0.58876
9,1,0.19606,0.33087,0.0663,0.40677
9,2,0.14007,0.32183,0.0394,0.4987
10,1,0.0851,0.47384,0.1241,0.31696
10,2,0.0572,0.33991,0.092095,0.5108
