1,1,0.6453345146788536,0.021610273135817912,0.31867405516034725,0.014381157024981366
1,2,0.1,0.4,0.1,0.4
1,3,0.7,0.1,0.1,0.1
1,4,0.4,0.2,0.2,0.2
1,5,0.1,0.1,0.4,0.4
2,1,0.2161001821610178,0.16326785045393638,0.3553105182555372,0.2653214491295085
2,2,0.1,0.4,0.1,0.4
2,3,0.2,0.2,0.4,0.2
2,4,0.3,0.1,0.3,0.3
2,5,0.4,0.4,0.1,0.1
3,1,0.24350294415076656,0.43708558972740197,3.5156323355322674E-7,0.3194111145585979
3,2,0.3,0.3,0.3,0.1
3,3,0.2,0.4,0.2,0.2
3,4,0.1,0.4,0.1,0.4
3,5,0.4,0.4,0.1,0.1
4,1,0.002287905712427402,0.8743553422120509,0.05134085674966261,0.07201589532585916
4,2,0.4,0.4,0.1,0.1
4,3,0.1,0.4,0.1,0.4
4,4,0.2,0.4,0.2,0.2
4,5,0.1,0.1,0.7,0.1
5,1,0.03595240531471855,0.23702034685366327,0.12674738221897813,0.6002798656126401
5,2,0.2,0.2,0.2,0.4
5,3,0.3,0.1,0.3,0.3
5,4,0.1,0.1,0.4,0.4
5,5,0.4,0.1,0.4,0.1
6,1,0.39854173458167563,0.23477138760227384,0.2569964372439696,0.10969044057208109
6,2,0.4,0.2,0.2,0.2
6,3,0.1,0.1,0.4,0.4
6,4,0.4,0.1,0.4,0.1
6,5,0.7,0.1,0.1,0.1
7,1,0.3251994480619811,0.02030036122949525,0.6372669747751581,0.0172332159333657
7,2,0.3,0.3,0.1,0.3
7,3,0.4,0.4,0.1,0.1
7,4,0.2,0.2,0.4,0.2
7,5,0.4,0.1,0.4,0.1
8,1,0.10241051489488727,0.034544190617138266,0.5883013942630545,0.27474390022491996
8,2,0.4,0.1,0.4,0.1
8,3,0.1,0.1,0.4,0.4
8,4,0.7,0.1,0.1,0.1
8,5,0.2,0.2,0.2,0.4
9,1,0.713679274638649,0.269638902635383,0.0025971992846924173,0.014084623441275652
9,2,0.4,0.2,0.2,0.2
9,3,0.1,0.4,0.1,0.4
9,4,0.1,0.1,0.4,0.4
9,5,0.3,0.3,0.3,0.1
10,1,0.3949032585293427,0.14542213951723468,0.1321900711443626,0.32748453080906
10,2,0.1,0.1,0.4,0.4
10,3,0.3,0.1,0.3,0.3
10,4,0.1,0.4,0.1,0.4
10,5,0.2,0.4,0.2,0.2
