1,1,0.1571,0.39996,0.17499,0.26796
2,1,0.31386,0.16108,0.41886,0.1062
3,1,0.1571,0.22298,0.36396,0.25597
4,1,0.20197,0.38196,0.27697,0.1391
5,1,0.33593,0.27594,0.1112,0.27694
6,1,0.1322,0.24595,0.37192,0.24993
7,1,0.1571,0.21898,0.21998,0.40395
8,1,0.31292,0.21994,0.1582,0.30894
9,1,0.1731,0.22298,0.32796,0.27596
10,1,0.1462,0.39889,0.22296,0.23196
11,1,0.1691,0.20299,0.36295,0.26497
12,1,0.43374,0.1433,0.24488,0.17808
13,1,0.1621,0.30997,0.18598,0.34196
14,1,0.1541,0.46292,0.18199,0.20099
15,1,0.18098,0.39596,0.1741,0.24897
16,1,0.18398,0.2101,0.36395,0.24197
17,1,0.38789,0.22596,0.1522,0.23395
18,1,0.21297,0.38396,0.1891,0.21397
19,1,0.40888,0.1462,0.25295,0.19197
20,1,0.1661,0.20508,0.28291,0.34591
