Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S003,6,1,0,117443,19863,3199,10329,52.5556917184605,23.0,4,4,4,SOCINT,MOVINT,SIGINT,NaN,NaN,3,6,0,NaN,NaN,5758,13278,4306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,42.0,25.0,26.0,7.0,42.0,25.0,26.0,7.0,40.0,29.0,24.0,6.0,53.0,23.0,18.0,NaN,NaN,NaN,NaN,9.0,57.0,35.0,37.0,7.0,42.0,25.0,26.0,7.0,42.0,31.0,26.0,7.0,67.0,29.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.501097657159212,67.09281579028683,4.571675603165009,17.83441094938895,28.924994237635094,46.20134421847079,12.592558872903354,12.281102670990766,41.799665929944894,22.255270971771214,18.197575071792276,17.74748802649162,NaN,NaN,NaN,NaN,23.0,58.0,19.0,0.0,25.0,63.0,21.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,2,0,95802,15821,3090,7864,43.428831270947455,70.0,4,4,4,SOCINT,IMINT,MOVINT,NaN,NaN,0,0,6,NaN,NaN,5975,4634,4540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.0,11.0,45.0,9.0,17.0,13.0,61.0,9.0,17.0,13.0,61.0,9.0,13.0,22.0,45.0,20.0,NaN,NaN,NaN,NaN,39.0,12.0,52.0,11.0,15.0,11.0,56.0,9.0,17.0,13.0,61.0,9.0,17.0,30.0,61.0,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.820064442857937,1.5716484526341779,80.26006854843332,0.34821855607456953,5.21321485347237,0.45978178608625686,93.91952152341351,0.40748183702786256,5.247346096376951,0.11569800153152891,94.53441849058197,0.10253741150954446,NaN,NaN,NaN,NaN,1.0,13.0,70.0,16.0,0.0,10.0,52.0,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,3,0,84033,19597,3214,10500,73.19993283625774,42.0,4,4,4,SOCINT,MOVINT,IMINT,NaN,NaN,0,6,0,NaN,NaN,8394,4946,5804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,9.0,57.0,25.0,9.0,9.0,57.0,25.0,9.0,18.0,51.0,22.0,8.0,14.0,54.0,24.0,NaN,NaN,NaN,NaN,6.0,6.0,41.0,18.0,9.0,9.0,57.0,25.0,9.0,20.0,57.0,25.0,9.0,18.0,68.0,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.367800251111696,18.119429570916807,49.10112760647969,21.411642571491818,16.158530518397242,6.438874479452969,69.79380807112878,7.608786931021011,4.863983099638543,1.9382069807087656,84.03633053906167,9.16147938059103,NaN,NaN,NaN,NaN,1.0,0.0,57.0,42.0,0.0,0.0,62.0,46.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,4,6,107713,30000,11436,4610,75.0639929244735,100.0,4,4,4,SOCINT,SIGINT,IMINT,NaN,NaN,0,0,0,NaN,NaN,18347,3635,5944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,51.0,33.0,10.0,39.0,26.0,27.0,8.0,39.0,26.0,27.0,8.0,63.0,17.0,16.0,4.0,NaN,NaN,NaN,NaN,5.0,43.0,28.0,9.0,47.0,31.0,33.0,10.0,39.0,26.0,27.0,8.0,100.0,26.0,27.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.130805848208468,38.394823617680764,29.94980006413434,4.524570469976434,72.27039599638896,14.610745557155363,11.3970808300115,1.7217776164441656,80.15717581918562,16.20519832951802,3.1602075764271076,0.4774182748692503,NaN,NaN,NaN,NaN,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,5,0,140613,19845,3151,12825,76.1038514032045,17.0,4,4,4,SOCINT,MOVINT,SIGINT,NaN,NaN,3,6,1,NaN,NaN,54713,7488,5975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0,34.0,0.0,30.0,36.0,34.0,0.0,30.0,30.0,33.0,0.0,37.0,30.0,33.0,0.0,37.0,NaN,NaN,NaN,NaN,40.0,38.0,0.0,35.0,36.0,34.0,0.0,30.0,36.0,41.0,0.0,47.0,30.0,33.0,0.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.626786806354104,17.297897422129427,1.082935413761117E-4,26.075207477975106,24.607576673909215,30.06770195653786,4.7059735739835136E-5,45.32467430981718,69.55630710417168,12.141430717632282,1.9002866328168256E-5,18.302243175329718,NaN,NaN,NaN,NaN,68.0,17.0,0.0,15.0,61.0,16.0,0.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,6,4,149560,82555,7597,6427,79.61238854099823,37.0,4,4,4,SOCINT,SIGINT,IMINT,NaN,NaN,0,6,5,NaN,NaN,4789,2933,7598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,22.0,45.0,32.0,1.0,22.0,45.0,32.0,1.0,22.0,45.0,32.0,1.0,32.0,39.0,28.0,NaN,NaN,NaN,NaN,0.0,25.0,52.0,37.0,1.0,22.0,45.0,32.0,1.0,22.0,45.0,32.0,1.0,36.0,45.0,32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4321166261625957,17.817429489816448,38.56623539728668,40.18421848673429,4.688010109568809,24.33725268484854,52.67854246335426,18.29619474222839,10.02376662439019,52.03720459002451,28.15893115758763,9.780097627997678,NaN,NaN,NaN,NaN,1.0,33.0,37.0,29.0,0.0,37.0,43.0,34.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,7,6,140248,64492,4992,7442,79.25248682854512,14.0,4,4,4,SOCINT,MOVINT,IMINT,NaN,NaN,3,6,2,NaN,NaN,4321,13635,5726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,26.0,14.0,53.0,7.0,34.0,12.0,47.0,18.0,28.0,16.0,38.0,15.0,43.0,12.0,30.0,NaN,NaN,NaN,NaN,5.0,19.0,11.0,40.0,7.0,38.0,14.0,53.0,21.0,34.0,20.0,47.0,18.0,54.0,16.0,38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.33041904252867,22.73854482606961,17.51248953163018,55.418546599771545,10.464453281151934,13.736917702243886,42.318913421689494,33.479715594914694,24.250762284377114,31.834508384416726,24.51790556920419,19.396823762001976,NaN,NaN,NaN,NaN,1.0,67.0,14.0,18.0,0.0,61.0,13.0,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,8,6,87424,23962,4181,3588,83.96236152351814,14.0,4,4,4,SOCINT,IMINT,SIGINT,NaN,NaN,0,0,6,NaN,NaN,20811,6271,4321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.0,28.0,0.0,35.0,37.0,28.0,0.0,35.0,59.0,18.0,0.0,23.0,59.0,18.0,0.0,23.0,NaN,NaN,NaN,NaN,41.0,32.0,0.0,40.0,37.0,28.0,0.0,35.0,87.0,28.0,0.0,35.0,59.0,18.0,0.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.71530199234686,8.926715997987714,3.310134919851616E-4,30.35765099617343,78.61467326811574,11.558385423620615,1.071497491811523E-4,9.826834158514467,55.063608214181144,24.28731355471557,2.2515078536432723E-4,20.648853080317927,NaN,NaN,NaN,NaN,58.0,14.0,14.0,14.0,100.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,9,6,77580,28782,3729,5476,55.90333159262443,100.0,4,4,4,SOCINT,SIGINT,MOVINT,NaN,NaN,6,1,1,NaN,NaN,5210,3556,4165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,28.0,40.0,31.0,1.0,28.0,40.0,31.0,1.0,28.0,40.0,31.0,2.0,0.0,98.0,0.0,NaN,NaN,NaN,NaN,0.0,35.0,49.0,38.0,1.0,28.0,40.0,31.0,1.0,28.0,40.0,31.0,1.0,0.0,97.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0095514991485695,4.140042990575448,69.75948189018332,25.09092362009266,0.19468481009627536,0.798377778736756,94.16833164985849,4.8386057613084885,0.20327890908020474,0.20840527288085237,98.32526594252276,1.263049875516182,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S003,6,10,6,89654,19485,3838,11716,51.20881570534112,20.0,4,4,4,SOCINT,SIGINT,IMINT,NaN,NaN,1,1,1,NaN,NaN,13213,3089,8767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,50.0,10.0,39.0,1.0,50.0,10.0,39.0,1.0,50.0,10.0,39.0,1.0,56.0,9.0,34.0,NaN,NaN,NaN,NaN,0.0,69.0,14.0,55.0,1.0,50.0,10.0,39.0,1.0,50.0,10.0,39.0,1.0,63.0,10.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5466152250918219,75.15758396901013,10.970829078232443,13.324971727665613,0.0992140277591411,95.490948585838,1.9912730029166368,2.4185643834862245,0.08762205706551066,84.33397509614902,7.0344664211456385,8.543936425639824,NaN,NaN,NaN,NaN,1.0,59.0,20.0,20.0,0.0,73.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
