Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
16,2,1,Identify,Simultaneous,2,0,0,23385,27.3213,A,0,1,2,4,0,0,0.33996,0.49996,0.59889,0.99939,2.3365,3.6753,0.33996,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.66,0.34,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.66,0.34,0,0,0,0,0,0,0,0,0,0
16,2,2,Identify,Simultaneous,2,0,0,11076,20.6766,B,0.29,1,2,4,0,0,0.38986,0.49986,0.71117,0.99796,2.3619,3.1896,0.38986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.39,0.61,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.79,0,0,0,0,0,0,0,0,0,0
16,4,1,Identify,Simultaneous,2,0,0,33556,49.699,B,0.27,1,2,4,0,0,0.21774,0.49774,0.33944,0.97686,0.75758,2.1862,0.21774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.22,0.78,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.27,1,0,0,0,0,0,0,0,0,0,0
16,4,2,Identify,Simultaneous,2,0,0,8502,0.62937,A,0.1,1,2,4,1,0,0.82463,0.49463,2.4959,0.95176,4.049,1.8629,0.82463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.17,0.83,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.18,0.92,0,0,0,0,0,0,0,0,0,0
16,6,1,Identify,Simultaneous,2,0,0,31497,10.523,A,0,1,2,4,0,0,0.49998,0.49998,0.99964,0.99964,3.883,3.883,0.49998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
16,6,2,Identify,Simultaneous,2,0,0,8283,100,B,0,1,2,4,0,0,7.811e-009,0.5,0.00014404,1,0.00063204,6.483,1.1046e-008,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,8,1,Identify,Simultaneous,2,0,0,14680,0.18849,A,0.34,1,3,4,1,0,0.86878,0.53545,11.0617,0.97121,7.4341,1.3297,0.61596,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0
16,8,2,Identify,Simultaneous,2,0,0,9157,35.776,B,0.66,1,3,4,0,0,0.36473,0.6414,0.5855,1.4148,1.8862,3.7312,0.25831,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.2,0.61,0.19,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.33,1,0.33,0,0,0,0,0,0,0,0,0
16,8,3,Identify,Simultaneous,2,0,0,5554,13.4781,C,0.26,1,3,4,1,0,0.54079,0.64746,1.046,1.4468,1.8268,3.031,0.40424,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.11,0.45,0.44,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.08,0.33,0.33,0,0,0,0,0,0,0,0,0
16,10,1,Identify,Simultaneous,2,0,0,14914,0.026285,B,1.03,1,3,4,1,0,0.98876,0.66543,6.6231,1.5711,9.4329,4.4634,0.69917,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.5,0.01,0.49,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0
16,10,2,Identify,Simultaneous,2,0,0,7738,10.7602,A,1,1,3,4,0,0,0.49871,0.66538,0.98594,1.5707,2.3946,4.7113,0.4072,0.47049,0.99871,2.3413e-006,0.0012844,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16,10,3,Identify,Simultaneous,2,0,0,10623,8.9796,C,1.1,1,3,4,0,0,0.45966,0.33299,1.3053,0.59105,2.8882,1.7567,0.3447,0.24041,0.00034521,0.44041,0.55925,0,0,0,0,0,0,0,0,0,0.46,0.07,0.47,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.95,0.15,1,0,0,0,0,0,0,0,0,0
16,12,1,Identify,Simultaneous,2,0,0,21591,2.4739,B,0.55,1,3,4,1,0,0.72988,0.66655,1.8871,1.5832,5.4535,5.6304,0.55961,0.47132,5.6233e-007,0.99988,0.00011996,0,0,0,0,0,0,0,0,0,0.1,0.27,0.63,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.14,0.43,0.98,0,0,0,0,0,0,0,0,0
