Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
5,2,1,Identify,Simultaneous,2,0,0,20202,41.1771,A,0.02,1,2,4,0,0,0.25996,0.49996,0.43385,0.99939,1.7149,3.6753,0.25996,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.74,0.26,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.72,0.26,0,0,0,0,0,0,0,0,0,0
5,2,2,Identify,Simultaneous,2,0,0,12714,10.8818,B,0,1,2,4,0,0,0.49986,0.49986,0.99796,0.99796,3.1896,3.1896,0.49986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
5,4,1,Identify,Simultaneous,2,0,0,15241,41.0356,B,0,1,2,4,0,0,0.36774,0.49774,0.64517,0.97686,1.474,2.1862,0.36774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.37,0.63,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.37,0.63,0,0,0,0,0,0,0,0,0,0
5,4,2,Identify,Simultaneous,2,0,0,20717,23.2598,A,0.02,1,2,4,0,0,0.38463,0.49463,0.66835,0.95176,1.3245,1.8629,0.38463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.61,0.39,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.59,0.39,0,0,0,0,0,0,0,0,0,0
5,6,1,Identify,Simultaneous,2,0,0,20218,30.3973,A,0.01,1,2,4,0,0,0.31998,0.49998,0.55606,0.99964,2.3111,3.883,0.31998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.68,0.32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.67,0.32,0,0,0,0,0,0,0,0,0,0
5,6,2,Identify,Simultaneous,2,0,0,22495,54.3526,B,0,1,2,4,0,0,0.2,0.5,0.32193,1,2.3932,6.483,0.2,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0
5,8,1,Identify,Simultaneous,2,0,0,35303,46.2477,A,0.07,1,3,4,0,0,0.30878,0.53545,0.39259,0.97121,0.57889,1.3297,0.22142,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.56,0.21,0.23,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.59,0.23,0.25,0,0,0,0,0,0,0,0,0
5,8,2,Identify,Simultaneous,2,0,0,16209,27.212,B,0.03,1,3,4,0,0,0.40473,0.6414,0.67901,1.4148,2.1923,3.7312,0.28708,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.23,0.57,0.2,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.23,0.59,0.21,0,0,0,0,0,0,0,0,0
5,8,3,Identify,Simultaneous,2,0,0,11871,17.808,C,0.33,1,3,4,0,0,0.48079,0.64746,0.88109,1.4468,2.0191,3.031,0.34006,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.33,0.33,0.67,0,0,0,0,0,0,0,0,0
5,10,1,Identify,Simultaneous,2,0,0,14539,15.3551,B,0.32,1,3,4,0,0,0.49876,0.66543,0.98742,1.5711,3.0967,4.4634,0.35268,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.33,0.66,0.33,0,0,0,0,0,0,0,0,0
