Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4
9,6,1,5,191195,32152,3978,41871,72.3539,14,4,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SocintLayer,NaN,NaN,2,2,4,NaN,NaN,5678,5678,10905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,33,17,33,35,15,35,15,50,23,22,5,41,27,17,15,NaN,NaN,NaN,NaN,25,48,25,50,76,33,78,33,79,36,35,9,50,34,22,19,NaN,NaN,NaN,NaN,15.8022,50.481,6.8795,26.8374,37.6141,30.0401,16.3754,15.9704,49.6617,39.6618,5.4051,5.2714,35.5585,56.797,3.8701,3.7744,NaN,NaN,NaN,NaN,39,14,23,24,72,25,45,46
9,6,2,0,113725,7550,2309,7332,58.3761,100,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,2,1,NaN,NaN,7036,4368,4556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,19,31,18,22,13,49,16,23,10,56,11,0,0,100,0,NaN,NaN,NaN,NaN,42,25,42,25,32,19,74,25,32,13,80,16,0,0,100,0,NaN,NaN,NaN,NaN,29.7646,2.6251,67.0287,0.58162,9.8288,0.86685,88.5361,0.76825,9.3692,3.3053,84.3962,2.9293,1.5451,0.54509,97.4267,0.48308,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0
9,6,3,2,149199,9750,3541,8860,76.9693,38,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,1,2,4,NaN,NaN,3697,8299,4196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,29,29,19,18,22,36,24,13,25,25,37,1,37,36,26,NaN,NaN,NaN,NaN,20,25,25,17,23,29,48,33,18,34,36,52,0,25,25,18,NaN,NaN,NaN,NaN,15.0668,24.0153,32.5391,28.3788,5.3286,8.4934,46.0317,40.1463,2.1668,13.8149,18.7182,65.3,3.8373,24.4656,33.1492,38.5479,NaN,NaN,NaN,NaN,1,40,38,21,0,65,63,35
9,6,4,0,72868,9547,2964,7254,74.4112,100,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,2,1,NaN,NaN,7456,11357,2901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,29,29,13,39,38,16,7,23,46,9,22,0,100,0,0,NaN,NaN,NaN,NaN,25,25,25,12,65,64,29,13,39,77,16,38,0,100,0,0,NaN,NaN,NaN,NaN,15.6944,44.4207,34.6502,5.2347,22.393,63.3799,12.3598,1.8672,7.5718,85.7234,4.1793,2.5255,1.2325,97.6761,0.68029,0.41109,NaN,NaN,NaN,NaN,0,100,0,0,0,100,0,0
9,6,5,6,75723,8799,3666,6271,63.5988,0,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,2,0,NaN,NaN,9953,7207,2137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,29,14,28,19,19,23,39,14,26,15,45,0,0,0,100,NaN,NaN,NaN,NaN,25,25,13,25,29,29,36,62,19,37,23,67,0,0,0,100,NaN,NaN,NaN,NaN,39.4961,24.1299,0.00015107,36.3739,18.8866,11.5387,0.00028895,69.5744,5.5009,13.4429,8.4159e-005,81.0562,0.93817,2.2927,1.4353e-005,96.7691,NaN,NaN,NaN,NaN,0,0,0,100,0,0,0,100
9,6,6,2,95535,8174,4446,14056,72.3623,41,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,4,4,3,NaN,NaN,5866,8861,3557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,28,27,27,26,37,19,18,39,25,24,12,18,34,32,16,NaN,NaN,NaN,NaN,16,25,25,25,37,53,27,27,56,37,36,18,13,25,24,12,NaN,NaN,NaN,NaN,4.2951,22.2975,48.2634,25.1441,9.5565,49.6112,26.8461,13.9862,18.2717,23.7138,51.3291,6.6853,6.9354,27.0031,58.4489,7.6126,NaN,NaN,NaN,NaN,16,41,40,3,25,66,66,5
9,6,7,4,75317,3635,3011,3213,64.5229,34,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,3,2,5,NaN,NaN,4384,8565,9890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,35,35,15,15,47,22,22,9,30,29,29,12,NaN,NaN,NaN,NaN,25,25,25,25,57,57,25,25,75,35,35,15,22,22,22,9,NaN,NaN,NaN,NaN,4.8859,12.8277,19.7589,62.5275,12.7619,33.5056,12.9025,40.8301,28.8415,18.9305,29.1593,23.0687,11.9024,23.4368,36.1006,28.5602,NaN,NaN,NaN,NaN,34,33,33,0,25,25,25,0
9,6,8,2,119918,4150,4243,52011,72.4062,33,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,4,4,NaN,NaN,7161,7800,4696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,29,14,28,39,39,7,15,25,48,4,23,33,33,5,29,NaN,NaN,NaN,NaN,25,25,13,25,67,67,14,28,39,74,7,37,25,25,4,23,NaN,NaN,NaN,NaN,43.5908,12.8179,0.0004753,43.5908,64.7646,19.0441,0.00017654,16.1911,31.4841,37.0318,8.5824e-005,31.4841,41.8048,16.3903,0.00011396,41.8048,NaN,NaN,NaN,NaN,34,33,0,33,36,35,0,36
9,6,9,6,92228,9064,7940,16427,28.7033,0,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,2,2,NaN,NaN,3884,5632,3494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,37,37,13,13,48,23,22,7,29,13,54,4,NaN,NaN,NaN,NaN,25,25,25,25,66,67,25,25,79,37,37,13,48,23,93,7,NaN,NaN,NaN,NaN,1.5503,6.3575,53.562,38.5301,5.0121,20.554,43.2917,31.1421,8.186,8.3924,70.7059,12.7157,1.5615,1.6009,94.412,2.4256,NaN,NaN,NaN,NaN,34,9,57,0,53,14,91,0
9,6,10,5,106440,10655,8814,15694,48.9757,16,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,4,4,2,NaN,NaN,6427,9797,3604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,29,29,12,21,20,42,17,13,25,25,37,8,57,14,21,NaN,NaN,NaN,NaN,25,25,25,11,30,29,62,26,21,42,42,62,13,99,25,37,NaN,NaN,NaN,NaN,0.87569,60.202,17.5755,21.3469,0.40398,27.7727,32.432,39.3913,0.13399,36.847,10.7572,52.2619,0.041732,80.3312,3.3503,16.2768,NaN,NaN,NaN,NaN,1,67,16,16,0,100,25,25
