Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
10,2,1,Identify,Simultaneous,2,0,0,30988,54.3526,A,0,1,2,4,0,0,0.19996,0.49996,0.3214,0.99939,1.27,3.6753,0.19996,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
10,2,2,Identify,Simultaneous,2,0,0,38360,25.8757,B,0,1,2,4,0,0,0.34986,0.49986,0.61957,0.99796,2.0762,3.1896,0.34986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0,0,0,0,0,0,0,0
10,4,1,Identify,Simultaneous,2,0,0,40532,25.8757,B,0,1,2,4,0,0,0.34774,0.49774,0.60037,0.97686,1.3721,2.1862,0.34774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0,0,0,0,0,0,0,0
10,4,2,Identify,Simultaneous,2,0,0,21713,54.3526,A,0,1,2,4,0,0,0.19463,0.49463,0.28444,0.95176,0.53839,1.8629,0.19463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
10,6,1,Identify,Simultaneous,2,0,0,36497,43.2073,A,0,1,2,4,0,0,0.24998,0.49998,0.41471,0.99964,1.7433,3.883,0.24998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0
10,6,2,Identify,Simultaneous,2,0,0,20617,67.0003,B,0,1,2,4,0,0,0.15,0.5,0.23446,1,1.7572,6.483,0.15,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.15,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.15,0.85,0,0,0,0,0,0,0,0,0,0
10,8,1,Identify,Simultaneous,2,0,0,58712,32.7946,A,0.03,1,3,4,0,0,0.41878,0.53545,0.59865,0.97121,0.79283,1.3297,0.29623,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.45,0.21,0.34,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.43,0.21,0.33,0,0,0,0,0,0,0,0,0
10,8,2,Identify,Simultaneous,2,0,0,41786,4.959,B,0.23,1,3,4,1,0,0.70473,0.6414,1.7084,1.4148,4.2762,3.7312,0.49853,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.37,0.27,0.36,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.45,0.33,0.45,0,0,0,0,0,0,0,0,0
10,8,3,Identify,Simultaneous,2,0,0,30131,6.5719,C,0.16,1,3,4,1,0,0.64079,0.64746,1.4256,1.4468,3.2505,3.031,0.45773,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.4,0.26,0.34,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.33,0.22,0.29,0,0,0,0,0,0,0,0,0
10,10,1,Identify,Simultaneous,2,0,0,26047,1.6046,B,0.64,1,3,4,1,0,0.79876,0.66543,2.3067,1.5711,5.5738,4.4634,0.56625,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.35,0.2,0.45,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.57,0.33,0.74,0,0,0,0,0,0,0,0,0
