Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
6,2,1,Identify,Simultaneous,2,0,0,71606,93.6105,A,0,1,2,4,0,0,0.049961,0.49996,0.073554,0.99939,0.26117,3.6753,0.049961,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0
6,2,2,Identify,Simultaneous,2,0,0,24357,93.9401,B,0,1,2,4,0,0,0.049858,0.49986,0.072567,0.99796,0.21224,3.1896,0.049858,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0
6,4,1,Identify,Simultaneous,2,0,0,31999,6.311,B,0.13,1,2,4,1,0,0.70774,0.49774,1.7598,0.97686,3.5657,2.1862,0.70774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.33,0,0,0,0,0,0,0,0,0,0
6,4,2,Identify,Simultaneous,2,0,0,23127,98.5929,A,0.03,1,2,4,0,0,0.024629,0.49463,0.022647,0.95176,0.031001,1.8629,0.024629,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.94,0.03,0,0,0,0,0,0,0,0,0,0
6,6,1,Identify,Simultaneous,2,0,0,51848,3.2779,A,0.13,1,2,4,1,0,0.65998,0.49998,1.556,0.99964,5.4413,3.883,0.65998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.34,0.66,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.29,0.58,0,0,0,0,0,0,0,0,0,0
6,6,2,Identify,Simultaneous,2,0,0,19329,100,B,0,1,2,4,0,0,7.811e-009,0.5,0.00014404,1,0.00063204,6.483,1.1046e-008,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,8,1,Identify,Simultaneous,2,0,0,32083,77.0329,A,0.5,1,3,4,0,0,0.20934,0.53545,0.22162,0.97121,0.22432,1.3297,0.16678,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.67,0,0.33,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0
6,8,2,Identify,Simultaneous,2,0,0,40018,28.283,B,0.63,1,3,4,0,0,0.37473,0.6414,0.58256,1.4148,0.90578,3.7312,0.30197,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.01,0.6,0.39,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,0.98,0.63,0,0,0,0,0,0,0,0,0
6,8,3,Identify,Simultaneous,2,0,0,28200,12.0218,C,0.35,1,3,4,1,0,0.49079,0.64746,0.89123,1.4468,1.4095,3.031,0.39676,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.01,0.5,0.49,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,0.67,0.66,0,0,0,0,0,0,0,0,0
6,10,1,Identify,Simultaneous,2,0,0,35090,45.1501,B,0.35,1,3,4,0,0,0.24876,0.66543,0.40329,1.5711,1.0119,4.4634,0.19916,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.01,0.75,0.24,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0
