Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
9,2,1,Identify,Simultaneous,2,0,0,18142,93.6105,A,0,1,2,4,0,0,0.049961,0.49996,0.073554,0.99939,0.26117,3.6753,0.049961,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0
9,2,2,Identify,Simultaneous,2,0,0,20420,3.0192,B,0,1,2,4,1,0,0.66986,0.49986,1.5973,0.99796,4.6165,3.1896,0.66986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0,0,0,0,0,0
9,4,1,Identify,Simultaneous,2,0,0,18800,5.2322,B,0,1,2,4,1,0,0.59774,0.49774,1.2975,0.97686,2.8003,2.1862,0.59774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0
9,4,2,Identify,Simultaneous,2,0,0,16787,33.7271,A,0,1,2,4,0,0,0.29463,0.49463,0.4729,0.95176,0.92957,1.8629,0.29463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0
9,6,1,Identify,Simultaneous,2,0,0,19985,24.4898,A,0,1,2,4,0,0,0.35998,0.49998,0.64352,0.99964,2.6463,3.883,0.35998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0,0,0,0,0,0,0,0,0,0
9,6,2,Identify,Simultaneous,2,0,0,14290,86.0111,B,0,1,2,4,0,0,0.08,0.5,0.12029,1,0.89633,6.483,0.08,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.08,0.92,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.08,0.92,0,0,0,0,0,0,0,0,0,0
9,8,1,Identify,Simultaneous,2,0,0,32965,27.3018,A,0,1,3,4,0,0,0.41878,0.53545,0.6344,0.97121,0.92259,1.3297,0.30015,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.45,0.28,0.27,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.45,0.28,0.27,0,0,0,0,0,0,0,0,0
9,8,2,Identify,Simultaneous,2,0,0,22371,0.57195,B,0,1,3,4,1,0,0.89473,0.6414,3.3855,1.4148,3.9873,3.7312,0.72252,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.02,0.08,0.9,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.02,0.08,0.9,0,0,0,0,0,0,0,0,0
9,8,3,Identify,Simultaneous,2,0,0,25023,9.24,C,0,1,3,4,1,0,0.59079,0.64746,1.2112,1.4468,1.9439,3.031,0.45989,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.06,0.55,0.39,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.06,0.55,0.39,0,0,0,0,0,0,0,0,0
9,10,1,Identify,Simultaneous,2,0,0,24009,0.42824,B,0,1,3,4,1,0,0.89876,0.66543,3.3064,1.5711,7.7748,4.4634,0.6543,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.64,0.1,0.26,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.64,0.1,0.26,0,0,0,0,0,0,0,0,0
9,10,2,Identify,Simultaneous,2,0,0,51623,6.0063,A,0,1,3,4,1,0,0.62871,0.66538,1.4197,1.5707,3.6566,4.7113,0.4668,0.47049,0.99871,2.3413e-006,0.0012844,0,0,0,0,0,0,0,0,0,0.37,0.14,0.49,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.37,0.14,0.49,0,0,0,0,0,0,0,0,0
9,10,3,Identify,Simultaneous,2,0,0,21154,65.306,C,0,1,3,4,0,0,0.17041,0.33299,0.26469,0.59105,0.6663,1.7567,0.12844,0.24041,0.00034521,0.44041,0.55925,0,0,0,0,0,0,0,0,0,0.14,0.27,0.59,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.14,0.27,0.59,0,0,0,0,0,0,0,0,0
9,12,1,Identify,Simultaneous,2,0,0,27269,64.6506,B,0,1,3,4,0,0,0.16,0.66655,0.2515,1.5832,1.4694,5.6304,0.13059,0.47132,5.6233e-007,0.99988,0.00011996,0,0,0,0,0,0,0,0,0,0.16,0.84,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.16,0.84,0,0,0,0,0,0,0,0,0,0
9,12,2,Identify,Simultaneous,2,0,0,21622,4.3302,C,0,1,3,4,1,0,0.76352,0.49905,2.5641,0.92291,2.3108,1.7741,0.62295,0.35928,0.16648,0.001138,0.83239,0,0,0,0,0,0,0,0,0,0.93,0,0.07,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.93,0,0.07,0,0,0,0,0,0,0,0,0
9,12,3,Identify,Simultaneous,2,0,0,18440,45.7439,A,0,1,3,4,0,0,0.25616,0.66282,0.4045,1.5486,0.9484,4.6738,0.19804,0.46869,0.99616,8.7573e-007,0.0038432,0,0,0,0,0,0,0,0,0,0.74,0.03,0.23,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.74,0.03,0.23,0,0,0,0,0,0,0,0,0
9,14,1,Identify,Simultaneous,2,0,0,30062,4.8892,B,0,1,4,4,1,0,0.59106,0.48065,1.4544,0.9009,3.6589,1.6976,0.39415,0.284,0.00031558,0.73065,0.17041,0.098621,0,0,0,0,0,0,0,0,0.58,0.2,0.11,0.11,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.58,0.2,0.11,0.11,0,0,0,0,0,0,0,0
9,14,2,Identify,Simultaneous,2,0,0,30763,1.6454,A,0.55,1,4,4,1,0,0.81516,0.73516,2.4144,1.8716,3.5641,3.1044,0.47579,0.42445,0.98516,0.00048103,0.0057011,0.0086605,0,0,0,0,0,0,0,0,0.17,0.19,0.25,0.39,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.3,0.39,0.61,0,0,0,0,0,0,0,0
9,14,3,Identify,Simultaneous,2,0,0,23214,5.8641,C,0.37,1,4,4,1,0,0.59821,0.60821,1.3615,1.2909,1.9328,1.6411,0.37702,0.35372,0.012714,0.11681,0.85821,0.012263,0,0,0,0,0,0,0,0,0.44,0.12,0.26,0.18,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.59,0.17,0.36,0.25,0,0,0,0,0,0,0,0
9,14,4,Identify,Simultaneous,2,0,0,14461,11.9079,D,0.52,1,4,4,1,0,0.58159,0.42386,1.3163,0.79951,1.9078,1.2791,0.33086,0.25887,0.0021563,0.23773,0.086252,0.67386,0,0,0,0,0,0,0,0,0.3,0.17,0.37,0.16,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.45,0.25,0.57,0.25,0,0,0,0,0,0,0,0
9,16,1,Identify,Simultaneous,2,0,0,59116,4.6516,C,0.01,1,4,4,1,0,0.7175,0.7175,1.7655,1.7666,2.6483,2.7566,0.42665,0.41436,0.005375,0.00088183,0.9675,0.026246,0,0,0,0,0,0,0,0,0.4,0.11,0.25,0.24,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.4,0.11,0.25,0.25,0,0,0,0,0,0,0,0
9,16,2,Identify,Simultaneous,2,0,0,22415,4.9357,A,0.2,1,4,4,1,0,0.69572,0.74572,1.695,1.958,3.5402,4.3287,0.41239,0.43054,0.99572,2.1008e-005,0.0038415,0.00041683,0,0,0,0,0,0,0,0,0.3,0.08,0.3,0.32,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.35,0.1,0.36,0.39,0,0,0,0,0,0,0,0
9,16,3,Identify,Simultaneous,2,0,0,20667,29.4926,D,0.41,1,4,4,1,0,0.39666,0.48086,0.73632,0.96025,1.2231,1.7458,0.23383,0.2677,0.00090055,0.018236,0.3242,0.65666,0,0,0,0,0,0,0,0,0.18,0.18,0.38,0.26,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.54,0.37,0,0,0,0,0,0,0,0
9,16,4,Identify,Simultaneous,2,0,0,20278,14.016,B,0.37,1,4,4,1,0,0.51252,0.55252,1.0913,1.2747,2.5273,3.3637,0.3199,0.32889,7.4887e-006,0.80252,0.00089865,0.19658,0,0,0,0,0,0,0,0,0.08,0.29,0.37,0.26,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.1,0.4,0.51,0.36,0,0,0,0,0,0,0,0
9,18,1,Identify,Simultaneous,2,0,0,55283,1.0192,C,0.3,1,4,4,1,0,0.82372,0.70372,2.6934,1.7026,4.3785,2.7161,0.50259,0.40659,0.0047097,0.00068684,0.95372,0.040884,0,0,0,0,0,0,0,0,0.41,0.41,0.13,0.05,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.52,0.53,0.18,0.07,0,0,0,0,0,0,0,0
9,18,2,Identify,Simultaneous,2,0,0,44459,0.24629,D,0.11,1,4,4,1,0,0.92978,0.74978,3.8328,1.9967,7.5283,5.2227,0.59862,0.43289,2.8565e-005,8.5696e-005,0.00010712,0.99978,0,0,0,0,0,0,0,0,0.01,0.19,0.73,0.07,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.21,0.8,0.08,0,0,0,0,0,0,0,0
9,18,3,Identify,Simultaneous,2,0,0,14445,29.9731,B,0.41,1,4,4,0,0,0.35485,0.73485,0.60788,1.8861,2.1155,5.5217,0.23627,0.42431,3.5899e-008,0.98485,6.8927e-005,0.015078,0,0,0,0,0,0,0,0,0.01,0.63,0.31,0.05,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.87,0.44,0.08,0,0,0,0,0,0,0,0
9,18,4,Identify,Simultaneous,2,0,0,17580,19.7533,A,0.04,1,4,4,0,0,0.46932,0.74932,0.90886,1.9911,2.7124,4.8732,0.28817,0.43262,0.99932,1.779e-005,0.00042838,0.00023531,0,0,0,0,0,0,0,0,0.53,0.12,0.04,0.31,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.5,0.12,0.04,0.3,0,0,0,0,0,0,0,0
9,19,1,Identify,Sequential,2,132,0,110506,4.2691,D,0.1,3,4,4,1,0,0.82673,0.74673,2.5215,1.9654,5.3671,4.6668,0.49761,0.43113,0.0001213,0.0073688,0.1965,0.79601,9.4654e-006,0.0023001,0.0038335,0.99386,2.3732e-006,0.0023067,0.00096114,0.99673,0.18,0.21,0.45,0.16,0.18,0.21,0.45,0.16,0.21,0.12,0.5,0.17,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.18,0.21,0.47,0.17,0.18,0.21,0.45,0.16,0.18,0.11,0.45,0.16
9,19,2,Identify,Simultaneous,2,0,0,27330,7.1309,B,0.37,1,4,4,1,0,0.61022,0.54022,1.5919,1.2518,3.2756,2.8903,0.36591,0.32333,0.00015805,0.20909,0.00052682,0.79022,0,0,0,0,0,0,0,0,0.19,0.28,0.35,0.18,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.38,0.49,0.25,0,0,0,0,0,0,0,0
9,19,3,Identify,Simultaneous,2,0,0,12807,9.2359,C,0.43,1,4,4,1,0,0.6603,0.5803,1.6421,1.3144,2.2647,2.3176,0.38278,0.34168,0.16606,0.0011352,0.8303,0.0025026,0,0,0,0,0,0,0,0,0.44,0.18,0.17,0.21,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.62,0.25,0.25,0.31,0,0,0,0,0,0,0,0
9,19,4,Identify,User Choice,2,0,3,34257,9.3718,C,0.13,3,4,4,1,0,0.65151,0.67151,1.3907,1.5343,1.7049,2.1449,0.38988,0.38832,0.058444,0.0085231,0.87666,0.056371,0.06223,0.0005672,0.93345,0.0037514,0.061434,0.0022398,0.92151,0.014814,0.49,0.11,0.18,0.22,0.44,0.1,0.27,0.19,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.55,0.12,0.21,0.26,0.49,0.11,0.31,0.22,0,0,0,0
9,19,5,Identify,Sequential,2,123,0,42946,1.7041,B,0,3,4,4,1,0,0.88026,0.74026,3.091,1.9154,6.0475,3.9252,0.52378,0.4274,6.8327e-006,0.99663,0.0012299,0.0021352,6.8327e-006,0.99663,0.0012299,0.0021352,2.7156e-005,0.99026,0.001222,0.0084863,0.41,0.2,0.2,0.19,0.5,0.15,0.18,0.17,0.5,0.11,0.18,0.21,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.51,0.25,0.25,0.25,0.53,0.16,0.2,0.19,0.5,0.11,0.18,0.21
9,19,6,Identify,User Choice,2,0,2,100385,14.8625,A,0.25,3,4,4,0,0,0.50954,0.74954,1.0239,1.994,3.4874,5.7095,0.29444,0.43275,0.999,1.8735e-005,0.00042824,0.0005576,0.99954,1.1716e-006,0.00042847,3.4869e-005,0.99933,4.6854e-006,0.0001071,0.00055778,0.41,0.2,0.2,0.19,0.49,0.16,0.16,0.19,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.52,0.25,0.25,0.25,0.61,0.2,0.2,0.24,0,0,0,0
9,19,7,Identify,User Choice,2,0,3,27472,1.6282,D,0.29,3,4,4,1,0,0.86707,0.74707,2.9084,1.9683,5.1943,3.9911,0.51103,0.43132,0.0053104,0.0089613,0.017701,0.96803,0.0013509,0.0091186,0.004503,0.98503,0.00034185,0.0023075,0.00028488,0.99707,0.18,0.27,0.38,0.17,0.14,0.3,0.43,0.13,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.41,0.56,0.25,0.18,0.38,0.56,0.17,0,0,0,0
9,19,8,Identify,Simultaneous,2,0,0,13915,11.0074,A,0.33,1,4,4,0,0,0.58986,0.74986,1.2843,1.9979,4.3218,6.2112,0.34727,0.43293,0.99986,2.9299e-007,0.00010715,3.488e-005,0,0,0,0,0,0,0,0,0.41,0.11,0.18,0.3,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.54,0.14,0.25,0.4,0,0,0,0,0,0,0,0
9,19,9,Identify,User Choice,2,0,3,64521,4.8508,C,0,3,4,4,1,0,0.58734,0.53734,1.1928,1.0284,1.2612,1.213,0.34039,0.31482,0.1351,0.059106,0.67549,0.1303,0.16427,0.0044917,0.82134,0.0099022,0.15747,0.017223,0.78734,0.037969,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.4,0.2,0.2,0.2,0,0,0,0
