Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4
8,6,1,2,138759,22435,4440,18042,40.7834,34,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,2,1,5,NaN,NaN,5087,7025,11945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,32,21,25,22,38,21,19,22,42,17,19,22,42,20,16,NaN,NaN,NaN,NaN,22,32,21,25,22,38,21,19,22,42,17,19,22,42,20,16,NaN,NaN,NaN,NaN,15.8022,50.481,6.8795,26.8374,3.9222,87.7089,1.7076,6.6613,4.1849,93.5828,0.45548,1.7768,14.6941,82.1469,1.5993,1.5597,NaN,NaN,NaN,NaN,19,34,22,25,19,34,22,25
8,6,2,1,106677,8529,2056,20408,20.2837,71,4,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,NaN,NaN,2,2,5,NaN,NaN,7537,2320,8287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,27,23,21,23,33,23,17,14,51,18,12,19,51,18,NaN,NaN,NaN,NaN,25,25,27,23,21,23,33,23,17,14,51,18,12,19,51,18,NaN,NaN,NaN,NaN,29.7646,2.6251,67.0287,0.58162,9.8288,0.86685,88.5361,0.76825,1.5571,0.13733,98.1838,0.12171,1.5451,0.54509,97.4267,0.48308,NaN,NaN,NaN,NaN,0,29,71,0,0,29,71,0
8,6,3,1,121126,8441,2567,16250,87.0937,25,4,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,2,2,4,NaN,NaN,7569,5377,8625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,25,30,25,14,25,30,31,5,25,30,40,5,25,32,38,NaN,NaN,NaN,NaN,20,25,30,25,14,25,30,31,5,25,30,40,5,25,32,38,NaN,NaN,NaN,NaN,15.0668,24.0153,32.5391,28.3788,5.8584,37.3514,12.6521,44.138,2.1668,13.8149,18.7182,65.3,3.8373,24.4656,33.1492,38.5479,NaN,NaN,NaN,NaN,0,11,25,64,0,11,25,64
8,6,4,0,113738,10832,4743,33496,36.1728,95,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,2,1,1,NaN,NaN,3528,3888,7447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,25,41,25,9,25,44,22,9,22,51,18,9,NaN,NaN,NaN,NaN,25,25,25,25,25,41,25,9,25,44,22,9,22,51,18,9,NaN,NaN,NaN,NaN,15.6944,44.4207,34.6502,5.2347,4.282,84.8361,9.4537,1.4282,4.6625,92.3753,2.5735,0.38878,1.2325,97.6761,0.68029,0.41109,NaN,NaN,NaN,NaN,5,95,0,0,5,95,0,0
8,6,5,5,109601,3192,5575,31102,32.7538,23,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,3,2,2,NaN,NaN,3392,9519,8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,27,25,23,25,25,25,23,27,25,25,18,32,NaN,NaN,NaN,NaN,25,25,25,25,27,25,23,25,25,25,23,27,25,25,18,32,NaN,NaN,NaN,NaN,39.4961,24.1299,0.00015107,36.3739,82.0451,7.1607,4.483e-005,10.7942,61.9757,5.4091,0.00013545,32.6151,28.9508,10.107,6.3275e-005,60.9422,NaN,NaN,NaN,NaN,23,25,14,38,23,25,14,38
8,6,6,1,109970,11448,3024,25814,73.7561,67,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,2,3,1,NaN,NaN,15039,8744,12175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,25,30,25,20,27,28,25,18,29,28,25,16,31,28,25,NaN,NaN,NaN,NaN,20,25,30,25,20,27,28,25,18,29,28,25,16,31,28,25,NaN,NaN,NaN,NaN,4.2951,22.2975,48.2634,25.1441,6.3327,32.8753,23.7198,37.0723,11.6396,60.4259,10.8994,17.035,27.7767,36.0499,26.0103,10.1631,NaN,NaN,NaN,NaN,0,67,33,0,0,67,33,0
8,6,7,1,95527,7488,2863,23353,71.3478,47,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,2,1,4,NaN,NaN,9912,6088,4321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,30,29,20,21,33,26,20,21,33,26,20,21,NaN,NaN,NaN,NaN,25,25,25,25,30,29,20,21,33,26,20,21,33,26,20,21,NaN,NaN,NaN,NaN,4.8859,12.8277,19.7589,62.5275,12.7619,33.5056,12.9025,40.8301,28.8415,18.9305,29.1593,23.0687,11.9024,23.4368,36.1006,28.5602,NaN,NaN,NaN,NaN,47,25,25,3,47,25,25,3
8,6,8,5,96388,16729,5352,12185,50.7032,28,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,2,2,2,NaN,NaN,2472,5136,10625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,25,25,25,25,27,27,21,25,27,48,0,25,NaN,NaN,NaN,NaN,25,25,25,25,25,25,25,25,27,27,21,25,27,48,0,25,NaN,NaN,NaN,NaN,43.5908,12.8179,0.0004753,43.5908,20.4826,18.0688,0.00067001,61.4479,37.9916,33.5144,0.00031069,28.4937,13.2826,46.8694,0.00010862,39.8479,NaN,NaN,NaN,NaN,26,46,0,28,26,46,0,28
8,6,9,6,105796,4744,4504,36154,35.7853,0,4,4,4,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,NaN,4,2,1,NaN,NaN,6496,4192,6280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,30,25,22,23,30,25,22,23,30,20,27,23,NaN,NaN,NaN,NaN,25,25,25,25,30,25,22,23,30,25,22,23,30,20,27,23,NaN,NaN,NaN,NaN,1.5503,6.3575,53.562,38.5301,5.0121,20.554,43.2917,31.1421,3.4978,14.3442,60.4246,21.7334,4.7954,4.9163,82.8394,7.4489,NaN,NaN,NaN,NaN,25,0,75,0,25,0,75,0
8,6,10,5,99204,10760,5455,13657,40.9836,25,4,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,NaN,NaN,4,2,1,NaN,NaN,10802,2536,4455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,28,25,22,25,28,25,22,23,31,25,21,0,54,25,21,NaN,NaN,NaN,NaN,25,28,25,22,25,28,25,22,23,31,25,21,0,54,25,21,NaN,NaN,NaN,NaN,0.87569,60.202,17.5755,21.3469,0.40398,27.7727,32.432,39.3913,0.15151,72.9116,12.1634,14.7735,0.041732,80.3312,3.3503,16.2768,NaN,NaN,NaN,NaN,0,50,25,25,0,50,25,25
