Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
7,2,1,Identify,Simultaneous,2,0,0,52297,93.6105,A,0,1,2,4,0,0,0.049961,0.49996,0.073554,0.99939,0.26117,3.6753,0.049961,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0
7,2,2,Identify,Simultaneous,2,0,0,67297,27.3213,B,0,1,2,4,0,0,0.33986,0.49986,0.59756,0.99796,2.006,3.1896,0.33986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.34,0.66,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.34,0.66,0,0,0,0,0,0,0,0,0,0
7,4,1,Identify,Simultaneous,2,0,0,137923,33.7271,B,0,1,2,4,0,0,0.29774,0.49774,0.4942,0.97686,1.1258,2.1862,0.29774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0
7,4,2,Identify,Simultaneous,2,0,0,69516,54.3526,A,0,1,2,4,0,0,0.19463,0.49463,0.28444,0.95176,0.53839,1.8629,0.19463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
7,6,1,Identify,Simultaneous,2,0,0,66094,14.4633,A,0,1,2,4,0,0,0.44998,0.49998,0.86214,0.99964,3.4295,3.883,0.44998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,0,0,0
7,6,2,Identify,Simultaneous,2,0,0,24109,93.6105,B,0.01,1,2,4,0,0,0.05,0.5,0.074,1,0.5421,6.483,0.05,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.04,0.95,0,0,0,0,0,0,0,0,0,0
7,8,1,Identify,Simultaneous,2,0,0,28828,80.5131,A,0,1,3,4,0,0,0.089441,0.53545,0.10183,0.97121,0.15195,1.3297,0.066225,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0
7,8,2,Identify,Simultaneous,2,0,0,50875,16.7486,B,0,1,3,4,0,0,0.53473,0.6414,1.0143,1.4148,2.0314,3.7312,0.3968,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.12,0.44,0.44,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.12,0.44,0.44,0,0,0,0,0,0,0,0,0
7,8,3,Identify,Simultaneous,2,0,0,36250,8.88,C,0,1,3,4,0,0,0.61079,0.64746,1.2964,1.4468,2.5985,3.031,0.43349,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.26,0.37,0.37,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.26,0.37,0.37,0,0,0,0,0,0,0,0,0
7,10,1,Identify,Simultaneous,2,0,0,78641,18.8342,B,0,1,3,4,0,0,0.44876,0.66543,0.8495,1.5711,2.3059,4.4634,0.33318,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.1,0.55,0.35,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.1,0.55,0.35,0,0,0,0,0,0,0,0,0
