Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
18,2,1,Identify,Simultaneous,2,0,0,29296,1.4797,A,0,1,2,4,1,0,0.74996,0.49996,1.9993,0.99939,6.1075,3.6753,0.74996,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0
18,2,2,Identify,Simultaneous,2,0,0,21485,43.2073,B,0,1,2,4,0,0,0.24986,0.49986,0.41322,0.99796,1.3963,3.1896,0.24986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0
18,4,1,Identify,Simultaneous,2,0,0,32016,0.88679,B,0,1,2,4,1,0,0.79774,0.49774,2.2943,0.97686,4.3017,2.1862,0.79774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
18,4,2,Identify,Simultaneous,2,0,0,25000,33.7271,A,0,1,2,4,0,0,0.29463,0.49463,0.4729,0.95176,0.92957,1.8629,0.29463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0
18,6,1,Identify,Simultaneous,2,0,0,24375,19.5154,A,0,1,2,4,0,0,0.39998,0.49998,0.73662,0.99964,2.9894,3.883,0.39998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0
18,6,2,Identify,Simultaneous,2,0,0,17578,54.3526,B,0,1,2,4,0,0,0.2,0.5,0.32193,1,2.3932,6.483,0.2,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0
18,8,1,Identify,Simultaneous,2,0,0,44235,99.5468,A,0,1,3,4,0,0,0.031219,0.53545,0.059562,0.97121,0.038743,1.3297,0.022457,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0,0,0,0,0,0,0
18,8,2,Identify,Simultaneous,2,0,0,25109,70.3456,B,0,1,3,4,0,0,0.17474,0.6414,0.20253,1.4148,0.28589,3.7312,0.14267,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0
18,8,3,Identify,Simultaneous,2,0,0,36141,14.2013,C,0,1,3,4,0,0,0.53079,0.64746,1.0142,1.4468,1.7572,3.031,0.39892,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.1,0.45,0.45,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.1,0.45,0.45,0,0,0,0,0,0,0,0,0
18,10,1,Identify,Simultaneous,2,0,0,17391,0.33878,B,0,1,3,4,1,0,0.89876,0.66543,3.3081,1.5711,8.5388,4.4634,0.69702,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0
