Subject_number,Phase_number,Trial_number,Query_type,Layer_type,Phase_type,Presentation_order,User_choice,Trial_time,Trial_score,Specified_answer,Normalization_compensation,Number_probability_sets,Number_facilities,Max_probs_in_set,WTAnh,WTAnr,TVDnh,TVDnr,KLDnh,KLDnr,KLDSnh,KLDSnr,RMSnh,RMSnr,Probs_norm_1_1,Probs_norm_1_2,Probs_norm_1_3,Probs_norm_1_4,Probs_norm_2_1,Probs_norm_2_2,Probs_norm_2_3,Probs_norm_2_4,Probs_norm_3_1,Probs_norm_3_2,Probs_norm_3_3,Probs_norm_3_4,Probs_human_1_1,Probs_human_1_2,Probs_human_1_3,Probs_human_1_4,Probs_human_2_1,Probs_human_2_2,Probs_human_2_3,Probs_human_2_4,Probs_human_3_1,Probs_human_3_2,Probs_human_3_3,Probs_human_3_4,Probs_random_1_1,Probs_random_1_2,Probs_random_1_3,Probs_random_1_4,Probs_random_2_1,Probs_random_2_2,Probs_random_2_3,Probs_random_2_4,Probs_random_3_1,Probs_random_3_2,Probs_random_3_3,Probs_random_3_4,Raw_probs_human_1_1,Raw_probs_human_1_2,Raw_probs_human_1_3,Raw_probs_human_1_4,Raw_probs_human_2_1,Raw_probs_human_2_2,Raw_probs_human_2_3,Raw_probs_human_2_4,Raw_probs_human_3_1,Raw_probs_human_3_2,Raw_probs_human_3_3,Raw_probs_human_3_4
19,2,1,Identify,Simultaneous,2,0,0,17649,54.3526,A,0,1,2,4,0,0,0.19996,0.49996,0.3214,0.99939,1.27,3.6753,0.19996,0.49996,0.99996,3.7507e-005,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0
19,2,2,Identify,Simultaneous,2,0,0,18091,54.3526,B,0,1,2,4,0,0,0.19986,0.49986,0.32017,0.99796,1.0754,3.1896,0.19986,0.49986,0.00014395,0.99986,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0
19,4,1,Identify,Simultaneous,2,0,0,27711,43.2073,B,0,1,2,4,0,0,0.24774,0.49774,0.39548,0.97686,0.89182,2.1862,0.24774,0.49774,0.0022624,0.99774,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0
19,4,2,Identify,Simultaneous,2,0,0,19694,0.23692,A,0,1,2,4,1,0,0.89463,0.49463,3.2567,0.95176,4.7873,1.8629,0.89463,0.49463,0.99463,0.0053722,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0
19,6,1,Identify,Simultaneous,2,0,0,17571,43.2073,A,0,1,2,4,0,0,0.24998,0.49998,0.41471,0.99964,1.7433,3.883,0.24998,0.49998,0.99998,2.1098e-005,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0
19,6,2,Identify,Simultaneous,2,0,0,12181,93.6105,B,0,1,2,4,0,0,0.05,0.5,0.074,1,0.5421,6.483,0.05,0.5,1.5622e-008,1,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0
19,8,1,Identify,Simultaneous,2,0,0,95857,65.5222,A,0,1,3,4,0,0,0.16878,0.53545,0.19244,0.97121,0.29784,1.3297,0.12753,0.38128,0.86878,0.010558,0.12066,0,0,0,0,0,0,0,0,0,0.7,0.15,0.15,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.7,0.15,0.15,0,0,0,0,0,0,0,0,0
19,8,2,Identify,Simultaneous,2,0,0,39499,54.2259,B,0,1,3,4,0,0,0.27473,0.6414,0.38347,1.4148,0.81917,3.7312,0.20428,0.45365,5.1976e-006,0.97473,0.02526,0,0,0,0,0,0,0,0,0,0.06,0.7,0.24,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.06,0.7,0.24,0,0,0,0,0,0,0,0,0
19,8,3,Identify,Simultaneous,2,0,0,35582,31.1585,C,0,1,3,4,0,0,0.38079,0.64746,0.62929,1.4468,1.4948,3.031,0.26937,0.45789,0.00013454,0.019071,0.98079,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0,0
19,10,1,Identify,Simultaneous,2,0,0,44070,0.46611,B,0,1,3,4,1,0,0.89876,0.66543,3.3054,1.5711,7.0028,4.4634,0.63552,0.47053,6.8474e-006,0.99876,0.0012325,0,0,0,0,0,0,0,0,0,0.45,0.1,0.45,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0.45,0.1,0.45,0,0,0,0,0,0,0,0,0
