Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4
10,6,1,0,129983,8446,4839,17527,78.3537,89,4,4,4,ns3:ImintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,NaN,2,0,0,NaN,NaN,9640,3680,3761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,51,16,16,22,58,10,10,18,66,8,8,16,72,6,6,NaN,NaN,NaN,NaN,25,77,25,25,32,85,16,16,22,82,10,10,18,86,8,8,NaN,NaN,NaN,NaN,15.8022,50.481,6.8795,26.8374,21.1507,67.5671,2.302,8.9802,12.6222,80.6448,1.3738,5.3592,2.1618,96.685,0.23529,0.91788,NaN,NaN,NaN,NaN,3,89,1,7,3,100,2,8
10,6,2,0,78524,19991,2904,7128,47.0767,100,4,4,4,ns3:ImintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,NaN,3,0,0,NaN,NaN,4065,4167,2240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14,57,14,9,9,55,27,7,7,67,19,6,5,75,14,NaN,NaN,NaN,NaN,25,25,100,25,15,14,93,46,9,9,92,27,7,7,100,19,NaN,NaN,NaN,NaN,29.7646,2.6251,67.0287,0.58162,9.8288,0.86685,88.5361,0.76825,5.2132,0.45978,93.9195,0.40748,0.78569,0.069295,99.0836,0.061412,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0
10,6,3,2,100594,5215,4864,29414,79.81,62,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,0,0,5,NaN,NaN,5687,4625,6367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,16,53,15,12,12,66,10,9,8,68,15,12,10,60,18,NaN,NaN,NaN,NaN,25,25,83,25,16,16,94,15,12,12,100,22,9,8,48,15,NaN,NaN,NaN,NaN,15.0668,24.0153,32.5391,28.3788,11.3678,18.1194,49.1011,21.4116,3.6489,5.8161,63.0435,27.4915,6.2944,10.0328,36.25,47.4228,NaN,NaN,NaN,NaN,10,10,62,18,10,10,64,19
10,6,4,0,127816,4231,5224,18486,82.0956,67,4,4,4,ns3:ImintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,NaN,0,4,0,NaN,NaN,6839,13327,3031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,57,14,14,23,59,9,9,38,48,7,7,26,66,4,4,NaN,NaN,NaN,NaN,25,100,25,25,34,88,14,14,46,59,9,9,38,100,7,7,NaN,NaN,NaN,NaN,15.6944,44.4207,34.6502,5.2347,22.393,63.3799,12.3598,1.8672,36.5919,51.784,10.0985,1.5256,8.9096,88.2601,2.4588,0.37146,NaN,NaN,NaN,NaN,25,67,8,0,37,100,12,0
10,6,5,0,90755,15312,2872,16423,62.5459,70,4,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,NaN,0,0,5,NaN,NaN,2672,2064,7344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58,14,14,14,71,10,10,9,78,8,8,6,60,15,14,11,NaN,NaN,NaN,NaN,100,25,25,25,100,14,14,14,100,10,10,9,32,8,8,6,NaN,NaN,NaN,NaN,39.4961,24.1299,0.00015107,36.3739,56.6268,17.2979,0.00010829,26.0752,90.1371,3.9335,2.4626e-005,5.9294,76.5247,3.3394,8.3627e-005,20.1358,NaN,NaN,NaN,NaN,70,26,0,4,100,36,0,7
10,6,6,4,91755,12456,4503,2631,74.6119,17,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,4,5,5,NaN,NaN,6224,8528,6744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14,57,14,12,11,43,34,25,23,29,23,27,24,36,13,NaN,NaN,NaN,NaN,25,25,100,25,15,14,57,45,35,33,43,34,25,23,35,13,NaN,NaN,NaN,NaN,4.2951,22.2975,48.2634,25.1441,3.4321,17.8174,38.5662,40.1842,8.3839,43.5239,23.5521,24.5402,10.0238,52.0372,28.1589,9.7801,NaN,NaN,NaN,NaN,17,17,50,16,25,25,73,25
10,6,7,3,134289,6192,10831,18112,81.6791,19,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,3,3,3,NaN,NaN,5296,8825,5416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14,14,57,11,39,10,40,23,47,6,24,29,35,7,29,NaN,NaN,NaN,NaN,25,25,25,100,15,54,14,57,36,76,10,40,23,29,6,24,NaN,NaN,NaN,NaN,4.8859,12.8277,19.7589,62.5275,4.3304,22.7385,17.5125,55.4185,9.5591,50.1936,9.6644,30.583,14.3664,25.1454,14.5247,45.9635,NaN,NaN,NaN,NaN,19,39,0,42,25,55,0,58
10,6,8,3,113481,7215,3752,10151,60.0933,56,4,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,NaN,3,4,3,NaN,NaN,5407,5784,17696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14,14,57,31,12,11,46,20,14,13,53,30,25,12,33,NaN,NaN,NaN,NaN,25,25,25,100,38,14,14,57,17,12,11,46,31,26,13,36,NaN,NaN,NaN,NaN,43.5908,12.8179,0.0004753,43.5908,60.7153,8.9267,0.00033101,30.3577,34.001,14.9971,0.00055611,51.0014,55.0636,24.2873,0.00022515,20.6489,NaN,NaN,NaN,NaN,28,16,0,56,25,15,0,51
10,6,9,5,95946,10335,8456,10719,64.4355,15,4,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,NaN,3,3,5,NaN,NaN,9263,2511,15072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14,57,14,11,10,70,9,9,8,77,6,11,10,72,7,NaN,NaN,NaN,NaN,25,25,100,25,15,14,100,14,11,10,99,9,9,8,61,6,NaN,NaN,NaN,NaN,1.5503,6.3575,53.562,38.5301,1.0096,4.14,69.7595,25.0909,0.19468,0.79838,94.1683,4.8386,0.75621,3.1011,91.444,4.6986,NaN,NaN,NaN,NaN,1,0,84,15,0,0,97,18
10,6,10,6,239971,26144,4434,14592,69.3599,0,4,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,0,4,3,NaN,NaN,4528,13663,116817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,57,14,14,11,70,10,9,13,66,11,10,11,62,8,19,NaN,NaN,NaN,NaN,25,100,25,25,15,100,14,14,11,58,10,9,13,80,11,25,NaN,NaN,NaN,NaN,0.87569,60.202,17.5755,21.3469,0.18987,91.371,3.8107,4.6284,0.15151,72.9116,12.1634,14.7735,0.041732,80.3312,3.3503,16.2768,NaN,NaN,NaN,NaN,1,90,0,9,0,100,0,10
