Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4
5,6,1,1,719434,93531,19876,139756,75.0777,70,4,4,4,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,NaN,2,1,4,NaN,NaN,50305,17627,32019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,45,15,40,25,45,5,25,20,65,0,15,25,55,5,15,NaN,NaN,NaN,NaN,0,45,15,40,25,45,5,25,20,65,0,15,25,55,5,15,NaN,NaN,NaN,NaN,15.8022,50.481,6.8795,26.8374,21.1507,67.5671,2.302,8.9802,12.6222,80.6448,1.3738,5.3592,35.5585,56.797,3.8701,3.7744,NaN,NaN,NaN,NaN,30,70,0,0,30,70,0,0
5,6,2,0,308009,94128,5406,14704,83.0658,100,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,1,1,0,NaN,NaN,18094,18110,15719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,15,45,0,40,0,60,0,20,0,80,0,0,0,100,0,NaN,NaN,NaN,NaN,40,15,45,0,40,0,60,0,20,0,80,0,0,0,100,0,NaN,NaN,NaN,NaN,29.7646,2.6251,67.0287,0.58162,17.8201,1.5716,80.2601,0.34822,5.2132,0.45978,93.9195,0.40748,0.78569,0.069295,99.0836,0.061412,NaN,NaN,NaN,NaN,0,0,100,0,0,0,100,0
5,6,3,2,218521,38642,5219,22703,72.7529,60,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,1,2,4,NaN,NaN,8437,10500,16454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,25,40,35,0,20,50,30,0,0,60,40,0,0,60,40,NaN,NaN,NaN,NaN,0,25,40,35,0,20,50,30,0,0,60,40,0,0,60,40,NaN,NaN,NaN,NaN,15.0668,24.0153,32.5391,28.3788,11.3678,18.1194,49.1011,21.4116,3.6489,5.8161,63.0435,27.4915,6.2944,10.0328,36.25,47.4228,NaN,NaN,NaN,NaN,0,0,60,40,0,0,60,40
5,6,4,1,239974,49236,7625,15328,89.6807,75,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,5,1,1,NaN,NaN,8953,13376,22829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,40,30,0,40,40,20,0,40,50,10,0,25,75,0,0,NaN,NaN,NaN,NaN,30,40,30,0,40,40,20,0,40,50,10,0,25,75,0,0,NaN,NaN,NaN,NaN,15.6944,44.4207,34.6502,5.2347,27.1308,38.3948,29.9498,4.5246,36.5919,51.784,10.0985,1.5256,14.0777,79.6895,3.8851,2.3477,NaN,NaN,NaN,NaN,25,75,0,0,25,75,0,0
5,6,5,6,320646,43125,9406,57095,92.6179,0,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,1,3,2,NaN,NaN,9359,15782,32906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,30,0,35,40,30,0,30,30,20,0,50,15,20,0,65,NaN,NaN,NaN,NaN,35,30,0,35,40,30,0,30,30,20,0,50,15,20,0,65,NaN,NaN,NaN,NaN,39.4961,24.1299,0.00015107,36.3739,56.6268,17.2979,0.00010829,26.0752,31.7725,9.7056,0.00024305,58.5217,10.4281,12.7419,7.9771e-005,76.8299,NaN,NaN,NaN,NaN,0,30,0,70,0,30,0,70
5,6,6,6,415135,99096,9905,76464,64.0324,0,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,1,4,4,NaN,NaN,17469,29250,12983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,40,40,0,10,45,45,0,15,45,40,0,0,60,40,NaN,NaN,NaN,NaN,0,20,40,40,0,10,45,45,0,15,45,40,0,0,60,40,NaN,NaN,NaN,NaN,4.2951,22.2975,48.2634,25.1441,3.4321,17.8174,38.5662,40.1842,8.3839,43.5239,23.5521,24.5402,17.1267,22.2278,48.1127,12.5328,NaN,NaN,NaN,NaN,0,0,65,35,0,0,65,35
5,6,7,6,390130,111056,9203,26125,58.2158,0,4,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:MovintLayer,NaN,NaN,3,4,4,NaN,NaN,27812,10515,44124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,25,25,50,0,40,20,40,0,45,0,55,0,40,0,60,NaN,NaN,NaN,NaN,0,25,25,50,0,40,20,40,0,45,0,55,0,40,0,60,NaN,NaN,NaN,NaN,4.8859,12.8277,19.7589,62.5275,4.3304,22.7385,17.5125,55.4185,1.0012,5.2573,4.049,89.6924,3.478,4.5656,14.0651,77.8913,NaN,NaN,NaN,NaN,0,40,0,60,0,40,0,60
5,6,8,6,404099,62469,14844,22016,80.0346,0,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,NaN,1,1,1,NaN,NaN,7875,11422,13859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,30,0,30,50,20,0,30,55,30,0,15,65,35,0,0,NaN,NaN,NaN,NaN,40,30,0,30,50,20,0,30,55,30,0,15,65,35,0,0,NaN,NaN,NaN,NaN,43.5908,12.8179,0.0004753,43.5908,60.7153,8.9267,0.00033101,30.3577,78.6147,11.5584,0.00010715,9.8268,84.126,12.3687,0.00011466,3.5052,NaN,NaN,NaN,NaN,65,35,0,0,65,35,0,0
5,6,9,5,500851,174064,13610,40032,74.3192,25,4,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,NaN,3,5,2,NaN,NaN,8204,30032,35828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,40,40,0,15,35,50,0,25,50,25,0,0,75,25,NaN,NaN,NaN,NaN,0,20,40,40,0,15,35,50,0,25,50,25,0,0,75,25,NaN,NaN,NaN,NaN,1.5503,6.3575,53.562,38.5301,1.0096,4.14,69.7595,25.0909,3.4978,14.3442,60.4246,21.7334,4.7954,4.9163,82.8394,7.4489,NaN,NaN,NaN,NaN,0,0,75,25,0,0,75,25
5,6,10,6,441525,129394,13687,36063,85.8839,0,4,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,NaN,4,4,4,NaN,NaN,27001,26313,13219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,40,30,30,0,25,35,40,0,35,20,45,0,55,0,45,NaN,NaN,NaN,NaN,0,40,30,30,0,25,35,40,0,35,20,45,0,55,0,45,NaN,NaN,NaN,NaN,0.87569,60.202,17.5755,21.3469,0.40398,27.7727,32.432,39.3913,0.13399,36.847,10.7572,52.2619,0.041732,80.3312,3.3503,16.2768,NaN,NaN,NaN,NaN,0,60,0,40,0,60,0,40
