1,1,0.13502441050105785,0.2712051843730805,0.20420453231736715,0.057993737039183604,0.4665965462703688
1,2,0.08221900483766353,0.23894160953337543,0.2073363647278388,0.11049263704617855,0.4432293886926072
2,1,0.2203905976918744,0.06419680688507963,0.10926190320181543,0.24822768698365422,0.5783136029294508
2,2,0.11675935054891085,0.11743130808804486,0.15320098783557917,0.2309150798434929,0.49845262423288306
3,1,0.030963828205483157,0.15404887763486316,0.21493555756074234,0.2840375456930284,0.34697801911136605
3,2,0.03090938928009601,0.17663096495193278,0.20863718115777355,0.23984211649173967,0.374889737398554
4,1,0.05044127585939995,0.13946476267777763,0.28404087120582766,0.19166391595150237,0.38483045016489237
4,2,0.04117062092747559,0.1681068813646838,0.23990741064688895,0.19707131925903634,0.394914388729391
5,1,0.3739421980416594,0.07495131820129275,0.07495131820129275,0.11747605134105153,0.7326213122563631
5,2,0.17435432664454087,0.13032035097750408,0.13032035097750408,0.1631538300888365,0.5762054679561555
6,1,0.07082811019968682,0.08285070623067084,0.2763247738181341,0.28939620356487195,0.3514283163863232
6,2,0.04660223155005072,0.13144337108833506,0.24004932716150723,0.2456614416670619,0.3828458600830958
7,1,0.24574312542171062,0.06442410390392221,0.31875795326432044,0.06442410390392221,0.5523938389278351
7,2,0.12852209169452233,0.11953912973838092,0.2658988207813102,0.11953912973838092,0.49502291974192786
8,1,0.10195853235771091,0.13757203850948144,0.22738938431252856,0.14980415873415337,0.4852344184438367
8,2,0.0662828074556272,0.16708052527371944,0.21480571833899925,0.17435029264331928,0.4437634637439621
9,1,0.1160704451620147,0.2124964532705952,0.34289140852730127,0.056276200305063945,0.3883359378970395
9,2,0.06862640139671594,0.2129149624526456,0.2704634858953312,0.10957026771472472,0.40705128393729845
10,1,0.026015409048253613,0.17100209974663141,0.3390642446624453,0.2017879828974631,0.28814567269346014
10,2,0.021215883379151035,0.18761044825287496,0.2641783946795755,0.2037998917843787,0.3444112652831709
