4,MOVINT,SOCINT,IMINT,0.6490403468667318
4,MOVINT,SOCINT,SIGINT,0.6996450845962778
4,SIGINT,IMINT,MOVINT,0.5518891843914069
4,SIGINT,IMINT,SOCINT,0.5168466177979366
4,SIGINT,MOVINT,IMINT,0.5601689875710603
4,SIGINT,MOVINT,SOCINT,0.47092294885326474
4,SIGINT,SOCINT,IMINT,0.5318902073981352
4,SIGINT,SOCINT,MOVINT,0.4959633544900338
4,SOCINT,IMINT,MOVINT,0.6414668532470305
4,SOCINT,IMINT,SIGINT,0.7319990527097765
4,SOCINT,MOVINT,IMINT,0.6746578335578308
4,SOCINT,MOVINT,SIGINT,0.7252625712873768
4,SOCINT,SIGINT,IMINT,0.5618535291248812
4,SOCINT,SIGINT,MOVINT,0.5259266762167798
5,IMINT,MOVINT,SIGINT,0.9958494659711825
5,IMINT,MOVINT,SOCINT,0.6975430513501597
5,IMINT,SIGINT,MOVINT,0.809356174903028
5,IMINT,SIGINT,SOCINT,0.6965300980650228
5,IMINT,SOCINT,MOVINT,0.6606844915993217
5,IMINT,SOCINT,SIGINT,0.7252120550925046
5,MOVINT,IMINT,SIGINT,0.9568145094153865
5,MOVINT,IMINT,SOCINT,0.6585080947943633
5,MOVINT,SIGINT,IMINT,0.7436740396262503
5,MOVINT,SIGINT,SOCINT,0.6781571812826153
5,MOVINT,SOCINT,IMINT,0.6719368336681935
5,MOVINT,SOCINT,SIGINT,0.7279713187124706
5,SIGINT,IMINT,MOVINT,0.7152309459476522
5,SIGINT,IMINT,SOCINT,0.5337876163378549
5,SIGINT,MOVINT,IMINT,0.5583271696857409
5,SIGINT,MOVINT,SOCINT,0.4928103113421059
5,SIGINT,SOCINT,IMINT,0.5622384994001115
5,SIGINT,SOCINT,MOVINT,0.5606057966421051
5,SOCINT,IMINT,MOVINT,0.6697750562382506
5,SOCINT,IMINT,SIGINT,0.7343026197314335
5,SOCINT,MOVINT,IMINT,0.6936104823766184
5,SOCINT,MOVINT,SIGINT,0.7496449674208956
5,SOCINT,SIGINT,IMINT,0.5564581112077456
5,SOCINT,SIGINT,MOVINT,0.5580538348522117
6,IMINT,MOVINT,SIGINT,0.9008391984114487
6,IMINT,MOVINT,SOCINT,0.6080569012010352
6,IMINT,SIGINT,MOVINT,0.9694976662810244
6,IMINT,SIGINT,SOCINT,0.7231685578016886
6,IMINT,SOCINT,MOVINT,0.651658038910027
6,IMINT,SOCINT,SIGINT,0.7092817832007446
6,MOVINT,IMINT,SIGINT,0.9142462668482476
6,MOVINT,IMINT,SOCINT,0.6214639696378343
6,MOVINT,SIGINT,IMINT,0.7259311015696726
6,MOVINT,SIGINT,SOCINT,0.6522879123844506
6,MOVINT,SOCINT,IMINT,0.6154297705890441
6,MOVINT,SOCINT,SIGINT,0.6938650570837593
6,SIGINT,IMINT,MOVINT,0.6004598337289723
6,SIGINT,IMINT,SOCINT,0.5106431830548027
6,SIGINT,MOVINT,IMINT,0.5418957892955741
6,SIGINT,MOVINT,SOCINT,0.4682526001103524
6,SIGINT,SOCINT,IMINT,0.4819244104264342
6,SIGINT,SOCINT,MOVINT,0.5288122081516238
6,SOCINT,IMINT,MOVINT,0.6233865197437438
6,SOCINT,IMINT,SIGINT,0.6810102640344613
6,SOCINT,MOVINT,IMINT,0.6680541581518193
6,SOCINT,MOVINT,SIGINT,0.7464894446465344
6,SOCINT,SIGINT,IMINT,0.49240708048790954
6,SOCINT,SIGINT,MOVINT,0.5392948782130991
7,IMINT,MOVINT,SIGINT,0.9093306073744423
7,IMINT,MOVINT,SOCINT,0.6272738619105769
7,IMINT,SIGINT,MOVINT,0.8585152986298327
7,IMINT,SIGINT,SOCINT,0.6631519555361749
7,IMINT,SOCINT,MOVINT,0.6293300240992454
7,IMINT,SOCINT,SIGINT,0.6346441254344146
7,MOVINT,IMINT,SIGINT,0.9275711267710216
7,MOVINT,IMINT,SOCINT,0.6455143813071561
7,MOVINT,SIGINT,IMINT,0.831952351061501
7,MOVINT,SIGINT,SOCINT,0.6759896979471473
7,MOVINT,SOCINT,IMINT,0.6661004290108432
7,MOVINT,SOCINT,SIGINT,0.6700091945086396
7,SIGINT,IMINT,MOVINT,0.6013398139279694
7,SIGINT,IMINT,SOCINT,0.4672891803614466
7,SIGINT,MOVINT,IMINT,0.601269186727692
7,SIGINT,MOVINT,SOCINT,0.4822504833158531
7,SIGINT,SOCINT,IMINT,0.4665866441984672
7,SIGINT,SOCINT,MOVINT,0.45680660738988277
7,SOCINT,IMINT,MOVINT,0.6526816541676783
7,SOCINT,IMINT,SIGINT,0.6579957555028473
7,SOCINT,MOVINT,IMINT,0.6434803628765691
7,SOCINT,MOVINT,SIGINT,0.6473891283743656
7,SOCINT,SIGINT,IMINT,0.5131625399128759
7,SOCINT,SIGINT,MOVINT,0.5033825031042912
8,IMINT,MOVINT,SIGINT,0.9993474240053901
8,IMINT,MOVINT,SOCINT,0.6990158950434957
8,IMINT,SIGINT,MOVINT,0.914390164696655
8,IMINT,SIGINT,SOCINT,0.732378147593649
8,IMINT,SOCINT,MOVINT,0.6863551222557174
8,IMINT,SOCINT,SIGINT,0.7408671241730972
8,MOVINT,IMINT,SIGINT,0.973136558980753
8,MOVINT,IMINT,SOCINT,0.6728050300188586
8,MOVINT,SIGINT,IMINT,0.9522298764422075
8,MOVINT,SIGINT,SOCINT,0.7268123439760974
8,MOVINT,SOCINT,IMINT,0.68131294335973
8,MOVINT,SOCINT,SIGINT,0.722622882768708
8,SIGINT,IMINT,MOVINT,0.9370287341992427
8,SIGINT,IMINT,SOCINT,0.6745233207208425
8,SIGINT,MOVINT,IMINT,0.9439139287295477
8,SIGINT,MOVINT,SOCINT,0.718496396263438
8,SIGINT,SOCINT,IMINT,0.6354736286819143
8,SIGINT,SOCINT,MOVINT,0.7006904893843104
8,SOCINT,IMINT,MOVINT,0.6760659869733645
8,SOCINT,IMINT,SIGINT,0.7305779888907444
8,SOCINT,MOVINT,IMINT,0.7116488708916466
8,SOCINT,MOVINT,SIGINT,0.7529588103006247
8,SOCINT,SIGINT,IMINT,0.7356200551940366
8,SOCINT,SIGINT,MOVINT,0.693959833914856
9,IMINT,MOVINT,SIGINT,0.8987797903042087
9,IMINT,MOVINT,SOCINT,0.6126830553752907
9,IMINT,SIGINT,MOVINT,0.9681706681859128
9,IMINT,SIGINT,SOCINT,0.7187773098418374
9,IMINT,SOCINT,MOVINT,0.599281303520881
9,IMINT,SOCINT,SIGINT,0.6964702721675423
9,MOVINT,IMINT,SIGINT,0.940367533833045
9,MOVINT,IMINT,SOCINT,0.654270798904127
9,MOVINT,SIGINT,IMINT,0.7684021754949123
9,MOVINT,SIGINT,SOCINT,0.6872851556173579
9,MOVINT,SOCINT,IMINT,0.5976053831315721
9,MOVINT,SOCINT,SIGINT,0.6819831249068582
9,SIGINT,IMINT,MOVINT,0.6046336139439841
9,SIGINT,IMINT,SOCINT,0.49909701465875445
9,SIGINT,MOVINT,IMINT,0.5612870748776556
9,SIGINT,MOVINT,SOCINT,0.48017005500010124
9,SIGINT,SOCINT,IMINT,0.4292792464673073
9,SIGINT,SOCINT,MOVINT,0.43811724676123287
9,SOCINT,IMINT,MOVINT,0.5516320336444884
9,SOCINT,IMINT,SIGINT,0.6488210022911497
9,SOCINT,MOVINT,IMINT,0.559529078172972
9,SOCINT,MOVINT,SIGINT,0.643906819948258
9,SOCINT,SIGINT,IMINT,0.49694451176092047
9,SOCINT,SIGINT,MOVINT,0.5057825120548459
10,IMINT,MOVINT,SIGINT,0.9564480499804765
10,IMINT,MOVINT,SOCINT,0.6763725794295725
10,IMINT,SIGINT,MOVINT,0.9716955793624632
10,IMINT,SIGINT,SOCINT,0.7260814006428163
10,IMINT,SOCINT,MOVINT,0.6763550025183602
10,IMINT,SOCINT,SIGINT,0.7153502683543751
10,MOVINT,IMINT,SIGINT,0.9464405231566002
10,MOVINT,IMINT,SOCINT,0.6663650526056963
10,MOVINT,SIGINT,IMINT,0.802485909269256
10,MOVINT,SIGINT,SOCINT,0.6775173500295405
10,MOVINT,SOCINT,IMINT,0.6505426926783172
10,MOVINT,SOCINT,SIGINT,0.7029197906883984
10,SIGINT,IMINT,MOVINT,0.7465121272249602
10,SIGINT,IMINT,SOCINT,0.570565673220474
10,SIGINT,MOVINT,IMINT,0.5912342313906095
10,SIGINT,MOVINT,SOCINT,0.4662656721508939
10,SIGINT,SOCINT,IMINT,0.46834796379960364
10,SIGINT,SOCINT,MOVINT,0.42353764593480936
10,SOCINT,IMINT,MOVINT,0.690097159467575
10,SOCINT,IMINT,SIGINT,0.7290924253035902
10,SOCINT,MOVINT,IMINT,0.6154941056316621
10,SOCINT,MOVINT,SIGINT,0.6678712036417431
10,SOCINT,SIGINT,IMINT,0.5543422111084209
10,SOCINT,SIGINT,MOVINT,0.5095318932436268
