Site_id,Subject_id,Time_stamp,Phase_number,Trial_number,Trial_time,Ground_Truth,Surprise,Surprise_time,Probabilities_score,Allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Best_INT_1,Layer_Best_INT_2,Layer_Best_INT_3,Layer_Best_INT_4,Layer_Best_INT_5,Layer_Best_SIGINT_1,Layer_Best_SIGINT_2,Layer_Best_SIGINT_3,Layer_Best_SIGINT_4,Layer_Best_SIGINT_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Probs_Time_1,Probs_Time_2,Probs_Time_3,Probs_Time_4,Probs_Time_5,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Allocation_Time,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,Centers_Circles_Time,Distance_1,Distance_2,Distance_3,Distance_4,Subject_Distance_1,Subject_Distance_2,Subject_Distance_3,Subject_Distance_4
BED,201,NaN,6,1,301346,A,3,6864,85.30694480518349,100.0,4,4,4,MOVINT,IMINT,SOCINT,NaN,NaN,SIGINT-A,SIGINT-A,SIGINT-A,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-A,SIGINT-A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,57.0,0.0,43.0,0.0,57.0,0.0,43.0,0.0,95.0,0.0,5.0,0.0,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,56.0,0.0,43.0,0.0,57.0,0.0,43.0,0.0,95.0,0.0,5.0,0.0,NaN,NaN,NaN,NaN,40.0,25.0,33.0,2.0,49.78703482149978,7.851151775814843,41.867279591583106,0.4945338111022666,72.97087390200782,11.507120443555904,15.340801027068904,0.18120462736736137,84.37359684422661,6.652634737843186,8.869008221441858,0.10476019648835108,NaN,NaN,NaN,NaN,30764,28923,22137,NaN,NaN,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,2,271019,B,6,6661,90.92862419473484,6.0,4,4,4,IMINT,MOVINT,SOCINT,NaN,NaN,SIGINT-B,SIGINT-C,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-C,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,0.0,18.0,42.0,40.0,0.0,18.0,32.0,50.0,0.0,10.0,0.0,90.0,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,0.0,18.0,42.0,40.0,0.0,18.0,32.0,50.0,0.0,10.0,0.0,90.0,NaN,NaN,NaN,NaN,3.0,43.0,32.0,22.0,1.0457825282215618,16.597750744640038,48.48744321398955,33.869023513148846,0.4159829695860486,26.408479609793726,19.286945489604722,53.888591931015505,0.2703143646752734,17.16077798777443,12.533057355057606,70.0358502924927,NaN,NaN,NaN,NaN,41293,35209,93366,NaN,NaN,0.0,6.0,0.0,94.0,0.0,6.0,0.0,94.0,31481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,3,142756,D,4,5788,92.91048632088763,100.0,4,4,4,IMINT,MOVINT,SIGINT-D,NaN,NaN,SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,10.0,33.0,5.0,52.0,0.0,9.0,0.0,91.0,0.0,9.0,0.0,91.0,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,10.0,33.0,5.0,52.0,0.0,9.0,0.0,91.0,0.0,9.0,0.0,91.0,NaN,NaN,NaN,NaN,10.0,33.0,5.0,52.0,3.506900626801751,12.196199516835332,8.062046647411373,76.23485320895155,0.9600236271326624,13.354971746734678,2.207007294534931,83.47799733159773,0.1597728041288518,2.2226133031854354,0.3673031936035355,97.25031069908218,NaN,NaN,NaN,NaN,22744,41948,30311,NaN,NaN,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,4,176827,D,6,10686,78.9902157048608,3.0,4,4,4,SOCINT,SIGINT-A,MOVINT,NaN,NaN,SIGINT-B,SIGINT-B,IMINT,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,33.0,37.0,1.0,29.0,8.0,80.0,1.0,11.0,0.0,100.0,0.0,0.0,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,33.0,37.0,1.0,29.0,8.0,80.0,1.0,11.0,0.0,100.0,0.0,0.0,NaN,NaN,NaN,NaN,33.0,37.0,1.0,29.0,23.750206472436524,54.39044007911406,0.873654064798526,20.985699383650903,9.406037748192935,64.6224107296135,1.0380065270456686,24.933544995147898,2.551358169695413,70.11450303485644,0.2815560073085949,27.05258278813955,NaN,NaN,NaN,NaN,11154,22979,17659,NaN,NaN,0.0,97.0,0.0,3.0,0.0,100.0,0.0,4.0,21559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,5,129371,C,6,8845,80.05994333504218,0.0,4,4,4,IMINT,MOVINT,SIGINT-A,NaN,NaN,SIGINT-A,SIGINT-A,SIGINT-A,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-A,SIGINT-A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,56.0,8.0,26.0,10.0,56.0,8.0,26.0,10.0,95.0,0.0,5.0,0.0,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,56.0,8.0,26.0,10.0,56.0,8.0,26.0,10.0,95.0,0.0,5.0,0.0,NaN,NaN,NaN,NaN,56.0,8.0,26.0,10.0,76.74706706149728,11.15962817849518,8.834861424972864,3.2584433350346895,86.0523882155063,3.1281737958372857,9.906058358722301,0.9133796299341079,67.28350427339389,7.3376636950400265,23.23634475695393,2.142487274612161,NaN,NaN,NaN,NaN,5444,2496,44601,NaN,NaN,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,6,162146,B,4,13260,78.95345551538293,80.0,4,4,4,SIGINT-C,IMINT,MOVINT,NaN,NaN,SIGINT-B,IMINT,IMINT,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,5.0,44.0,22.0,29.0,NaN,NaN,NaN,NaN,5.0,44.0,22.0,29.0,5.089615807368069,52.229748011452784,8.690812408922827,33.98982377225633,7.485882519782072,76.82028908459844,3.1956439914618717,12.498184404157623,2.034453660254838,83.51043067907824,0.868486727933616,13.586628932733309,NaN,NaN,NaN,NaN,1857,4524,3681,NaN,NaN,0.0,80.0,2.0,18.0,0.0,80.0,2.0,18.0,57735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,7,138513,A,6,6958,93.57254515125054,0.0,4,4,4,SIGINT-C,IMINT,MOVINT,NaN,NaN,SIGINT-C,NaN,NaN,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,0.0,0.0,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,13.0,5.0,52.0,30.0,3.056358748331543,1.2402237268884,88.15987586225899,7.543541662521073,0.7895318524906847,0.3203799740876774,91.095366527735,7.7947216456866375,0.8406995708599004,0.08528576329059323,96.99904482079869,2.0749698450508203,NaN,NaN,NaN,NaN,14726,7347,12855,NaN,NaN,0.0,0.0,95.0,5.0,0.0,0.0,95.0,5.0,14898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,8,157935,B,4,11076,89.00966422663559,25.0,4,4,4,MOVINT,SOCINT,SIGINT-D,NaN,NaN,SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,SIGINT-D,SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,27.0,24.0,11.0,38.0,NaN,NaN,NaN,NaN,27.0,24.0,11.0,38.0,9.225399444785602,33.25603797189887,3.99487066111702,53.523691922198516,16.892406879132764,30.447165348852845,3.6574557579315257,49.00297201408287,25.088471239205496,45.219893034523274,5.432024829148708,24.25961089712252,NaN,NaN,NaN,NaN,8705,14586,9594,NaN,NaN,50.0,25.0,0.0,25.0,50.0,25.0,0.0,25.0,52900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,9,196700,C,3,6895,60.547321481703044,85.0,4,4,4,SIGINT-A,IMINT,MOVINT,NaN,NaN,SIGINT-C,MOVINT,IMINT,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,25.0,9.0,37.0,29.0,75.0,0.0,25.0,0.0,15.0,0.0,85.0,0.0,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,25.0,9.0,37.0,29.0,75.0,0.0,25.0,0.0,15.0,0.0,85.0,0.0,NaN,NaN,NaN,NaN,25.0,9.0,37.0,29.0,9.871628870312815,10.305150148778552,44.55590502165862,35.26731595925002,24.597541003831093,25.67776368675256,27.755442266194173,21.969253043222185,38.27533104294501,9.989056481295124,43.189225330144495,8.546387145615371,NaN,NaN,NaN,NaN,5741,29905,73008,NaN,NaN,15.0,0.0,85.0,0.0,15.0,0.0,86.0,0.0,17379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BED,201,NaN,6,10,145112,D,5,10530,72.01434570540653,25.0,4,4,4,SIGINT-C,MOVINT,IMINT,NaN,NaN,SIGINT-C,MOVINT,MOVINT,NaN,NaN,SIGINT-A SIGINT-B SIGINT-C SIGINT-D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,3.0,12.0,59.0,26.0,NaN,NaN,NaN,NaN,3.0,12.0,59.0,26.0,0.6111465194695926,2.6244671444215033,91.06348155493056,5.700904781178331,0.6518481037392921,0.699813333184805,97.12819410801357,1.5201444550623242,2.5057832954641444,2.6901674641350426,93.34314425335835,1.4609049870424624,NaN,NaN,NaN,NaN,11232,16770,3323,NaN,NaN,0.0,0.0,75.0,25.0,0.0,0.0,75.0,25.0,38080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
